"","word","modality","fit","se","lwr","upr","avg_expressibility_norm","n","diff_expr","diff_rank","SemanticSubcat","German","English"
"364","regen","gesture",0.728701410393318,0.0390057255169051,0.646581875511926,0.79719532054012,0.759025999,40,0.262564189954545,25,"environment","Regen","rain"
"365","regen","multimodal",0.719462720541738,0.0362020434804453,0.644162345995934,0.78637903868368,0.698805734125,65,0.262564189954545,25,"environment","Regen","rain"
"366","regen","vocal",0.486080967160041,0.0437466800733192,0.397770793096885,0.573195831525081,0.496461809045455,41,0.262564189954545,25,"environment","Regen","rain"
"367","rennen","gesture",0.825878459689825,0.0290765631172992,0.761503789361886,0.875809578789682,0.86831635665,11,0.589669136325,76,"locomotion","rennen","to run"
"368","rennen","multimodal",0.831605293156877,0.0263577178613842,0.773271691754747,0.877293752507825,0.8827717476,5,0.589669136325,76,"locomotion","rennen","to run"
"369","rennen","vocal",0.334182003198422,0.0498254503450382,0.245829432673798,0.444082279872458,0.293102611275,81,0.589669136325,76,"locomotion","rennen","to run"
"370","rivier","gesture",0.415286974369785,0.0434673745637795,0.333965211204004,0.503741077975033,0.360690166583333,159,0.158208022098485,111,"environment","Fluss","river"
"371","rivier","multimodal",0.499890705812293,0.041190883970522,0.420088622016817,0.58181708825298,0.518898188681818,115,0.158208022098485,111,"environment","Fluss","river"
"372","rivier","vocal",0.414845392185751,0.045098105275886,0.329645288356483,0.505220352793618,0.4220826802,48,0.158208022098485,111,"environment","Fluss","river"
"373","rond","gesture",0.79116091395619,0.0347967745168582,0.717438914612303,0.850509674296985,0.823487158052632,25,0.644500824396825,119,"shape","rund","round"
"374","rond","multimodal",0.789135055468059,0.0332592448019788,0.717205811649667,0.846774629579003,0.846744544611111,15,0.644500824396825,119,"shape","rund","round"
"375","rond","vocal",0.23861834325377,0.0422383714040447,0.16508325145553,0.336203250039994,0.202243720214286,134,0.644500824396825,119,"shape","rund","round"
"376","rood","gesture",0.166126219536265,0.027275364109317,0.117945906689266,0.231966631788878,0.153790212125,202,0.091219083425,1,"visual","rot","red"
"377","rood","multimodal",0.198261876216209,0.0280589580507929,0.14880005251022,0.26008016535401,0.1785043907,203,0.091219083425,1,"visual","rot","red"
"378","rood","vocal",0.104975585029983,0.0231166627033107,0.0664687833156955,0.158919062963254,0.087285307275,203,0.091219083425,1,"visual","rot","red"
"379","rook","gesture",0.471871792279543,0.0435886515266108,0.388309509384723,0.558329962840616,0.477593018675,126,0.20422746701875,46,"object","Rauch","smoke"
"380","rook","multimodal",0.485131804512747,0.0413369226323802,0.403221256723444,0.566144877747646,0.464509348136364,139,0.20422746701875,46,"object","Rauch","smoke"
"381","rook","vocal",0.268426451939464,0.0474155667580422,0.183081205838058,0.374149275215466,0.27336555165625,93,0.20422746701875,46,"object","Rauch","smoke"
"382","rots","gesture",0.324602130714558,0.0352883590322232,0.258926843458915,0.398408287449248,0.310504062068182,169,0.0979997092305556,50,"object","Fels","rock"
"383","rots","multimodal",0.344052472959177,0.0370305597761762,0.273558359619851,0.420748376173118,0.323427662675,171,0.0979997092305556,50,"object","Fels","rock"
"384","rots","vocal",0.238252514677528,0.0414924375680395,0.166297308026043,0.329211130317673,0.225427953444444,121,0.0979997092305556,50,"object","Fels","rock"
"385","rug","gesture",0.49690870218571,0.0472335097733257,0.406358771808528,0.587257993974126,0.503363728421053,115,0.341328112246053,61,"other","Rückseite","back"
"386","rug","multimodal",0.505269890272942,0.0436350725150812,0.419925982360786,0.588498122553611,0.469794824052632,135,0.341328112246053,61,"other","Rückseite","back"
"387","rug","vocal",0.192957217341814,0.0350586768448682,0.133912637666788,0.274515750990768,0.162035616175,176,0.341328112246053,61,"other","Rückseite","back"
"388","ruiken","gesture",0.767383117468011,0.0365662287589912,0.687727055988132,0.831292523469427,0.786070698261905,34,0.301198872909091,7,"olfactory","riechen","to smell"
"389","ruiken","multimodal",0.762304142448518,0.0321102538171653,0.689147960417315,0.820871882679714,0.808054065522727,33,0.301198872909091,7,"olfactory","riechen","to smell"
"390","ruiken","vocal",0.502815788946296,0.0573338147344384,0.391098200920881,0.617372328098381,0.506855192613636,40,0.301198872909091,7,"olfactory","riechen","to smell"
"391","ruw","gesture",0.331743369725538,0.0394766918634161,0.260998832837351,0.415056799079872,0.314207016522727,168,0.0790929926746411,62,"haptic","rau","rough"
"392","ruw","multimodal",0.348547867404671,0.0381316122824042,0.275701293724723,0.430427080648826,0.320762140727273,173,0.0790929926746411,62,"haptic","rau","rough"
"393","ruw","vocal",0.239631853205198,0.0417880203661415,0.165319250634808,0.334143931775922,0.241669148052632,111,0.0790929926746411,62,"haptic","rau","rough"
"394","schaduw","gesture",0.319097699132657,0.0348804452328249,0.253190553858308,0.394699957121957,0.323413066476191,164,0.167708976126191,26,"visual","Schatten","shadow"
"395","schaduw","multimodal",0.327227935323934,0.0346974904644756,0.261134123119784,0.400603583933142,0.284095204825,190,0.167708976126191,26,"visual","Schatten","shadow"
"396","schaduw","vocal",0.166264321802752,0.0324917882248859,0.111804666393349,0.241409693356541,0.15570409035,178,0.167708976126191,26,"visual","Schatten","shadow"
"397","scherp","gesture",0.502441343845155,0.044441836655646,0.415792113485272,0.588117915231918,0.47453913625,127,0.280593661346429,41,"haptic","scharf","sharp"
"398","scherp","multimodal",0.557466481297333,0.0430127959485186,0.472892873927843,0.638984436939579,0.561736192775,107,0.280593661346429,41,"haptic","scharf","sharp"
"399","scherp","vocal",0.291109668410442,0.0478087703511777,0.204580488077216,0.39223824110995,0.281142531428571,86,0.280593661346429,41,"haptic","scharf","sharp"
"400","slaan","gesture",0.797327300722981,0.0306884198082222,0.731806662005477,0.851167557781534,0.81556136585,27,0.228612013125,5,"manual","schlagen","to hit"
"401","slaan","multimodal",0.79418943160856,0.0289901500274278,0.731748364321903,0.845241064474865,0.819213649525,26,0.228612013125,5,"manual","schlagen","to hit"
"402","slaan","vocal",0.582753230682055,0.0500535263449823,0.479862354047438,0.680564933678509,0.5906016364,31,0.228612013125,5,"manual","schlagen","to hit"
"403","slang","gesture",0.743745054327198,0.0322906048213308,0.67458814694699,0.803274365120003,0.742725820227273,42,0.113342701351675,32,"animal","Schlange","snake"
"404","slang","multimodal",0.805197601356014,0.0275255217888137,0.744737600102446,0.854323833135004,0.856068521578947,11,0.113342701351675,32,"animal","Schlange","snake"
"405","slang","vocal",0.756190440834317,0.0370865358911424,0.670875405630061,0.822604358227242,0.790558248227273,10,0.113342701351675,32,"animal","Schlange","snake"
"406","slapen","gesture",0.858857421915914,0.0247119424254951,0.800484690704329,0.900575557580155,0.900885423625,3,0.158929461696429,15,"survival","schlafen","to sleep"
"407","slapen","multimodal",0.857594834616656,0.0232474823090945,0.805571504901649,0.896551857211275,0.888337541717391,2,0.158929461696429,15,"survival","schlafen","to sleep"
"408","slapen","vocal",0.737219311464655,0.0447484370245365,0.636318527252813,0.81555126449461,0.741955961928571,17,0.158929461696429,15,"survival","schlafen","to sleep"
"409","slecht","gesture",0.53856057889511,0.0514821871818073,0.434940798458262,0.634686981015713,0.584860419525,84,0.27307786565,62,"valence","schlecht","bad"
"410","slecht","multimodal",0.516113571742789,0.0466424143389297,0.426573913204508,0.606113378304326,0.467818231261905,137,0.27307786565,62,"valence","schlecht","bad"
"411","slecht","vocal",0.317437471601288,0.0531481002250408,0.222918496524694,0.43196110111142,0.311782553875,75,0.27307786565,62,"valence","schlecht","bad"
"412","smaak","gesture",0.403737098908406,0.0431279546512641,0.322683772598546,0.492164483055857,0.36642287255,156,0.116601107713158,112,"gustatory","Geschmack","taste"
"413","smaak","multimodal",0.478512855073724,0.0428970714607471,0.394298155992616,0.564170916929507,0.483023980263158,130,0.116601107713158,112,"gustatory","Geschmack","taste"
"414","smaak","vocal",0.425910333830181,0.0503576490666707,0.328661338039821,0.525977590599995,0.463444052547619,44,0.116601107713158,112,"gustatory","Geschmack","taste"
"415","snel","gesture",0.714284478632568,0.0369714239688261,0.633348613315297,0.7810190895084,0.733849599375,46,0.26890496515119,12,"manner","schnell","fast"
"416","snel","multimodal",0.725553635346301,0.0337232607922549,0.653131811239942,0.787086686219131,0.73536560697619,55,0.26890496515119,12,"manner","schnell","fast"
"417","snel","vocal",0.458065558208815,0.0511446271774579,0.357708280186393,0.557397842832427,0.466460641825,43,0.26890496515119,12,"manner","schnell","fast"
"418","sommige","gesture",0.214465695144594,0.031887620479267,0.158720504773985,0.28324307706484,0.179676893714286,201,0.0985214875029644,2,"logical","einige","some"
"419","sommige","multimodal",0.239662979954691,0.0320016476575128,0.182990612087804,0.308940897070441,0.202917747068182,199,0.0985214875029644,2,"logical","einige","some"
"420","sommige","vocal",0.123971769536638,0.0236735742123897,0.0856114348835462,0.179831467485886,0.104396259565217,199,0.0985214875029644,2,"logical","einige","some"
"421","springen","gesture",0.835131035683685,0.0289266032069335,0.768496325769958,0.884418201327601,0.890809787631579,4,0.553339397831579,64,"locomotion","springen","to jump"
"422","springen","multimodal",0.81466295603041,0.0287295734473002,0.751324543531095,0.864919795356974,0.848408020761905,14,0.553339397831579,64,"locomotion","springen","to jump"
"423","springen","vocal",0.343867944575421,0.0506855727837649,0.248863929990428,0.455936603171368,0.3374703898,68,0.553339397831579,64,"locomotion","springen","to jump"
"424","staan","gesture",0.60669717471749,0.0454941280327249,0.51413174007846,0.692214484817394,0.636626407525,70,0.368332756551316,35,"locomotion","stehen","to stand"
"425","staan","multimodal",0.586177658144951,0.0435263358028028,0.498539730251862,0.670028963864732,0.575173470595238,105,0.368332756551316,35,"locomotion","stehen","to stand"
"426","staan","vocal",0.317947615212912,0.0539859320349442,0.223284708973468,0.431681398862174,0.268293650973684,98,0.368332756551316,35,"locomotion","stehen","to stand"
"427","staart","gesture",0.593998715958013,0.0445538290431135,0.504027972116825,0.676824102891529,0.633169069704545,71,0.428145428514069,61,"quantity","Schwanz","tail"
"428","staart","multimodal",0.612404335996343,0.0417458469916965,0.526171039254921,0.690351153158281,0.629812043386364,82,0.428145428514069,61,"quantity","Schwanz","tail"
"429","staart","vocal",0.268702610238029,0.0467944571008507,0.184408167686089,0.37227069632348,0.205023641190476,132,0.428145428514069,61,"quantity","Schwanz","tail"
"430","steen","gesture",0.347736651181084,0.037979156516911,0.277682720738847,0.426056820489503,0.334485241047619,163,0.208890249256818,20,"object","Stein","stone"
"431","steen","multimodal",0.368870838242744,0.038070931640736,0.29927758300099,0.447298948627476,0.357337242325,167,0.208890249256818,20,"object","Stein","stone"
"432","steen","vocal",0.15549207462762,0.0286041220110314,0.106057643533973,0.221991850911601,0.148446993068182,183,0.208890249256818,20,"object","Stein","stone"
"433","ster","gesture",0.563239257829059,0.0454890065801185,0.47153855795535,0.650849992795712,0.566213678452381,90,0.45444332455,78,"environment","Stern","star"
"434","ster","multimodal",0.603843666581342,0.0410453527945054,0.519783910445151,0.679861595244295,0.6284561134,83,0.45444332455,78,"environment","Stern","star"
"435","ster","vocal",0.216960560094455,0.0388324711961411,0.150297477736889,0.302063159146423,0.17401278885,161,0.45444332455,78,"environment","Stern","star"
"436","sterk","gesture",0.82454323295784,0.0272515738085412,0.764158223398857,0.871352355375113,0.851132840642857,17,0.493777523187799,53,"animate","stark","strong"
"437","sterk","multimodal",0.821710227529193,0.0266990333834391,0.766004809192924,0.868752047110184,0.883493228977273,4,0.493777523187799,53,"animate","stark","strong"
"438","sterk","vocal",0.408689606190205,0.0514402320314434,0.311087655916388,0.513761938447739,0.389715705789474,57,0.493777523187799,53,"animate","stark","strong"
"439","stil","gesture",0.819366604977327,0.0289281739164554,0.754910269754033,0.869644185123711,0.860533338928571,15,0.129561105166667,4,"auditory","leise","silent"
"440","stil","multimodal",0.820746766698306,0.0257879862549244,0.763736864131113,0.867655950787693,0.838001605545455,19,0.129561105166667,4,"auditory","leise","silent"
"441","stil","vocal",0.753713246386295,0.0404917375960535,0.665881740411385,0.824321101904919,0.730972233761905,18,0.129561105166667,4,"auditory","leise","silent"
"442","strak","gesture",0.397374533030589,0.0432441873312422,0.315569708266501,0.482502417068721,0.369679767973684,152,0.288490152645363,24,"haptic","eng","tight"
"443","strak","multimodal",0.463696468255897,0.0416225176629772,0.382612586537987,0.544255017499551,0.483771237526316,128,0.288490152645363,24,"haptic","eng","tight"
"444","strak","vocal",0.21144796027838,0.0364154914190682,0.148778691371075,0.291490807489244,0.195281084880952,142,0.288490152645363,24,"haptic","eng","tight"
"445","tand","gesture",0.492710215025347,0.0463555432505124,0.404811783724841,0.585198632378139,0.453965481105263,130,0.225289177004762,67,"oral","Zahn","tooth"
"446","tand","multimodal",0.576415875566288,0.041263073607034,0.492881069390205,0.659967217635732,0.600488475904762,94,0.225289177004762,67,"oral","Zahn","tooth"
"447","tand","vocal",0.366233403912668,0.0511522487306862,0.274559941665905,0.47372920635506,0.3751992989,63,0.225289177004762,67,"oral","Zahn","tooth"
"448","toekomst","gesture",0.278546833248563,0.0381088196723005,0.212713126310789,0.358173060710969,0.272899407619048,176,0.146603073329574,7,"logical","Zukunft","future"
"449","toekomst","multimodal",0.316964713708888,0.0384382968366206,0.244836676930381,0.398373864704242,0.296128451710526,183,0.146603073329574,7,"logical","Zukunft","future"
"450","toekomst","vocal",0.170289480140885,0.0318433274041564,0.1162620963584,0.244418386501453,0.149525378380952,182,0.146603073329574,7,"logical","Zukunft","future"
"451","tong","gesture",0.67071862127301,0.0441281216453437,0.578622788911238,0.750861869952468,0.65823649935,63,0.283637803660714,14,"oral","Zunge","tongue"
"452","tong","multimodal",0.690677456226665,0.0400488001096805,0.605274166634151,0.76468968112024,0.704967083285714,62,0.283637803660714,14,"oral","Zunge","tongue"
"453","tong","vocal",0.454111005331863,0.0590582828650633,0.341777233657052,0.570562616639474,0.421329279625,49,0.283637803660714,14,"oral","Zunge","tongue"
"454","touw","gesture",0.489125585953856,0.0452742135616398,0.403120557573171,0.577038196734611,0.505128385,113,0.34963432885,66,"object","Seil","rope"
"455","touw","multimodal",0.455472265378945,0.0404366428540797,0.376494199503982,0.536491353824354,0.413361666075,154,0.34963432885,66,"object","Seil","rope"
"456","touw","vocal",0.180816520280471,0.0301079887512254,0.12912535252576,0.252056009350251,0.15549405615,179,0.34963432885,66,"object","Seil","rope"
"457","uit","gesture",0.353293584922547,0.0409150255088393,0.278533099275296,0.436549531970184,0.353276246659091,160,0.216571989894385,28,"spatial","draußen","out"
"458","uit","multimodal",0.354018572610688,0.0412585875870147,0.279336187557314,0.440821607976938,0.331217088631579,169,0.216571989894385,28,"spatial","draußen","out"
"459","uit","vocal",0.166687790441592,0.0329349523618271,0.112000388876891,0.246832459097494,0.136704256764706,188,0.216571989894385,28,"spatial","draußen","out"
"460","vallen","gesture",0.717801296131226,0.0362157839697497,0.637817842602673,0.78298566070817,0.738064749761905,45,0.345682841322619,8,"locomotion","fallen","to fall"
"461","vallen","multimodal",0.723364133609044,0.0352971004735346,0.652005488535791,0.78531546479198,0.751882935547619,50,0.345682841322619,8,"locomotion","fallen","to fall"
"462","vallen","vocal",0.406928798546302,0.0482028574060219,0.315782249552784,0.509407244726646,0.406200094225,53,0.345682841322619,8,"locomotion","fallen","to fall"
"463","vangen","gesture",0.748556820318515,0.0339269433538238,0.674114506420458,0.808854055408438,0.7917921535,32,0.511406517875,55,"manual","fangen","to catch"
"464","vangen","multimodal",0.71628000776864,0.0334075211508161,0.648121831877724,0.775413804151762,0.729664307285714,57,0.511406517875,55,"manual","fangen","to catch"
"465","vangen","vocal",0.303523964364532,0.0462209931175228,0.222301808299395,0.402096227184268,0.280385635625,87,0.511406517875,55,"manual","fangen","to catch"
"466","vechten","gesture",0.835958328409275,0.026762866125212,0.774533387029163,0.881513566553061,0.870517094704545,8,0.340120038329545,28,"survival","kämpfen","to fight"
"467","vechten","multimodal",0.820094446156979,0.0265562376938807,0.762559783933436,0.867830743628268,0.85484714697619,12,0.340120038329545,28,"survival","kämpfen","to fight"
"468","vechten","vocal",0.550859451106213,0.0508002380481066,0.447468132473467,0.650471949143155,0.530397056375,36,0.340120038329545,28,"survival","kämpfen","to fight"
"469","veel","gesture",0.505220939593371,0.0464580192068457,0.412840141065729,0.595106331768777,0.534795017714286,104,0.257887827805195,30,"quantity","viele","many"
"470","veel","multimodal",0.515067382572755,0.0426365785572138,0.434047293690426,0.598910834135094,0.49862924297619,121,0.257887827805195,30,"quantity","viele","many"
"471","veel","vocal",0.277957367024076,0.0440212807631926,0.199242752836779,0.374659159836552,0.276907189909091,91,0.257887827805195,30,"quantity","viele","many"
"472","ver","gesture",0.577999155130009,0.0446172035668777,0.485045168586513,0.662906323374227,0.595378177666667,80,0.266017151591667,46,"spatial","weit","far"
"473","ver","multimodal",0.550653256654104,0.042269207509718,0.468396923826152,0.632747823335768,0.51796373885,116,0.266017151591667,46,"spatial","weit","far"
"474","ver","vocal",0.307121707655314,0.0443259332037465,0.226196004450267,0.39983010965277,0.329361026075,70,0.266017151591667,46,"spatial","weit","far"
"475","verbranden","gesture",0.557153079220351,0.0431108117029319,0.469666865631713,0.64161857233754,0.594430429225,81,0.212562620175,52,"other","brennen","to burn"
"476","verbranden","multimodal",0.561303859054368,0.0419138468989736,0.476225385085814,0.639115257444495,0.5353645434,112,0.212562620175,52,"other","brennen","to burn"
"477","verbranden","vocal",0.366894252264794,0.0457306957860385,0.280984588720335,0.462061587994664,0.38186780905,60,0.212562620175,52,"other","brennen","to burn"
"478","verbrijzelen","gesture",0.364341408566705,0.045099471711408,0.277968020198241,0.457224800151638,0.344930306119048,162,0.139117993736905,53,"manual","zerkleinern","to crush"
"479","verbrijzelen","multimodal",0.409193780971975,0.0432389351042118,0.327070260754208,0.494340300923898,0.387037457761905,162,0.139117993736905,53,"manual","zerkleinern","to crush"
"480","verbrijzelen","vocal",0.301023180793351,0.0512378938355416,0.210912649596404,0.410683758795486,0.247919464025,109,0.139117993736905,53,"manual","zerkleinern","to crush"
"481","verdrietig","gesture",0.817159690698301,0.0269810408988471,0.755961649305154,0.864644910002474,0.839827632681818,20,0.127224357698413,13,"valence","traurig","sad"
"482","verdrietig","multimodal",0.836235066246568,0.024784716903079,0.782673494097295,0.878937627046343,0.879087622809524,7,0.127224357698413,13,"valence","traurig","sad"
"483","verdrietig","vocal",0.747270298743521,0.0436759071507924,0.650429513821316,0.82252903609986,0.751863265111111,16,0.127224357698413,13,"valence","traurig","sad"
"484","vergeten","gesture",0.4555559899571,0.0429319358834904,0.373293478081758,0.540032125855182,0.443380386714286,133,0.263433708774892,25,"cognitive","vergessen","to forget"
"485","vergeten","multimodal",0.499767358840053,0.0419268397511076,0.418828297485497,0.580898434027861,0.515331563547619,117,0.263433708774892,25,"cognitive","vergessen","to forget"
"486","vergeten","vocal",0.2675013968603,0.0415686760696882,0.1932570218107,0.357326783873031,0.251897854772727,108,0.263433708774892,25,"cognitive","vergessen","to forget"
"487","verleden","gesture",0.227621290253823,0.0310773860460858,0.172284932204212,0.296040031232376,0.215977941333333,195,0.103383595070175,5,"logical","Vergangenheit","past"
"488","verleden","multimodal",0.239667358448029,0.0323022736741143,0.181053997685627,0.308186069535414,0.198563567,200,0.103383595070175,5,"logical","Vergangenheit","past"
"489","verleden","vocal",0.129137907469822,0.0268623738578515,0.0854636763389138,0.192592825047624,0.112594346263158,195,0.103383595070175,5,"logical","Vergangenheit","past"
"490","vermalen","gesture",0.408407089366939,0.0430527195437235,0.32667158569725,0.498014135280295,0.377497459595238,151,0.17109663395119,80,"manual","mahlen","to grind"
"491","vermalen","multimodal",0.469168379099562,0.045031032283679,0.385824942971901,0.556739966650086,0.50005946847619,119,0.17109663395119,80,"manual","mahlen","to grind"
"492","vermalen","vocal",0.322817803626046,0.0479093231532118,0.237638965428838,0.419769668419099,0.328962834525,71,0.17109663395119,80,"manual","mahlen","to grind"
"493","verrot","gesture",0.277231129303115,0.0372665077387307,0.207148018858455,0.362326823529163,0.233353999944444,187,0.0791135819555556,74,"olfactory","verfault","rotten"
"494","verrot","multimodal",0.337375676151509,0.0384990250248452,0.266774823682381,0.418045168869624,0.3124675819,175,0.0791135819555556,74,"olfactory","verfault","rotten"
"495","verrot","vocal",0.241103469871821,0.0378330951599005,0.17456130507176,0.325134683121641,0.239404408105263,113,0.0791135819555556,74,"olfactory","verfault","rotten"
"496","verschillend","gesture",0.263571768704923,0.0382087060337892,0.196166242225439,0.344175949826914,0.222205940421053,190,0.18196264675119,22,"logical","anders","different"
"497","verschillend","multimodal",0.330828578940661,0.0380520601059632,0.258800519577238,0.407268420221126,0.33187967097619,168,0.18196264675119,22,"logical","anders","different"
"498","verschillend","vocal",0.164714501343078,0.0285738988867678,0.115350719436798,0.230143496123938,0.149917024225,180,0.18196264675119,22,"logical","anders","different"
"499","verstoppen","gesture",0.702692711322581,0.0376649274898926,0.620812796774078,0.771316192615212,0.707957799785714,51,0.569646936766667,116,"survival","verstecken","to hide"
"500","verstoppen","multimodal",0.701534823825398,0.0357138387143377,0.626800636834976,0.76771604564712,0.7401521776,52,0.569646936766667,116,"survival","verstecken","to hide"
"501","verstoppen","vocal",0.204814994970791,0.0358476390053103,0.142974260404833,0.290400671609508,0.170505240833333,167,0.569646936766667,116,"survival","verstecken","to hide"
"502","verzamelen","gesture",0.500792126189832,0.0451552508258822,0.413314866734429,0.588531070587717,0.497726475928571,119,0.268165591380952,13,"survival","(sich ver)sammeln","to gather"
"503","verzamelen","multimodal",0.523494270287973,0.0429466957010193,0.440266812475558,0.602223051537815,0.525270910952381,114,0.268165591380952,13,"survival","(sich ver)sammeln","to gather"
"504","verzamelen","vocal",0.258102891705145,0.0436707683564252,0.180387108525594,0.353650496806455,0.257105319571429,106,0.268165591380952,13,"survival","(sich ver)sammeln","to gather"
"505","vijand","gesture",0.382235214384046,0.0369446428938099,0.31082148173345,0.457589104184475,0.390800527309524,147,0.121543180642857,76,"social","Feind","enemy"
"506","vijand","multimodal",0.374645654316768,0.0373824785195244,0.305011765639163,0.450972159851712,0.321204308952381,172,0.121543180642857,76,"social","Feind","enemy"
"507","vijand","vocal",0.247532703317656,0.0395944561860008,0.177273798949791,0.333074448626507,0.269257346666667,96,0.121543180642857,76,"social","Feind","enemy"
"508","vis","gesture",0.697717137219036,0.0372636415588132,0.620567338776891,0.766723970123861,0.67667489865,59,0.281056782991342,21,"animal","Fisch","fish"
"509","vis","multimodal",0.74068803079703,0.0339706291855974,0.670968916436284,0.804777937763134,0.800916109309524,39,0.281056782991342,21,"animal","Fisch","fish"
"510","vis","vocal",0.519738198702286,0.0542875228704665,0.41305614176647,0.623781189082287,0.519859326318182,38,0.281056782991342,21,"animal","Fisch","fish"
"511","vlees","gesture",0.326603882987321,0.0373251629524113,0.256807526204103,0.405006970808233,0.317190455363636,165,0.160893374525,7,"object","Fleisch","meat"
"512","vlees","multimodal",0.360138808561031,0.0381289211406652,0.288211418066606,0.43989844261644,0.327717867025,170,0.160893374525,7,"object","Fleisch","meat"
"513","vlees","vocal",0.236375943596487,0.0432457006991072,0.160230888184023,0.334541494163448,0.1668244925,172,0.160893374525,7,"object","Fleisch","meat"
"514","vleugel","gesture",0.649250052975586,0.0404360474817986,0.567360407650209,0.723017352449418,0.658794943404762,62,0.43177962397619,55,"other","Flügel","wing"
"515","vleugel","multimodal",0.662929879418919,0.0382048047737268,0.586481310150133,0.732901193696407,0.666378182214286,75,0.43177962397619,55,"other","Flügel","wing"
"516","vleugel","vocal",0.257329429523189,0.0413450390507612,0.185347435059668,0.346279969491694,0.234598558238095,117,0.43177962397619,55,"other","Flügel","wing"
"517","vlieg","gesture",0.598427350260221,0.0428230631476967,0.511811759432897,0.679936576049397,0.561928857525,91,0.153090569070238,59,"animal","Fliege","fly"
"518","vlieg","multimodal",0.682074791305324,0.0377708074222187,0.605112982713306,0.751547173679664,0.715019426595238,58,0.153090569070238,59,"animal","Fliege","fly"
"519","vlieg","vocal",0.566503935418289,0.0539984058247721,0.458348333952136,0.670524547004615,0.575967291761905,32,0.153090569070238,59,"animal","Fliege","fly"
"520","vliegen","gesture",0.833105808734146,0.0280724715415504,0.771042757448237,0.880507031551067,0.889568513386364,5,0.448204737314935,41,"locomotion","fliegen","to fly"
"521","vliegen","multimodal",0.805882768965834,0.028284172390835,0.742644101419161,0.857963508411774,0.813584518625,28,0.448204737314935,41,"locomotion","fliegen","to fly"
"522","vliegen","vocal",0.451617655632092,0.0509535353076026,0.35446719180952,0.553455702319151,0.441363776071429,46,0.448204737314935,41,"locomotion","fliegen","to fly"
"523","vlinder","gesture",0.717494585431998,0.0399137255081632,0.632899951386707,0.786749427422414,0.763465541052632,39,0.570681533277631,105,"animal","Schmetterling","butterfly"
"524","vlinder","multimodal",0.706944923830459,0.035888082502042,0.630398805978038,0.773640926949139,0.705187858785714,61,0.570681533277631,105,"animal","Schmetterling","butterfly"
"525","vlinder","vocal",0.23077104101211,0.046414481428785,0.15138325350296,0.335564988602368,0.192784007775,144,0.570681533277631,105,"animal","Schmetterling","butterfly"
"526","voelen","gesture",0.533223933787432,0.0390753819614875,0.454596683410511,0.608604201876059,0.525623421694444,108,0.443574440035714,75,"haptic","fühlen","to feel"
"527","voelen","multimodal",0.586732888142971,0.0365659137270455,0.512337577685446,0.657563574306608,0.616834024785714,87,0.443574440035714,75,"haptic","fühlen","to feel"
"528","voelen","vocal",0.199977269160301,0.032317733663732,0.143995223697455,0.272834724826445,0.17325958475,162,0.443574440035714,75,"haptic","fühlen","to feel"
"529","voet","gesture",0.554308054268284,0.0442507697746428,0.464371829253254,0.640298953277879,0.553646742166667,94,0.360965746377193,44,"other","Fuß","foot"
"530","voet","multimodal",0.569261742931362,0.0434069752764995,0.483391812728976,0.651139611841488,0.558588471710526,108,0.360965746377193,44,"other","Fuß","foot"
"531","voet","vocal",0.232447214193841,0.0394229630574534,0.16374191447667,0.326333928251457,0.197622725333333,138,0.360965746377193,44,"other","Fuß","foot"
"532","vogel","gesture",0.79561878161359,0.0302271223102846,0.729616250907449,0.849281927236734,0.819223133761905,26,0.186042139706349,2,"animal","Vogel","bird"
"533","vogel","multimodal",0.807445185434015,0.0274087790413155,0.747856822459172,0.855027664415822,0.817080250840909,27,0.186042139706349,2,"animal","Vogel","bird"
"534","vogel","vocal",0.615645178961903,0.0489273878021993,0.512382312932646,0.705113987399221,0.633180994055556,28,0.186042139706349,2,"animal","Vogel","bird"
"535","vooraan","gesture",0.439350936916559,0.0478786325370076,0.347078633081351,0.533764763555031,0.448999617861111,132,0.31240965537987,41,"other","Vorderseite","front"
"536","vooraan","multimodal",0.476894685409352,0.0423090690524609,0.392352675423844,0.560357256081772,0.478811308357143,132,0.31240965537987,41,"other","Vorderseite","front"
"537","vooraan","vocal",0.196549381204118,0.0369827817381053,0.135079459334292,0.279872909100748,0.166401652977273,173,0.31240965537987,41,"other","Vorderseite","front"
"538","vork","gesture",0.58297551266057,0.0411417880575788,0.500744022553092,0.664169886299282,0.57610166297619,87,0.526304230595238,111,"object","Gabel","fork"
"539","vork","multimodal",0.629874740015306,0.0384273219224574,0.549627505310907,0.701598335378107,0.663985429952381,76,0.526304230595238,111,"object","Gabel","fork"
"540","vork","vocal",0.176557426042425,0.0307938716359691,0.124187287946247,0.249027470579287,0.137681199357143,187,0.526304230595238,111,"object","Gabel","fork"
"541","vriend","gesture",0.433209621989136,0.0419021644645023,0.353142744715696,0.519760225664633,0.410923822238095,140,0.327893014165476,46,"social","Freund","friend"
"542","vriend","multimodal",0.472237390395421,0.0429315502352207,0.391110214419312,0.557233348027447,0.498744884190476,120,0.327893014165476,46,"social","Freund","friend"
"543","vriend","vocal",0.190153834108919,0.0370789744904391,0.127123590052966,0.274660734994096,0.170851870025,166,0.327893014165476,46,"social","Freund","friend"
"544","vrouw","gesture",0.64707283495663,0.0450997465298868,0.556408302164825,0.727956996479389,0.637298436357143,68,0.239986945482143,24,"animate","Frau","female"
