"word","modality","expressibility","SemanticCat","PoS","response_time","trial_start_time","end_time","duration","exp_ID","age","gender","natlang1","natlang2","natlang3","dialect","lang1","proficiency1","lang2","proficiency2","lang3","proficiency3","lang4","proficiency4","lang5","proficiency5","country","education","dyslexia","mobility","currentloc","sensorypref","file"
"jagen","gesture",0.109259288,"action","verb",2.9684,160.441700000286,440.532599999905,280.090899999619,"899747",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"5","899747_flesh_expressibility_dutch.csv"
"jagen","multimodal",0.419182948,"action","verb",7.4154,175.400200000001,564.010399999998,388.610199999997,"635208",20,2,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"14","635208_flesh_expressibility_dutch.csv"
"jagen","vocal",-1,"action","verb",4.8667,187.835400000006,616.308300000012,428.472900000006,"434886",18,1,"nederlands",NA,NA,NA,"engels",3,"frans",2,"duits",1,"latijn",1,NA,0,"NL",6,2,2,1,"14","434886_flesh_expressibility_dutch.csv"
"jagen","gesture",0.935317931,"action","verb",4.1039,147.489099999994,624.621699999988,477.132599999994,"115296",18,2,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","115296_flesh_expressibility_dutch.csv"
"jagen","gesture",0.345058322,"action","verb",5.616,199.1585,582.5314,383.3729,"803122",19,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","803122_flesh_expressibility_dutch.csv"
"jagen","vocal",0.530503979,"action","verb",8.9866,180.7685,629.2249,448.4564,"665830",19,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"1","665830_flesh_expressibility_dutch.csv"
"jagen","vocal",0.337037122,"action","verb",3.4905,209.187899999976,494.848,285.660100000024,"839999",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,2,"14","839999_flesh_expressibility_dutch.csv"
"jagen","multimodal",0.586956522,"action","verb",4.395,222.086,770.796,548.71,"828252",18,2,"nederlands",NA,NA,NA,"engels",3,"frans",2,"duits",1,NA,0,NA,0,"NL",2,2,2,1,"2","828252_flesh_expressibility_dutch.csv"
"jagen","gesture",0.688888889,"action","verb",6.5691,187.835400000006,616.308300000012,428.472900000006,"434886",18,1,"nederlands",NA,NA,NA,"engels",3,"frans",2,"duits",1,"latijn",1,NA,0,"NL",6,2,2,1,"14","434886_flesh_expressibility_dutch.csv"
"jagen","multimodal",0.377777778,"action","verb",6.4952,184.104,664.9805,480.8765,"64867",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"DE",6,2,2,5,"14","064867_flesh_expressibility_dutch.csv"
"jagen","gesture",0.531481595,"action","verb",3.6048,130.1585,548.183200000048,418.024700000048,"127057",20,2,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,5,"14","127057_flesh_expressibility_dutch.csv"
"jagen","multimodal",0.259259372,"action","verb",3.9384,139.740600000381,454.817100000381,315.0765,"402696",19,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","402696_flesh_expressibility_dutch.csv"
"jagen","gesture",-0.329629517,"action","verb",2.1703,155.611,390.963699999988,235.352699999988,"60218",20,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","060218_flesh_expressibility_dutch.csv"
"jagen","multimodal",0.753703647,"action","verb",3.9571,186.530300000072,579.918300000072,393.388,"171634",23,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",4,2,2,1,"2","171634_flesh_expressibility_dutch.csv"
"jagen","gesture",0.779629686,"action","verb",2.9582,201.298199999809,771.6145,570.316300000191,"971551",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"11","971551_flesh_expressibility_dutch.csv"
"jagen","vocal",-0.890740712,"action","verb",2.7177,184.104,664.9805,480.8765,"64867",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"DE",6,2,2,5,"14","064867_flesh_expressibility_dutch.csv"
"jagen","vocal",-0.496296212,"action","verb",10.5732,191.6085,705.035600000024,513.427100000024,"398421",18,1,"nederlands",NA,NA,NA,"duits",0,"engels",2,"frans",0,NA,0,NA,0,"NL",6,2,2,1,"14","398421_flesh_expressibility_dutch.csv"
"jagen","multimodal",0.462963019,"action","verb",3.3275,207.750699999988,634.897400000036,427.146700000048,"89831",19,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,"frans",1,NA,0,NA,0,"NL",2,2,2,1,"2","089831_flesh_expressibility_dutch.csv"
"jagen","gesture",0.18703715,"action","verb",3.6881,170.1745,625.207400000096,455.032900000096,"486236",19,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,4,"2","486236_flesh_expressibility_dutch.csv"
"jagen","vocal",-0.324045139,"action","verb",5.1111,268.618,645.993299999997,377.375299999997,"529266",19,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","529266_flesh_expressibility_dutch.csv"
"jagen","multimodal",0.905,"action","verb",2.4035,141.624800000012,500.410599999964,358.785799999952,"763396",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"5","763396_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.244444444,"sensory","noun",3.1937,154.955199999988,429.622599999964,274.667399999976,"841303",23,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","841303_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.848148205,"sensory","noun",4.2984,212.940299999952,820.2475,607.307200000048,"19996",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","019996_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.975925869,"sensory","noun",3.8015,130.6057,407.9881,277.3824,"530799",18,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","530799_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.85,"sensory","noun",3.5957,207.750699999988,634.897400000036,427.146700000048,"89831",19,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,"frans",1,NA,0,NA,0,"NL",2,2,2,1,"2","089831_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.784754745,"sensory","noun",2.7212,274.598800000012,624.216699999988,349.617899999976,"735981",18,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,5,"2","735981_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.590740769,"sensory","noun",3.7066,214.203299999997,680.452300000012,466.249000000015,"702035",18,1,"nederlands",NA,NA,NA,"engels",3,"spaans",2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"5","702035_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.496296212,"sensory","noun",9.0098,152.473799999952,525.002900000095,372.529100000143,"622118",22,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"5","622118_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.824074074,"sensory","noun",3.293,202.188300000191,603.696199999809,401.507899999619,"42520",18,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,"frans",1,NA,0,NA,0,"NL",3,2,2,1,"5","042520_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.911111055,"sensory","noun",2.2856,191.6085,705.035600000024,513.427100000024,"398421",18,1,"nederlands",NA,NA,NA,"duits",0,"engels",2,"frans",0,NA,0,NA,0,"NL",6,2,2,1,"14","398421_flesh_expressibility_dutch.csv"
"jeuk","vocal",0.700271889,"sensory","noun",2.4693,141.798,537.6246,395.8266,"888513",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,5,"11","888513_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.026086957,"sensory","noun",5.186,166.985,484.526,317.541,"188593",19,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,"frans",1,NA,0,NA,0,"NL",6,2,2,5,"5","188593_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.730972493,"sensory","noun",2.6397,199.1585,582.5314,383.3729,"803122",19,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","803122_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.964444444,"sensory","noun",3.036,120.131,458.072,337.941,"935084",19,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","935084_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.95,"sensory","noun",2.7373,219.858100000024,500.457400000095,280.599300000072,"855539",18,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,"spaans",1,NA,0,NA,0,"NL",3,2,2,5,"2","855539_flesh_expressibility_dutch.csv"
"jeuk","vocal",0.214814928,"sensory","noun",3.8599,201.713200000003,571.470800000001,369.757599999998,"901230",19,1,"nederlands",NA,NA,NA,"engels",3,"frans",2,"duits",1,NA,0,NA,0,"NL",2,2,2,1,"14","901230_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.878701594,"sensory","noun",4.7468,227.46,617.685,390.225,"350273",18,1,"nederlands",NA,NA,NA,"engels",1,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"14","350273_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.727777778,"sensory","noun",6.3035,202.938,681.324900000095,478.386900000095,"680815",64,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,"spaans",1,"frans",2,NA,0,"NL",6,2,2,1,"5","680815_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.118518405,"sensory","noun",4.6798,262.5081,873.6193,611.1112,"509232",43,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","509232_flesh_expressibility_dutch.csv"
"jeuk","vocal",0.548148261,"sensory","noun",1.8353,51.6133999999762,263.859,212.245600000024,"512122",18,2,"nederlands",NA,NA,NA,"engels",0,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","512122_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.856521739,"sensory","noun",6.673,211.706,733.777,522.071,"43724",19,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","043724_flesh_expressibility_dutch.csv"
"jeuk","multimodal",1,"sensory","noun",5.8336,370.744,979.987400000572,609.243400000572,"590091",21,1,"nederlands",NA,NA,NA,"duits",3,"engels",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","590091_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.909259231,"sensory","noun",15.8045,292.914199999999,1414.2342,1121.32,"723521",20,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,"frans",1,NA,0,NA,0,"NL",6,2,2,1,"5","723521_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.333333333,"sensory","noun",2.3791,115.607900000095,312.701300000191,197.093400000095,"999933",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"11","999933_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.608888889,"sensory","noun",4.803,123.163,503.636,380.473,"175303",23,1,"nederlands",NA,NA,NA,"duits",1,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","175303_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.981481425,"sensory","noun",7.2222,202.330299999237,953.348699999809,751.018400000572,"655768",19,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","655768_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.28477478,"sensory","noun",4.9187,148.227600000001,480.017100000002,331.7895,"859138",18,2,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"5","859138_flesh_expressibility_dutch.csv"
"jeuk","vocal",0.627777778,"sensory","noun",4.8924,104.0265,528.337700000048,424.311200000048,"773077",21,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",7,2,2,1,"2","773077_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.558443468,"sensory","noun",10.4066,139.473399999991,481.682,342.208600000009,"236160",22,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","236160_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.361979167,"sensory","noun",3.6191,59.894,434.556600000024,374.662600000024,"336167",18,1,"nederlands",NA,NA,NA,"engels",3,"frans",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","336167_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.502222222,"sensory","noun",4.236,127.344,390.828,263.484,"103112",21,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,"frans",1,NA,0,NA,0,"NL",6,2,2,5,"2","103112_flesh_expressibility_dutch.csv"
"jeuk","vocal",0.793333333,"sensory","noun",2.537,216.056,748.404,532.348,"984994",19,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",5,2,2,1,"8","984994_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.894444501,"sensory","noun",5.2104,132.518,476.114,343.596,"91943",23,1,"nederlands",NA,NA,NA,"servo-kroatisch",3,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","091943_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.42777775,"sensory","noun",1.31,40.4305999999046,378.217100000143,337.786500000238,"771558",20,2,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","771558_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.900000113,"sensory","noun",3.1232,195.7695,688.945,493.1755,"579992",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","579992_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.966666667,"sensory","noun",8.678,244.282,684.676,440.394,"507199",19,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"1","507199_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.779629686,"sensory","noun",5.3247,236.951100000024,640.777800000072,403.826700000048,"93899",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","093899_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.168193971,"sensory","noun",2.8804,193.524,454.022599999964,260.498599999964,"392303",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","392303_flesh_expressibility_dutch.csv"
"jeuk","multimodal",1,"sensory","noun",4.0671,212.087300000012,733.840599999994,521.753299999982,"734612",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","734612_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.955555556,"sensory","noun",6.29,244.282,684.676,440.394,"507199",19,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"1","507199_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.83012132,"sensory","noun",3.2416,211.783199999988,533.340099999964,321.556899999976,"340639",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","340639_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.910869565,"sensory","noun",3.27,172.987,600.541,427.554,"383008",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,4,"1","383008_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.182608696,"sensory","noun",4.993,183.838,507.113,323.275,"882595",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,"frans",0,NA,0,NA,0,"NL",6,2,2,1,"5","882595_flesh_expressibility_dutch.csv"
"jeuk","vocal",0.588888889,"sensory","noun",3.275,115.721,287.45,171.729,"493085",21,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",7,2,2,1,"3","493085_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.992592706,"sensory","noun",9.9264,181.757,652.485299999714,470.728299999714,"964680",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,"frans",1,NA,0,NA,0,"NL",2,2,2,1,"1","964680_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.822222392,"sensory","noun",3.0216,194.018,640.4255,446.4075,"823059",18,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","823059_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.744444444,"sensory","noun",2.4521,83.8192999999971,395.422200000003,311.602900000006,"60726",18,1,"nederlands",NA,NA,NA,"engels",2,"frans",2,"duits",1,NA,0,NA,0,"NL",2,2,2,1,"5","060726_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.668888889,"sensory","noun",2.884,186.74,545.308,358.568,"666115",22,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","666115_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.562962963,"sensory","noun",4.7099,133.702799999997,477.802599999994,344.099799999997,"947597",22,1,"nederlands",NA,NA,NA,NA,0,NA,2,NA,0,NA,0,NA,0,"NL",7,2,2,1,"5","947597_flesh_expressibility_dutch.csv"
"jeuk","vocal",0.904782986,"sensory","noun",3.5896,136.617400000095,502.754700000048,366.137299999952,"795483",18,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"11","795483_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.907407407,"sensory","noun",2.3258,135.944899999976,403.680399999976,267.7355,"141475",21,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,"frans",1,NA,0,NA,0,"NL",6,2,2,1,"11","141475_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.420370455,"sensory","noun",1.1027,136.658299999952,396.756800000072,260.098500000119,"860403",20,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,3,"9","860403_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.735555556,"sensory","noun",5.659,145.096,363.495,218.399,"901632",19,1,"nederlands",NA,NA,NA,"nederlands",3,"engels",2,NA,0,NA,0,NA,0,"NL",3,2,2,5,"2","901632_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.934895833,"sensory","noun",4.8408,184.872899999976,549.745800000012,364.872900000036,"471212",19,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"14","471212_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.988975694,"sensory","noun",10.6276,360.867300000012,1703.81399999994,1342.94669999993,"988082",19,1,"nederlands",NA,NA,NA,"engels",3,"frans",2,"duits",1,NA,0,NA,0,"NL",6,2,2,1,"14","988082_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.81851849,"sensory","noun",2.7648,113.536300000191,428.673099999428,315.136799999237,"766770",24,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","766770_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.85000017,"sensory","noun",2.461,156.726400000036,525.184,368.457599999964,"138609",18,1,"nederlands",NA,NA,NA,"engels",3,"spaans",2,"zweeds",1,NA,0,NA,0,"NL",2,2,2,1,"14","138609_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.774074131,"sensory","noun",2.2551,230.586,620.230099999994,389.644099999994,"s1115009",18,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"14","s1115009_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.774074131,"sensory","noun",2.9247,141.313199999988,488.498400000036,347.185200000048,"599511",19,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","599511_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.992592706,"sensory","noun",6.5455,306.731,1729.2515,1422.5205,"683060",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"2","683060_flesh_expressibility_dutch.csv"
"jeuk","vocal",-0.77407406,"sensory","noun",4.0212,186.530300000072,579.918300000072,393.388,"171634",23,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",4,2,2,1,"2","171634_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.771591807,"sensory","noun",10.5514,275.576300000191,1523.79869999981,1248.22239999962,"420499",19,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"12","420499_flesh_expressibility_dutch.csv"
"jeuk","multimodal",0.684628143,"sensory","noun",2.4299,187.766899999976,605.620800000012,417.853900000036,"841935",23,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"14","841935_flesh_expressibility_dutch.csv"
"jeuk","gesture",0.572222222,"sensory","noun",2.9398,184.104,664.9805,480.8765,"64867",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"DE",6,2,2,5,"14","064867_flesh_expressibility_dutch.csv"
"jij","multimodal",-0.848148134,"social","pronoun",4.3745,191.6085,705.035600000024,513.427100000024,"398421",18,1,"nederlands",NA,NA,NA,"duits",0,"engels",2,"frans",0,NA,0,NA,0,"NL",6,2,2,1,"14","398421_flesh_expressibility_dutch.csv"
"jij","multimodal",-0.842440334,"social","pronoun",3.52,180.7685,629.2249,448.4564,"665830",19,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"1","665830_flesh_expressibility_dutch.csv"
"jij","vocal",-0.314814815,"social","pronoun",51.8032,307.226599999964,913.266899999976,606.040300000012,"297804",20,2,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","297804_flesh_expressibility_dutch.csv"
"jij","multimodal",0.866666667,"social","pronoun",9.0229,150.079799999997,993.064700000003,842.984900000006,"18102",18,1,"nederlands",NA,NA,NA,"engels",0,"duits",2,NA,0,NA,0,NA,0,"NL",2,1,2,1,"14","018102_flesh_expressibility_dutch.csv"
"jij","gesture",0.538489583,"social","pronoun",20.7903,360.867300000012,1703.81399999994,1342.94669999993,"988082",19,1,"nederlands",NA,NA,NA,"engels",3,"frans",2,"duits",1,NA,0,NA,0,"NL",6,2,2,1,"14","988082_flesh_expressibility_dutch.csv"
"jij","multimodal",0.444444444,"social","pronoun",1.4777,106.339599999905,271.626099999905,165.2865,"208529",22,1,"nederlands",NA,NA,NA,"engels",2,"frans",2,"duits",2,NA,0,NA,0,"NL",6,2,1,1,"5","208529_flesh_expressibility_dutch.csv"
"jij","multimodal",-0.644092219,"social","pronoun",5.684,149.648,505.617,355.969,"953871",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"5","953871_flesh_expressibility_dutch.csv"
"jij","gesture",0.129629686,"social","pronoun",1.9535,139.740600000381,454.817100000381,315.0765,"402696",19,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","402696_flesh_expressibility_dutch.csv"
"jij","gesture",-0.709259245,"social","pronoun",1.5435,86.8777999999523,272.540599999905,185.662799999952,"180430",19,2,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","180430_flesh_expressibility_dutch.csv"
"jij","gesture",0.38703715,"social","pronoun",6.312,319.9805,1238.28560000014,918.305100000143,"538741",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"5","538741_flesh_expressibility_dutch.csv"
"jij","multimodal",0.505555612,"social","pronoun",4.765,143.312700000286,446.979900000095,303.667199999809,"814449",18,1,"nederlands",NA,NA,NA,"duits",1,"frans",2,"engels",2,NA,0,NA,0,"NL",6,2,2,1,"5","814449_flesh_expressibility_dutch.csv"
"jij","gesture",-0.489860975,"social","pronoun",5.1085,190.41,561.7771,371.3671,"451372",22,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",4,2,2,1,"5","451372_flesh_expressibility_dutch.csv"
"jij","vocal",-0.868888889,"social","pronoun",1.757,145.096,363.495,218.399,"901632",19,1,"nederlands",NA,NA,NA,"nederlands",3,"engels",2,NA,0,NA,0,NA,0,"NL",3,2,2,5,"2","901632_flesh_expressibility_dutch.csv"
"jij","gesture",0.445942112,"social","pronoun",6.8664,274.506599999994,746.523699999988,472.017099999994,"124621",23,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,"spaans",1,NA,0,NA,0,"NL",6,1,2,1,"2","124621_flesh_expressibility_dutch.csv"
"jij","gesture",0.381055447,"social","pronoun",6.4486,147.489099999994,624.621699999988,477.132599999994,"115296",18,2,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","115296_flesh_expressibility_dutch.csv"
"jij","multimodal",0.498148261,"social","pronoun",2.8655,157.047099999994,508.002700000003,350.955600000009,"31069",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","031069_flesh_expressibility_dutch.csv"
"jij","multimodal",-0.6875,"social","pronoun",6.6553,201.129400000095,568.4985,367.369099999905,"187183",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","187183_flesh_expressibility_dutch.csv"
"jij","gesture",-0.466145833,"social","pronoun",11.2462,59.894,434.556600000024,374.662600000024,"336167",18,1,"nederlands",NA,NA,NA,"engels",3,"frans",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","336167_flesh_expressibility_dutch.csv"
"jij","gesture",0.733333333,"social","pronoun",3.257,109.901,455.218,345.317,"953064",21,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","953064_flesh_expressibility_dutch.csv"
"jij","vocal",-0.577777778,"social","pronoun",2.5963,51.6133999999762,263.859,212.245600000024,"512122",18,2,"nederlands",NA,NA,NA,"engels",0,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","512122_flesh_expressibility_dutch.csv"
"jij","vocal",-0.511111083,"social","pronoun",3.5843,209.187899999976,494.848,285.660100000024,"839999",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,2,"14","839999_flesh_expressibility_dutch.csv"
