practice,cycle,word,modality,answer,exp,sessionID
none,0.0,ver,geluiden,denken,1,5_1
none,0.0,vis,geluiden,vis,1,5_1
none,0.0,zwaar,geluiden,lekker,1,5_1
none,0.0,geur,geluiden,verdrietig,1,5_1
none,0.0,staart,geluiden,hond,1,5_1
none,0.0,onweer,geluiden,reus,1,5_1
none,0.0,geven,geluiden,zingen,1,5_1
practice,1.0,dansen,geluiden,zingen ,1,5_1
practice,1.0,bloem,geluiden,vallen,1,5_1
none,1.0,koud,geluiden,wolf,1,5_1
none,1.0,zout,geluiden,snuffelen,1,5_1
none,1.0,blazen,geluiden,wind,1,5_1
none,1.0,slaan,geluiden,slaan,1,5_1
none,1.0,rennen,geluiden,paniek,1,5_1
none,1.0,slapen,geluiden,slapen,1,5_1
none,1.0,fluisteren,geluiden,fluisteren,1,5_1
practice,0.0,koken,combinatie,koken,1,5_1
practice,0.0,knippen,combinatie,lopen,1,5_1
none,0.0,groot,combinatie,hoog,1,5_1
none,0.0,hoog,combinatie,vliegen,1,5_1
none,0.0,heet,combinatie,verbrand,1,5_1
none,0.0,bliksem,combinatie,slang,1,5_1
none,0.0,kruipen,combinatie,baby,1,5_1
none,0.0,drinken,combinatie,drinken,1,5_1
none,0.0,vechten,combinatie,slaan,1,5_1
practice,1.0,snijden,combinatie,snijden,1,5_1
practice,1.0,comfortabel,combinatie,relaxen,1,5_1
none,1.0,kat,combinatie,kat,1,5_1
none,1.0,snel,combinatie,hardlopen,1,5_1
none,1.0,blij,combinatie,grappig,1,5_1
none,1.0,likken,combinatie,likken,1,5_1
none,1.0,staan,combinatie,soldaat,1,5_1
none,1.0,gooien,combinatie,gooien,1,5_1
none,1.0,kotsen,combinatie,overgeven,1,5_1
practice,0.0,telefoon,combinatie,bellen,2,5_2
practice,0.0,telefoon,combinatie,telefoon,2,5_2
practice,0.0,eend,combinatie,eend,2,5_2
none,0.0,ik,combinatie,ik,2,5_2
none,0.0,ei,combinatie,koken,2,5_2
none,0.0,ei,combinatie,kipfilet,2,5_2
none,0.0,ei,combinatie,bakken,2,5_2
none,0.0,verdrietig,combinatie,huilen,2,5_2
none,0.0,verdrietig,combinatie,verdrietig,2,5_2
none,0.0,dik,combinatie,reus,2,5_2
none,0.0,dik,combinatie,dik,2,5_2
none,0.0,vangen,combinatie,knijpen,2,5_2
none,0.0,vangen,combinatie,vangen,2,5_2
none,0.0,horen,combinatie,luisteren,2,5_2
none,0.0,horen,combinatie,horen,2,5_2
none,0.0,weten,combinatie,idee,2,5_2
none,0.0,weten,combinatie,denken,2,5_2
none,0.0,weten,combinatie,bedenken,2,5_2
practice,1.0,sneeuw,combinatie,sneeuw,2,5_2
practice,1.0,glimlach,combinatie,glimlach,2,5_2
none,1.0,zoemen,combinatie,bij,2,5_2
none,1.0,zoemen,combinatie,horen,2,5_2
none,1.0,zoemen,combinatie,vlieg,2,5_2
none,1.0,misschien,combinatie,twijfelen,2,5_2
none,1.0,misschien,combinatie,overwegen,2,5_2
none,1.0,misschien,combinatie,onzeker,2,5_2
none,1.0,sterk,combinatie,sterk,2,5_2
none,1.0,zoet,combinatie,lekker,2,5_2
none,1.0,zoet,combinatie,proeven,2,5_2
none,1.0,zoet,combinatie,eten,2,5_2
none,1.0,lachen,combinatie,lachen,2,5_2
none,1.0,zuigen,combinatie,baby,2,5_2
none,1.0,zuigen,combinatie,zuigen,2,5_2
none,1.0,water,combinatie,drinken,2,5_2
none,1.0,water,combinatie,vis,2,5_2
none,1.0,water,combinatie,water,2,5_2
practice,0.0,juichen,gebaren,blij,2,5_2
practice,0.0,juichen,gebaren,juichen,2,5_2
practice,0.0,klok,gebaren,tijd,2,5_2
practice,0.0,klok,gebaren,klok,2,5_2
none,0.0,vogel,gebaren,vogel,2,5_2
none,0.0,walgen,gebaren,vlies,2,5_2
none,0.0,walgen,gebaren,walgelijk,2,5_2
none,0.0,walgen,gebaren,afgunst,2,5_2
none,0.0,hond,gebaren,hond,2,5_2
none,0.0,luidruchtig,gebaren,lawaai,2,5_2
none,0.0,luidruchtig,gebaren,overlast,2,5_2
none,0.0,luidruchtig,gebaren,geluid,2,5_2
none,0.0,klein,gebaren,klein,2,5_2
none,0.0,piepen,gebaren,muis,2,5_2
none,0.0,piepen,gebaren,piepen,2,5_2
none,0.0,zwemmen,gebaren,zwemmen,2,5_2
practice,1.0,zwaaien,gebaren,zwaaien,2,5_2
practice,1.0,vliegtuig,gebaren,vliegtuig,2,5_2
none,1.0,goed,gebaren,goed,2,5_2
none,1.0,hoorn,gebaren,hoorns,2,5_2
none,1.0,hoorn,gebaren,hoorn,2,5_2
none,1.0,stil,gebaren,stil,2,5_2
none,1.0,ademen,gebaren,ademen,2,5_2
none,1.0,kauwen,gebaren,kauwen,2,5_2
none,1.0,grommen,gebaren,boos,2,5_2
none,1.0,grommen,gebaren,zeuren,2,5_2
none,1.0,grommen,gebaren,grommen,2,5_2
none,1.0,jagen,gebaren,jagen,2,5_2
practice,0.0,bal,geluiden,stuiteren,2,5_2
practice,0.0,bal,geluiden,springen,2,5_2
practice,0.0,bal,geluiden,vallen,2,5_2
practice,0.0,zingen,geluiden,zingen,2,5_2
none,0.0,kind,geluiden,huilen,2,5_2
none,0.0,vuur,geluiden,pijn,2,5_2
none,0.0,vuur,geluiden,verbranden,2,5_2
none,0.0,vuur,geluiden,vuur,2,5_2
none,0.0,man,geluiden,kerstman,2,5_2
none,0.0,man,geluiden,lachen,2,5_2
none,0.0,man,geluiden,man,2,5_2
none,0.0,oud,geluiden,baby,2,5_2
none,0.0,oud,geluiden,vallen,2,5_2
none,0.0,oud,geluiden,ziek,2,5_2
none,0.0,regen,geluiden,feluisteren,2,5_2
none,0.0,regen,geluiden,herfst,2,5_2
none,0.0,regen,geluiden,water,2,5_2
none,0.0,bang,geluiden,schreeuwen,2,5_2
none,0.0,bang,geluiden,schrikken,2,5_2
none,0.0,bang,geluiden,nachtmerrie,2,5_2
none,0.0,eten,geluiden,lekker,2,5_2
none,0.0,eten,geluiden,eten,2,5_2
practice,1.0,fiets,geluiden,bel,2,5_2
practice,1.0,fiets,geluiden,laat,2,5_2
practice,1.0,fiets,geluiden,haaste,2,5_2
practice,1.0,geheim,geluiden,stil,2,5_2
practice,1.0,geheim,geluiden,bibliotheek,2,5_2
practice,1.0,geheim,geluiden,stilzijn,2,5_2
none,1.0,boos,geluiden,geirriteerd,2,5_2
none,1.0,boos,geluiden,boos,2,5_2
none,1.0,ziek,geluiden,ziek,2,5_2
none,1.0,langzaam,geluiden,snijden,2,5_2
none,1.0,langzaam,geluiden,langzaam,2,5_2
none,1.0,bijten,geluiden,verbranden,2,5_2
none,1.0,bijten,geluiden,bijten,2,5_2
none,1.0,verbranden,geluiden,verbranden,2,5_2
none,1.0,vallen,geluiden,pijn,2,5_2
none,1.0,vallen,geluiden,vallen,2,5_2
none,1.0,wind,geluiden,wind,2,5_2
practice,0.0,gek,combinatie,plagen,1,61_1
practice,0.0,koken,combinatie,koken,1,61_1
none,0.0,hond,combinatie,hond,1,61_1
none,0.0,vis,combinatie,zwemmen,1,61_1
none,0.0,blij,combinatie,blij,1,61_1
none,0.0,zwaar,combinatie,zwaar,1,61_1
none,0.0,dik,combinatie,vol,1,61_1
none,0.0,slaan,combinatie,slaan,1,61_1
none,0.0,staan,combinatie,awkward,1,61_1
practice,1.0,olifant,combinatie,olifant,1,61_1
practice,1.0,dansen,combinatie,dansen,1,61_1
none,1.0,vrouw,combinatie,meisje,1,61_1
none,1.0,misschien,combinatie,onbegrijpelijk,1,61_1
none,1.0,klein,combinatie,klein,1,61_1
none,1.0,huilen,combinatie,huilen,1,61_1
none,1.0,eten,combinatie,eten,1,61_1
none,1.0,lachen,combinatie,lachen,1,61_1
none,1.0,gooien,combinatie,gooien,1,61_1
practice,0.0,comfortabel,gebaren,tevreden,1,61_1
practice,0.0,haasten,gebaren,haast,1,61_1
none,0.0,groot,gebaren,groot,1,61_1
none,0.0,vuur,gebaren,spin,1,61_1
none,0.0,vlieg,gebaren,vlinder,1,61_1
none,0.0,bang,gebaren,bang,1,61_1
none,0.0,horen,gebaren,muziek,1,61_1
none,0.0,zuigen,gebaren,blazen,1,61_1
none,0.0,water,gebaren,regenwoud,1,61_1
practice,1.0,bloem,gebaren,bloem,1,61_1
practice,1.0,auto,gebaren,auto,1,61_1
none,1.0,kat,gebaren,kat,1,61_1
none,1.0,kind,gebaren,baby,1,61_1
none,1.0,heet,gebaren,warm,1,61_1
none,1.0,berg,gebaren,dak,1,61_1
none,1.0,slang,gebaren,vis,1,61_1
none,1.0,zuur,gebaren,vies,1,61_1
none,1.0,weten,gebaren,idee,1,61_1
practice,0.0,leeg,geluiden,twijfelen,1,61_1
practice,0.0,rijk,geluiden,wijs,1,61_1
none,0.0,zoemen,geluiden,bij,1,61_1
none,0.0,walgen,geluiden,overgeven,1,61_1
none,0.0,ei,geluiden,twijfelen,1,61_1
none,0.0,oud,geluiden,moeilijk,1,61_1
none,0.0,langzaam,geluiden,vallen,1,61_1
none,0.0,rennen,geluiden,boksen,1,61_1
none,0.0,ruiken,geluiden,ruiken,1,61_1
practice,1.0,snijden,geluiden,snijden,1,61_1
practice,1.0,knippen,geluiden,klok,1,61_1
none,1.0,dood,geluiden,huilen,1,61_1
none,1.0,man,geluiden,rijk,1,61_1
none,1.0,regen,geluiden,typem,1,61_1
none,1.0,bijten,geluiden,kauwen,1,61_1
none,1.0,blazen,geluiden,wind,1,61_1
none,1.0,vallen,geluiden,pijn,1,61_1
none,1.0,likken,geluiden,slurpen,1,61_1
practice,0.0,fiets,combinatie,scooter,2,61_2
practice,0.0,fiets,combinatie,fietsen,2,61_2
practice,0.0,fiets,combinatie,paardrijden,2,61_2
practice,0.0,juichen,combinatie,juichen,2,61_2
none,0.0,koud,combinatie,koud,2,61_2
none,0.0,niet,combinatie,weigeren,2,61_2
none,0.0,niet,combinatie,verbieden,2,61_2
none,0.0,niet,combinatie,lerares,2,61_2
none,0.0,scherp,combinatie,schrikdraad,2,61_2
none,0.0,scherp,combinatie,dezelfde,2,61_2
none,0.0,scherp,combinatie,scherp,2,61_2
none,0.0,geven,combinatie,geven,2,61_2
none,0.0,jagen,combinatie,boogschieten,2,61_2
none,0.0,jagen,combinatie,soldaat,2,61_2
none,0.0,jagen,combinatie,jagen,2,61_2
none,0.0,springen,combinatie,springen,2,61_2
none,0.0,lopen,combinatie,marcheren,2,61_2
none,0.0,lopen,combinatie,wandelen,2,61_2
none,0.0,lopen,combinatie,lopen,2,61_2
practice,1.0,sneeuw,combinatie,ijs,2,61_2
practice,1.0,sneeuw,combinatie,sneeuw,2,61_2
practice,1.0,glimlach,combinatie,blij,2,61_2
practice,1.0,glimlach,combinatie,lach,2,61_2
practice,1.0,glimlach,combinatie,vrolijk,2,61_2
none,1.0,ik,combinatie,ik,2,61_2
none,1.0,hoog,combinatie,lang,2,61_2
none,1.0,hoog,combinatie,hoogte,2,61_2
none,1.0,hoog,combinatie,cirkel,2,61_2
none,1.0,bliksem,combinatie,glijbaan,2,61_2
none,1.0,bliksem,combinatie,vuurwerk,2,61_2
none,1.0,bliksem,combinatie,vliegtuigcrash,2,61_2
none,1.0,verdrietig,combinatie,huilen,2,61_2
none,1.0,verdrietig,combinatie,verdrietig,2,61_2
none,1.0,ziek,combinatie,ziek,2,61_2
none,1.0,vliegen,combinatie,vliegen,2,61_2
none,1.0,kotsen,combinatie,overgeven,2,61_2
none,1.0,kotsen,combinatie,kotsen,2,61_2
practice,0.0,zingen,gebaren,zingen,2,61_2
practice,0.0,vliegtuig,gebaren,vliegen,2,61_2
practice,0.0,vliegtuig,gebaren,instappen,2,61_2
practice,0.0,vliegtuig,gebaren,opstijgen,2,61_2
none,0.0,goed,gebaren,tevreden,2,61_2
none,0.0,goed,gebaren,goedzo,2,61_2
none,0.0,goed,gebaren,goed,2,61_2
none,0.0,geur,gebaren,parfum,2,61_2
none,0.0,geur,gebaren,ruiken,2,61_2
none,0.0,geur,gebaren,geur,2,61_2
none,0.0,staart,gebaren,staart,2,61_2
none,0.0,kruipen,gebaren,kruipen,2,61_2
none,0.0,drinken,gebaren,drinken,2,61_2
none,0.0,grommen,gebaren,vals,2,61_2
none,0.0,grommen,gebaren,grommen,2,61_2
none,0.0,zwemmen,gebaren,zwemmen,2,61_2
practice,1.0,klok,gebaren,klok,2,61_2
practice,1.0,zwaaien,gebaren,zwaaien,2,61_2
none,1.0,boos,gebaren,boos,2,61_2
none,1.0,ver,gebaren,kijken,2,61_2
none,1.0,ver,gebaren,observeren,2,61_2
none,1.0,ver,gebaren,spotten,2,61_2
none,1.0,hoorn,gebaren,eenhoorn,2,61_2
none,1.0,hoorn,gebaren,hoorn,2,61_2
none,1.0,piepen,gebaren,snavel,2,61_2
none,1.0,piepen,gebaren,vogelbek,2,61_2
none,1.0,piepen,gebaren,chirpen,2,61_2
none,1.0,vangen,gebaren,vangen,2,61_2
none,1.0,vechten,gebaren,boksen,2,61_2
none,1.0,vechten,gebaren,vechten,2,61_2
none,1.0,fluisteren,gebaren,roddelen,2,61_2
none,1.0,fluisteren,gebaren,fluisteren,2,61_2
practice,0.0,telefoon,geluiden,bellen,2,61_2
practice,0.0,telefoon,geluiden,bel,2,61_2
practice,0.0,telefoon,geluiden,bellen,2,61_2
practice,0.0,bal,geluiden,pistool,2,61_2
practice,0.0,bal,geluiden,ruzie,2,61_2
practice,0.0,bal,geluiden,bom,2,61_2
none,0.0,snel,geluiden,vuurwerk,2,61_2
none,0.0,snel,geluiden,kletsen,2,61_2
none,0.0,snel,geluiden,vastlopen,2,61_2
none,0.0,zout,geluiden,vies,2,61_2
none,0.0,zout,geluiden,sloot,2,61_2
none,0.0,zout,geluiden,proeven,2,61_2
none,0.0,stil,geluiden,stil,2,61_2
none,0.0,sterk,geluiden,juichen,2,61_2
none,0.0,sterk,geluiden,bijna,2,61_2
none,0.0,sterk,geluiden,gewichtheffen,2,61_2
none,0.0,onweer,geluiden,bom,2,61_2
none,0.0,onweer,geluiden,kanon,2,61_2
none,0.0,onweer,geluiden,vallen,2,61_2
none,0.0,kauwen,geluiden,eten,2,61_2
none,0.0,kauwen,geluiden,maaltijd,2,61_2
none,0.0,kauwen,geluiden,voedsel,2,61_2
none,0.0,wind,geluiden,vliegen,2,61_2
none,0.0,wind,geluiden,wind,2,61_2
practice,1.0,geheim,geluiden,stil,2,61_2
practice,1.0,geheim,geluiden,stoppen,2,61_2
practice,1.0,geheim,geluiden,sussen,2,61_2
practice,1.0,eend,geluiden,kwekken,2,61_2
practice,1.0,eend,geluiden,eend,2,61_2
none,1.0,vogel,geluiden,fluiten,2,61_2
none,1.0,vogel,geluiden,chippen,2,61_2
none,1.0,vogel,geluiden,vogel,2,61_2
none,1.0,bitter,geluiden,vies,2,61_2
none,1.0,bitter,geluiden,proeven,2,61_2
none,1.0,bitter,geluiden,goor,2,61_2
none,1.0,luidruchtig,geluiden,schrikken,2,61_2
none,1.0,luidruchtig,geluiden,kletsen,2,61_2
none,1.0,luidruchtig,geluiden,schreeuwen,2,61_2
none,1.0,zoet,geluiden,lekker,2,61_2
none,1.0,zoet,geluiden,zoet,2,61_2
none,1.0,ademen,geluiden,ademen,2,61_2
none,1.0,verbranden,geluiden,verbranden,2,61_2
none,1.0,slapen,geluiden,slapen,2,61_2
practice,0.0,rijk,gebaren,geld,1,62_1
practice,0.0,leeg,gebaren,huis,1,62_1
none,0.0,blij,gebaren,vreugde,1,62_1
none,0.0,heet,gebaren,hitte,1,62_1
none,0.0,scherp,gebaren,vies,1,62_1
none,0.0,stil,gebaren,stilte,1,62_1
none,0.0,slang,gebaren,bochten,1,62_1
none,0.0,verbranden,gebaren,zon,1,62_1
none,0.0,springen,gebaren,springen,1,62_1
practice,1.0,dansen,gebaren,dansen,1,62_1
practice,1.0,snijden,gebaren,schrijven,1,62_1
none,1.0,bliksem,gebaren,vuurwerk,1,62_1
none,1.0,oud,gebaren,oudere,1,62_1
none,1.0,regen,gebaren,regen,1,62_1
none,1.0,huilen,gebaren,huilen,1,62_1
none,1.0,eten,gebaren,eten,1,62_1
none,1.0,zwemmen,gebaren,zwemmen,1,62_1
none,1.0,lopen,gebaren,fietsen,1,62_1
practice,0.0,knippen,combinatie,knippen,1,62_1
practice,0.0,gek,combinatie,vies doen,1,62_1
none,0.0,boos,combinatie,boos,1,62_1
none,0.0,hond,combinatie,hond,1,62_1
none,0.0,vuur,combinatie,berg,1,62_1
none,0.0,niet,combinatie,arrogant,1,62_1
none,0.0,piepen,combinatie,koplampen,1,62_1
none,0.0,vangen,combinatie,vangen,1,62_1
none,0.0,water,combinatie,drinken,1,62_1
practice,1.0,haasten,combinatie,hoepelen,1,62_1
practice,1.0,comfortabel,combinatie,verzadigd,1,62_1
none,1.0,vogel,combinatie,vliegen,1,62_1
none,1.0,kind,combinatie,baby,1,62_1
none,1.0,vis,combinatie,vis,1,62_1
none,1.0,zout,combinatie,spuiten,1,62_1
none,1.0,bijten,combinatie,eten,1,62_1
none,1.0,jagen,combinatie,schieten,1,62_1
none,1.0,likken,combinatie,likken,1,62_1
practice,0.0,auto,geluiden,auto,1,62_1
practice,0.0,olifant,geluiden,fiets,1,62_1
none,0.0,walgen,geluiden,walging,1,62_1
none,0.0,man,geluiden,mooi,1,62_1
none,0.0,ziek,geluiden,verdriet,1,62_1
none,0.0,onweer,geluiden,bom,1,62_1
none,0.0,vliegen,geluiden,blijdschap,1,62_1
none,0.0,slapen,geluiden,slapen,1,62_1
none,0.0,kotsen,geluiden,ziek,1,62_1
practice,1.0,koken,geluiden,bij,1,62_1
practice,1.0,bloem,geluiden,snuiven,1,62_1
none,1.0,hoorn,geluiden,schieten,1,62_1
none,1.0,verdrietig,geluiden,ruiken,1,62_1
none,1.0,bang,geluiden,zingen,1,62_1
none,1.0,vallen,geluiden,schieten,1,62_1
none,1.0,ruiken,geluiden,ruiken,1,62_1
none,1.0,fluisteren,geluiden,fluisteren,1,62_1
none,1.0,wind,geluiden,blazen,1,62_1
practice,0.0,sneeuw,gebaren,mist,2,62_2
practice,0.0,sneeuw,gebaren,sneeuw,2,62_2
practice,0.0,geheim,gebaren,geheim,2,62_2
none,0.0,zoemen,gebaren,vliegen,2,62_2
none,0.0,zoemen,gebaren,rondrijden,2,62_2
none,0.0,zoemen,gebaren,fluiten,2,62_2
none,0.0,hoog,gebaren,hoog,2,62_2
none,0.0,klein,gebaren,zitten,2,62_2
none,0.0,klein,gebaren,klein,2,62_2
none,0.0,zuur,gebaren,vies,2,62_2
none,0.0,zuur,gebaren,bitter,2,62_2
none,0.0,zuur,gebaren,pittig,2,62_2
none,0.0,ademen,gebaren,ademhalen,2,62_2
none,0.0,ademen,gebaren,zuchten,2,62_2
none,0.0,ademen,gebaren,ademhaling,2,62_2
none,0.0,kruipen,gebaren,kruipen,2,62_2
none,0.0,grommen,gebaren,leeuw,2,62_2
none,0.0,grommen,gebaren,grommen,2,62_2
practice,1.0,zwaaien,gebaren,zwaaien,2,62_2
practice,1.0,juichen,gebaren,feestje,2,62_2
practice,1.0,juichen,gebaren,verjaardag,2,62_2
practice,1.0,juichen,gebaren,juichen,2,62_2
none,1.0,ver,gebaren,knie,2,62_2
none,1.0,ver,gebaren,wijzen,2,62_2
none,1.0,ver,gebaren,buitenland,2,62_2
none,1.0,vlieg,gebaren,vrijheid,2,62_2
none,1.0,vlieg,gebaren,vliegen,2,62_2
none,1.0,vlieg,gebaren,vlieg,2,62_2
none,1.0,goed,gebaren,goed,2,62_2
none,1.0,geven,gebaren,uitdelen,2,62_2
none,1.0,geven,gebaren,geven,2,62_2
none,1.0,horen,gebaren,horen,2,62_2
none,1.0,staan,gebaren,lang,2,62_2
none,1.0,staan,gebaren,staan,2,62_2
none,1.0,zuigen,gebaren,inhaleren,2,62_2
none,1.0,zuigen,gebaren,zuigen,2,62_2
practice,0.0,glimlach,combinatie,blij,2,62_2
practice,0.0,glimlach,combinatie,lachen,2,62_2
practice,0.0,glimlach,combinatie,lach,2,62_2
practice,0.0,bal,combinatie,bal,2,62_2
none,0.0,bitter,combinatie,zuur,2,62_2
none,0.0,bitter,combinatie,tongzuur,2,62_2
none,0.0,bitter,combinatie,bitter,2,62_2
none,0.0,kat,combinatie,kat,2,62_2
none,0.0,koud,combinatie,rillingen,2,62_2
none,0.0,koud,combinatie,koud,2,62_2
none,0.0,berg,combinatie,berg,2,62_2
none,0.0,langzaam,combinatie,strompelen,2,62_2
none,0.0,langzaam,combinatie,langzaam,2,62_2
none,0.0,sterk,combinatie,sterk,2,62_2
none,0.0,drinken,combinatie,drinken,2,62_2
practice,1.0,eend,combinatie,kikker,2,62_2
practice,1.0,eend,combinatie,eend,2,62_2
practice,1.0,vliegtuig,combinatie,vliegen,2,62_2
practice,1.0,vliegtuig,combinatie,zweven,2,62_2
practice,1.0,vliegtuig,combinatie,vliegtuig,2,62_2
none,1.0,dood,combinatie,stikken,2,62_2
none,1.0,dood,combinatie,doodslikken,2,62_2
none,1.0,dood,combinatie,doodgaan,2,62_2
none,1.0,snel,combinatie,snel,2,62_2
none,1.0,blazen,combinatie,blazen,2,62_2
none,1.0,kauwen,combinatie,smakken,2,62_2
none,1.0,kauwen,combinatie,kauwen,2,62_2
none,1.0,slaan,combinatie,slaan,2,62_2
none,1.0,weten,combinatie,idee,2,62_2
none,1.0,weten,combinatie,nadenken,2,62_2
none,1.0,weten,combinatie,ingeving,2,62_2
none,1.0,gooien,combinatie,gooien,2,62_2
practice,0.0,fiets,geluiden,berichtje,2,62_2
practice,0.0,fiets,geluiden,denken,2,62_2
practice,0.0,fiets,geluiden,geen idee,2,62_2
practice,0.0,zingen,geluiden,zingen,2,62_2
none,0.0,ik,geluiden,luisteren,2,62_2
none,0.0,ik,geluiden,vragen,2,62_2
none,0.0,ik,geluiden,aarzelen,2,62_2
none,0.0,groot,geluiden,beest,2,62_2
none,0.0,groot,geluiden,verbaasd,2,62_2
none,0.0,groot,geluiden,mooi,2,62_2
none,0.0,ei,geluiden,kip,2,62_2
none,0.0,ei,geluiden,kikker,2,62_2
none,0.0,ei,geluiden,ei,2,62_2
none,0.0,misschien,geluiden,goed,2,62_2
none,0.0,misschien,geluiden,indrukwekkend,2,62_2
none,0.0,misschien,geluiden,mooi,2,62_2
none,0.0,zoet,geluiden,eten,2,62_2
none,0.0,zoet,geluiden,lekker,2,62_2
none,0.0,zoet,geluiden,proefen,2,62_2
none,0.0,staart,geluiden,dansen,2,62_2
none,0.0,staart,geluiden,aap,2,62_2
none,0.0,staart,geluiden,kind,2,62_2
none,0.0,vechten,geluiden,schieten,2,62_2
none,0.0,vechten,geluiden,slaan,2,62_2
none,0.0,vechten,geluiden,oorlog,2,62_2
practice,1.0,telefoon,geluiden,fietsen,2,62_2
practice,1.0,telefoon,geluiden,bellen,2,62_2
practice,1.0,telefoon,geluiden,rinkelen,2,62_2
practice,1.0,klok,geluiden,snijden,2,62_2
practice,1.0,klok,geluiden,tikken,2,62_2
practice,1.0,klok,geluiden,klok,2,62_2
none,1.0,vrouw,geluiden,toonhoogte,2,62_2
none,1.0,vrouw,geluiden,zeuren,2,62_2
none,1.0,vrouw,geluiden,babbelen,2,62_2
none,1.0,zwaar,geluiden,zuchten,2,62_2
none,1.0,zwaar,geluiden,puffen,2,62_2
none,1.0,zwaar,geluiden,opluchting,2,62_2
none,1.0,luidruchtig,geluiden,zingen,2,62_2
none,1.0,luidruchtig,geluiden,roddelen,2,62_2
none,1.0,luidruchtig,geluiden,heks,2,62_2
none,1.0,geur,geluiden,ruiken,2,62_2
none,1.0,geur,geluiden,proeven,2,62_2
none,1.0,geur,geluiden,apart,2,62_2
none,1.0,dik,geluiden,medelijden,2,62_2
none,1.0,dik,geluiden,rennen,2,62_2
none,1.0,dik,geluiden,hijgen,2,62_2
none,1.0,lachen,geluiden,heks,2,62_2
none,1.0,lachen,geluiden,lachen,2,62_2
none,1.0,rennen,geluiden,hijgen,2,62_2
none,1.0,rennen,geluiden,puffen,2,62_2
none,1.0,rennen,geluiden,hardlopen,2,62_2
practice,0.0,dansen,gebaren,dansen,1,63_1
practice,0.0,comfortabel,gebaren,relaxen,1,63_1
none,0.0,vlieg,gebaren,vliegen,1,63_1
none,0.0,hoorn,gebaren,eenhoorn,1,63_1
none,0.0,oud,gebaren,oud,1,63_1
none,0.0,verdrietig,gebaren,verdrietig,1,63_1
none,0.0,bijten,gebaren,bijten,1,63_1
none,0.0,vangen,gebaren,vangen,1,63_1
none,0.0,zuigen,gebaren,zuigen,1,63_1
practice,1.0,snijden,gebaren,snijden,1,63_1
practice,1.0,rijk,gebaren,geld,1,63_1
none,1.0,walgen,gebaren,walging,1,63_1
none,1.0,hoog,gebaren,hoog,1,63_1
none,1.0,niet,gebaren,nee,1,63_1
none,1.0,geur,gebaren,geur,1,63_1
none,1.0,huilen,gebaren,huilen,1,63_1
none,1.0,jagen,gebaren,schieten,1,63_1
none,1.0,fluisteren,gebaren,fluisteren,1,63_1
practice,0.0,knippen,combinatie,knippen,1,63_1
practice,0.0,haasten,combinatie,haasten,1,63_1
none,0.0,zuur,combinatie,zuur,1,63_1
none,0.0,staart,combinatie,staart,1,63_1
none,0.0,dik,combinatie,dik,1,63_1
none,0.0,verbranden,combinatie,verbranden,1,63_1
none,0.0,horen,combinatie,luisteren,1,63_1
none,0.0,springen,combinatie,stuiteren,1,63_1
none,0.0,kotsen,combinatie,overgeven,1,63_1
practice,1.0,auto,combinatie,auto,1,63_1
practice,1.0,bloem,combinatie,bloemen,1,63_1
none,1.0,ik,combinatie,ik,1,63_1
none,1.0,ver,combinatie,verderop,1,63_1
none,1.0,vrouw,combinatie,uiterlijk,1,63_1
none,1.0,slang,combinatie,slang,1,63_1
none,1.0,zoet,combinatie,chocola,1,63_1
none,1.0,staan,combinatie,staan,1,63_1
none,1.0,water,combinatie,kraan,1,63_1
practice,0.0,gek,geluiden,schrikken,1,63_1
practice,0.0,leeg,geluiden,leeg,1,63_1
none,0.0,kind,geluiden,vieren,1,63_1
none,0.0,hond,geluiden,blaffen,1,63_1
none,0.0,misschien,geluiden,verward,1,63_1
none,0.0,berg,geluiden,stampen,1,63_1
none,0.0,stil,geluiden,stil,1,63_1
none,0.0,langzaam,geluiden,rust,1,63_1
none,0.0,grommen,geluiden,eng,1,63_1
practice,1.0,koken,geluiden,eten,1,63_1
practice,1.0,olifant,geluiden,trompetteren,1,63_1
none,1.0,bitter,geluiden,niet lekker,1,63_1
none,1.0,kat,geluiden,poes,1,63_1
none,1.0,dood,geluiden,neurien,1,63_1
none,1.0,man,geluiden,chagrijnig,1,63_1
none,1.0,klein,geluiden,piepen,1,63_1
none,1.0,likken,geluiden,zuigen,1,63_1
none,1.0,ruiken,geluiden,snikken,1,63_1
practice,0.0,zingen,gebaren,zingen,2,63_2
practice,0.0,klok,gebaren,klok,2,63_2
none,0.0,goed,gebaren,goed,2,63_2
none,0.0,bang,gebaren,bang,2,63_2
none,0.0,sterk,gebaren,sterk,2,63_2
none,0.0,kruipen,gebaren,kruipen,2,63_2
none,0.0,drinken,gebaren,drinken,2,63_2
none,0.0,gooien,gebaren,gooien,2,63_2
none,0.0,wind,gebaren,wind,2,63_2
practice,1.0,zwaaien,gebaren,zwaaien,2,63_2
practice,1.0,eend,gebaren,eend,2,63_2
none,1.0,scherp,gebaren,prikken,2,63_2
none,1.0,scherp,gebaren,wond,2,63_2
none,1.0,scherp,gebaren,bloed,2,63_2
none,1.0,ziek,gebaren,ziek,2,63_2
none,1.0,onweer,gebaren,onweer,2,63_2
none,1.0,eten,gebaren,eten,2,63_2
none,1.0,vliegen,gebaren,vliegen,2,63_2
none,1.0,slapen,gebaren,slapen,2,63_2
