"trial_order","dyad","participant_dyad","participant_ID","exp_part","modality","expressibility_dutch","concept","correction","guess_binary","cosine_similarity","stimulus","answer","SemanticSubcat","sessionID"
35,3,1,64,1,"combined",0.828901259475311,"to vomit",0,1,1,"kotsen","kotsen","gustatory","3_1"
36,3,1,64,1,"combined",0.83908076354321,"to walk",0,0,0.751,"lopen","wandelen","locomotion","3_1"
39,3,0,63,1,"gesture",0.763929389158889,"high",0,1,1,"hoog","hoog","auditory","3_1"
40,3,0,63,1,"gesture",0.62087766049062,"mountain",0,0,0.552,"berg","bergen","environment","3_1"
41,3,0,63,1,"gesture",0.580764408529184,"odor",0,0,0.757,"geur","stinken","olfactory","3_1"
42,3,0,63,1,"gesture",0.689425946655567,"slow",0,0,0.228,"langzaam","lopen","manner","3_1"
43,3,0,63,1,"gesture",0.743866818263405,"snake",0,0,0.212,"slang","vis","animal","3_1"
44,3,0,63,1,"gesture",0.717367201892134,"to fall",0,1,1,"vallen","vallen","locomotion","3_1"
45,3,0,63,1,"gesture",0.535647636647091,"wind",0,1,1,"wind","wind","environment","3_1"
48,3,1,64,1,"gesture",0.696928502541587,"I",0,0,0.021,"ik","boeren","social","3_1"
49,3,1,64,1,"gesture",0.75602172047801,"dead",0,0,0.686,"dood","doodgaan","animate","3_1"
50,3,1,64,1,"gesture",0.794304470986762,"hot",0,1,1,"heet","heet","temperature","3_1"
51,3,1,64,1,"gesture",0.28573045256734,"salt",0,0,0.126,"zout","smullen","gustatory","3_1"
52,3,1,64,1,"gesture",0.501172040780983,"sharp",0,0,0.112,"scherp","bezeren","haptic","3_1"
53,3,1,64,1,"gesture",0.533166466445803,"to growl",0,0,0.199,"grommen","kat","vocal_oral","3_1"
54,3,1,64,1,"gesture",0.829161424358265,"to laugh",0,1,1,"lachen","lachen","vocal_oral","3_1"
5,3,0,63,2,"vocal",0.38282540003767,"heavy",0,0,0.054,"zwaar","poepen","quantity","3_2"
6,3,0,63,2,"vocal",0.38282540003767,"heavy",1,1,1,"zwaar","zwaar","quantity","3_2"
7,3,0,63,2,"vocal",0.612503914010408,"horn",0,0,0.04,"hoorn","afschieten","other","3_2"
8,3,0,63,2,"vocal",0.612503914010408,"horn",1,0,0.2,"hoorn","auto","other","3_2"
9,3,0,63,2,"vocal",0.612503914010408,"horn",2,0,0.172,"hoorn","motor","other","3_2"
10,3,0,63,2,"vocal",0.753476033670045,"silent",0,1,1,"stil","stil","auditory","3_2"
11,3,0,63,2,"vocal",0.328297815791421,"thick",0,0,0.095,"dik","trommelen","quantity","3_2"
12,3,0,63,2,"vocal",0.328297815791421,"thick",1,0,0.107,"dik","kruipen","quantity","3_2"
13,3,0,63,2,"vocal",0.328297815791421,"thick",2,0,NA,"dik","traplopen","quantity","3_2"
14,3,0,63,2,"vocal",0.293526913460625,"to hear",0,0,0.379,"horen","snappen","auditory","3_2"
15,3,0,63,2,"vocal",0.293526913460625,"to hear",1,0,0.399,"horen","praten","auditory","3_2"
16,3,0,63,2,"vocal",0.293526913460625,"to hear",2,0,0.254,"horen","gesprek","auditory","3_2"
17,3,0,63,2,"vocal",0.388979878106872,"to know",0,0,0.373,"weten","praten","cognitive","3_2"
18,3,0,63,2,"vocal",0.388979878106872,"to know",1,0,0.596,"weten","snappen","cognitive","3_2"
19,3,0,63,2,"vocal",0.388979878106872,"to know",2,0,0.731,"weten","begrijpen","cognitive","3_2"
20,3,0,63,2,"vocal",0.687199600527179,"to lick",0,0,0.194,"likken","drinken","gustatory","3_2"
21,3,0,63,2,"vocal",0.687199600527179,"to lick",1,0,0.349,"likken","slikken","gustatory","3_2"
22,3,0,63,2,"vocal",0.687199600527179,"to lick",2,0,0.294,"likken","speeksel","gustatory","3_2"
27,3,1,64,2,"vocal",0.21654433031206,"bitter",0,0,0.417,"bitter","vies","gustatory","3_2"
28,3,1,64,2,"vocal",0.21654433031206,"bitter",1,0,0.004,"bitter","eten","gustatory","3_2"
29,3,1,64,2,"vocal",0.21654433031206,"bitter",2,0,0.311,"bitter","teleurstelling","gustatory","3_2"
30,3,1,64,2,"vocal",0.422189612157541,"male",0,0,0.039,"man","grommen","animate","3_2"
31,3,1,64,2,"vocal",0.422189612157541,"male",1,0,0.115,"man","boos","animate","3_2"
32,3,1,64,2,"vocal",0.422189612157541,"male",2,0,0.132,"man","woedend","animate","3_2"
33,3,1,64,2,"vocal",0.74489926936724,"squeak",0,1,1,"piepen","piepen","auditory","3_2"
34,3,1,64,2,"vocal",0.784779073219606,"to breathe",0,1,1,"ademen","ademen","olfactory","3_2"
35,3,1,64,2,"vocal",0.713509315277749,"to chew",0,0,0.497,"kauwen","eten","gustatory","3_2"
36,3,1,64,2,"vocal",0.713509315277749,"to chew",1,0,0.263,"kauwen","klappen","gustatory","3_2"
37,3,1,64,2,"vocal",0.713509315277749,"to chew",2,0,0.065,"kauwen","druppelen","gustatory","3_2"
38,3,1,64,2,"vocal",0.582960821716634,"to hit",0,1,1,"slaan","slaan","manual","3_2"
39,3,1,64,2,"vocal",0.735692139606025,"to sleep",0,1,1,"slapen","slapen","survival","3_2"
44,3,0,63,2,"gesture",0.584517923117511,"disgusted",0,0,0.354,"walgen","vies","valence","3_2"
45,3,0,63,2,"gesture",0.584517923117511,"disgusted",1,1,1,"walgen","walgen","valence","3_2"
46,3,0,63,2,"gesture",0.553101281867092,"old",0,1,1,"oud","oud","time","3_2"
47,3,0,63,2,"gesture",0.814034264937255,"to eat",0,1,1,"eten","eten","vocal_oral","3_2"
48,3,0,63,2,"gesture",0.834806690703802,"to fight",0,0,0.547,"vechten","boksen","survival","3_2"
49,3,0,63,2,"gesture",0.834806690703802,"to fight",1,1,1,"vechten","vechten","survival","3_2"
50,3,0,63,2,"gesture",0.834800108850706,"to jump",0,1,1,"springen","springen","locomotion","3_2"
51,3,0,63,2,"gesture",0.641118953574169,"to suck",0,0,0.256,"zuigen","drinken","vocal_oral","3_2"
52,3,0,63,2,"gesture",0.641118953574169,"to suck",1,0,0.122,"zuigen","baby","vocal_oral","3_2"
53,3,0,63,2,"gesture",0.641118953574169,"to suck",2,1,1,"zuigen","zuigen","vocal_oral","3_2"
54,3,0,63,2,"gesture",0.560355838581374,"water",0,1,1,"water","water","environment","3_2"
58,3,1,64,2,"gesture",0.75757088404005,"big",0,0,0.419,"groot","lang","quantity","3_2"
59,3,1,64,2,"gesture",0.75757088404005,"big",1,1,1,"groot","groot","quantity","3_2"
60,3,1,64,2,"gesture",0.847021849271004,"cold",0,1,1,"koud","koud","temperature","3_2"
61,3,1,64,2,"gesture",0.702295683196924,"dog",0,1,1,"hond","hond","animal","3_2"
62,3,1,64,2,"gesture",0.714505262077287,"fast",0,0,0.376,"snel","rennen","manner","3_2"
63,3,1,64,2,"gesture",0.714505262077287,"fast",1,0,0.347,"snel","hardlopen","manner","3_2"
64,3,1,64,2,"gesture",0.714505262077287,"fast",2,1,1,"snel","snel","manner","3_2"
65,3,1,64,2,"gesture",0.646814871143661,"female",0,1,1,"vrouw","vrouw","animate","3_2"
66,3,1,64,2,"gesture",0.612736156749429,"fire",0,0,0.596,"vuur","haardvuur","object","3_2"
67,3,1,64,2,"gesture",0.612736156749429,"fire",1,0,0.596,"vuur","kampvuur","object","3_2"
68,3,1,64,2,"gesture",0.690424355205965,"good",0,1,1,"goed","goed","valence","3_2"
72,3,0,63,2,"combined",0.550625431083315,"far",0,1,1,"ver","ver","spatial","3_2"
73,3,0,63,2,"combined",0.741024648680267,"fish",0,1,1,"vis","vis","animal","3_2"
74,3,0,63,2,"combined",0.682424716627464,"fly",0,0,0.15,"vlieg","bij","animal","3_2"
75,3,0,63,2,"combined",0.682424716627464,"fly",1,1,1,"vlieg","vlieg","animal","3_2"
76,3,0,63,2,"combined",0.596218227203866,"lightning",0,0,0.691,"bliksem","onweer","environment","3_2"
77,3,0,63,2,"combined",0.596218227203866,"lightning",1,1,1,"bliksem","bliksem","environment","3_2"
78,3,0,63,2,"combined",0.758043579817488,"scared",0,1,1,"bang","bang","valence","3_2"
79,3,0,63,2,"combined",0.613189302838734,"tail",0,0,0.231,"staart","hond","quantity","3_2"
80,3,0,63,2,"combined",0.613189302838734,"tail",1,0,0.36,"staart","kwispelen","quantity","3_2"
81,3,0,63,2,"combined",0.613189302838734,"tail",2,1,1,"staart","staart","quantity","3_2"
82,3,0,63,2,"combined",0.806355112315007,"to fly",0,1,1,"vliegen","vliegen","locomotion","3_2"
86,3,1,64,2,"combined",0.818182220108296,"angry",0,1,1,"boos","boos","valence","3_2"
87,3,1,64,2,"combined",0.581012583251545,"egg",0,1,1,"ei","ei","object","3_2"
88,3,1,64,2,"combined",0.797175441371254,"happy",0,0,0.269,"blij","aanmoedigen","valence","3_2"
89,3,1,64,2,"combined",0.797175441371254,"happy",1,1,1,"blij","blij","valence","3_2"
90,3,1,64,2,"combined",0.835895891065153,"sad",0,0,0.389,"verdrietig","huilen","valence","3_2"
91,3,1,64,2,"combined",0.835895891065153,"sad",1,1,1,"verdrietig","verdrietig","valence","3_2"
92,3,1,64,2,"combined",0.83134459155959,"to cry",0,1,1,"huilen","huilen","vocal_oral","3_2"
93,3,1,64,2,"combined",0.682815334308846,"to hunt",0,0,0.469,"jagen","schieten","survival","3_2"
94,3,1,64,2,"combined",0.682815334308846,"to hunt",1,1,1,"jagen","jagen","survival","3_2"
95,3,1,64,2,"combined",0.808464019729012,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","3_2"
3,40,0,65,1,"combined",0.647930328473485,"buzz",0,0,0.217,"zoemen","mug","auditory","40_1"
4,40,0,65,1,"combined",0.595086558643404,"child",0,1,1,"kind","kind","social","40_1"
5,40,0,65,1,"combined",0.550625431083315,"far",0,0,0.075,"ver","gooien","spatial","40_1"
6,40,0,65,1,"combined",0.80478903012149,"snake",0,1,1,"slang","slang","animal","40_1"
7,40,0,65,1,"combined",0.770642312607539,"thick",0,0,0.093,"dik","ei","quantity","40_1"
8,40,0,65,1,"combined",0.779574764611609,"to chew",0,1,1,"kauwen","kauwen","gustatory","40_1"
9,40,0,65,1,"combined",0.641802506189562,"wind",0,1,1,"wind","wind","environment","40_1"
12,40,1,66,1,"combined",0.819687004635733,"cold",0,0,0.902,"koud","kou","temperature","40_1"
13,40,1,66,1,"combined",0.562319704396451,"male",0,1,1,"man","man","animate","40_1"
14,40,1,66,1,"combined",0.820863352178508,"silent",0,0,0.792,"stil","stilte","auditory","40_1"
15,40,1,66,1,"combined",0.613189302838734,"tail",0,1,1,"staart","staart","quantity","40_1"
16,40,1,66,1,"combined",0.713962417775868,"to growl",0,0,0.066,"grommen","monster","vocal_oral","40_1"
17,40,1,66,1,"combined",0.857717036574825,"to sleep",0,1,1,"slapen","slapen","survival","40_1"
18,40,1,66,1,"combined",0.808464019729012,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","40_1"
21,40,0,65,1,"gesture",0.803028772880841,"angry",0,1,1,"boos","boos","valence","40_1"
22,40,0,65,1,"gesture",0.796298864905725,"bird",0,0,0.433,"vogel","vliegen","animal","40_1"
23,40,0,65,1,"gesture",0.612736156749429,"fire",0,0,0.032,"vuur","wespen","object","40_1"
24,40,0,65,1,"gesture",0.816089330970891,"happy",0,1,1,"blij","blij","valence","40_1"
25,40,0,65,1,"gesture",0.729078471280972,"rain",0,1,1,"regen","regen","environment","40_1"
26,40,0,65,1,"gesture",0.582381884483062,"sour",0,1,1,"zuur","zuur","gustatory","40_1"
27,40,0,65,1,"gesture",0.788344961875328,"to bite",0,1,1,"bijten","bijten","vocal_oral","40_1"
30,40,1,66,1,"gesture",0.688818480327848,"heavy",0,0,0.087,"zwaar","wiegen","quantity","40_1"
31,40,1,66,1,"gesture",0.713438710786138,"scared",0,0,0.752,"bang","angst","valence","40_1"
32,40,1,66,1,"gesture",0.781560751401395,"to breathe",0,1,1,"ademen","ademen","olfactory","40_1"
33,40,1,66,1,"gesture",0.814034264937255,"to eat",0,1,1,"eten","eten","vocal_oral","40_1"
34,40,1,66,1,"gesture",0.755612083056296,"to hear",0,0,0.626,"horen","luisteren","auditory","40_1"
35,40,1,66,1,"gesture",0.829161424358265,"to laugh",0,1,1,"lachen","lachen","vocal_oral","40_1"
36,40,1,66,1,"gesture",0.641118953574169,"to suck",0,0,0.393,"zuigen","blazen","vocal_oral","40_1"
39,40,0,65,1,"vocal",0.357741139583888,"I",0,0,0.32,"ik","nee","social","40_1"
40,40,0,65,1,"vocal",0.21654433031206,"bitter",0,0,0.618,"bitter","boos","gustatory","40_1"
41,40,0,65,1,"vocal",0.312736784773088,"high",0,0,0.045,"hoog","vliegtuig","auditory","40_1"
42,40,0,65,1,"vocal",0.310336292435631,"old",0,0,0.049,"oud","openmaken","time","40_1"
43,40,0,65,1,"vocal",0.369492215989784,"slow",0,0,0.06,"langzaam","spanning","manner","40_1"
44,40,0,65,1,"vocal",0.318111108747142,"to stand",0,0,0.024,"staan","snel","locomotion","40_1"
45,40,0,65,1,"vocal",0.703341393070909,"to whisper",0,0,NA,"fluisteren","smiespelen","auditory","40_1"
48,40,1,66,1,"vocal",0.664921279040402,"disgusted",0,0,0.341,"walgen","afkeur","valence","40_1"
49,40,1,66,1,"vocal",0.51844889378327,"fish",0,0,0.413,"vis","water","animal","40_1"
50,40,1,66,1,"vocal",0.338392427450938,"odor",0,0,0.867,"geur","ruiken","olfactory","40_1"
51,40,1,66,1,"vocal",0.153255935410395,"salt",0,0,0.107,"zout","pijn","gustatory","40_1"
52,40,1,66,1,"vocal",0.548898090158061,"sick",0,0,0.211,"ziek","pijn","animate","40_1"
53,40,1,66,1,"vocal",0.515683484907029,"thunder",0,0,0.076,"onweer","trommelen","environment","40_1"
54,40,1,66,1,"vocal",0.79853309737283,"to vomit",0,0,0.773,"kotsen","overgeven","gustatory","40_1"
5,40,0,65,2,"combined",0.762672115162265,"big",0,0,0.04,"groot","tornado","quantity","40_2"
6,40,0,65,2,"combined",0.762672115162265,"big",1,0,0.133,"groot","luchtballon","quantity","40_2"
7,40,0,65,2,"combined",0.762672115162265,"big",2,0,0.146,"groot","explosie","quantity","40_2"
8,40,0,65,2,"combined",0.687562055559869,"good",0,0,0.121,"goed","uitleg","valence","40_2"
9,40,0,65,2,"combined",0.687562055559869,"good",1,0,0.133,"goed","beoordelen","valence","40_2"
10,40,0,65,2,"combined",0.687562055559869,"good",2,1,1,"goed","goed","valence","40_2"
11,40,0,65,2,"combined",0.523817227867007,"horn",0,0,0.187,"hoorn","stier","other","40_2"
12,40,0,65,2,"combined",0.523817227867007,"horn",1,0,0.218,"hoorn","eland","other","40_2"
13,40,0,65,2,"combined",0.523817227867007,"horn",2,0,0.211,"hoorn","koe","other","40_2"
14,40,0,65,2,"combined",0.582985856060995,"not",0,0,0.258,"niet","fout","logical","40_2"
15,40,0,65,2,"combined",0.582985856060995,"not",1,0,0.237,"niet","stop","logical","40_2"
16,40,0,65,2,"combined",0.582985856060995,"not",2,0,0.191,"niet","regel","logical","40_2"
17,40,0,65,2,"combined",0.307835133794218,"sweet",0,0,0.614,"zoet","lekker","gustatory","40_2"
18,40,0,65,2,"combined",0.307835133794218,"sweet",1,0,0.171,"zoet","proeven","gustatory","40_2"
19,40,0,65,2,"combined",0.307835133794218,"sweet",2,0,0.74,"zoet","snoepje","gustatory","40_2"
20,40,0,65,2,"combined",0.794014980882957,"to hit",0,0,0.465,"slaan","gooien","manual","40_2"
21,40,0,65,2,"combined",0.794014980882957,"to hit",1,0,0.727,"slaan","inslaan","manual","40_2"
22,40,0,65,2,"combined",0.814537922310332,"to jump",0,0,0.349,"springen","vliegen","locomotion","40_2"
23,40,0,65,2,"combined",0.814537922310332,"to jump",1,0,0.635,"springen","opstijgen","locomotion","40_2"
24,40,0,65,2,"combined",0.814537922310332,"to jump",2,1,1,"springen","springen","locomotion","40_2"
29,40,1,66,2,"combined",0.785049622345663,"hot",0,0,0.712,"heet","warm","temperature","40_2"
30,40,1,66,2,"combined",0.785049622345663,"hot",1,0,0.252,"heet","zon","temperature","40_2"
31,40,1,66,2,"combined",0.785049622345663,"hot",2,0,0.221,"heet","zomer","temperature","40_2"
32,40,1,66,2,"combined",0.557153125291575,"sharp",0,0,0.233,"scherp","snee","haptic","40_2"
33,40,1,66,2,"combined",0.557153125291575,"sharp",1,0,0.188,"scherp","pijn","haptic","40_2"
34,40,1,66,2,"combined",0.557153125291575,"sharp",2,1,1,"scherp","scherp","haptic","40_2"
35,40,1,66,2,"combined",0.779274600156361,"small",0,1,1,"klein","klein","quantity","40_2"
36,40,1,66,2,"combined",0.715821711656047,"to catch",0,1,1,"vangen","vangen","manual","40_2"
37,40,1,66,2,"combined",0.786001237160513,"to crawl",0,0,0.047,"kruipen","baby","locomotion","40_2"
38,40,1,66,2,"combined",0.786001237160513,"to crawl",1,1,1,"kruipen","kruipen","locomotion","40_2"
39,40,1,66,2,"combined",0.831792245684357,"to run",0,1,1,"rennen","rennen","locomotion","40_2"
40,40,1,66,2,"combined",0.762309813460577,"to smell",0,1,1,"ruiken","ruiken","olfactory","40_2"
43,40,0,65,2,"vocal",0.286021122209493,"egg",0,0,0.025,"ei","opene","object","40_2"
44,40,0,65,2,"vocal",0.286021122209493,"egg",1,0,0.541,"ei","kip","object","40_2"
45,40,0,65,2,"vocal",0.286021122209493,"egg",2,1,1,"ei","ei","object","40_2"
46,40,0,65,2,"vocal",0.56695234249888,"fly",0,0,0.15,"vlieg","bij","animal","40_2"
47,40,0,65,2,"vocal",0.56695234249888,"fly",1,0,-0.021,"vlieg","auto","animal","40_2"
48,40,0,65,2,"vocal",0.56695234249888,"fly",2,0,0.484,"vlieg","mug","animal","40_2"
49,40,0,65,2,"vocal",0.587862264905011,"loud",0,0,0.079,"luidruchtig","stemmen","auditory","40_2"
50,40,0,65,2,"vocal",0.587862264905011,"loud",1,0,0.673,"luidruchtig","lawaai","auditory","40_2"
51,40,0,65,2,"vocal",0.587862264905011,"loud",2,0,-0.034,"luidruchtig","bom","auditory","40_2"
52,40,0,65,2,"vocal",0.314638353811457,"maybe",0,0,0.09,"misschien","instemmen","logical","40_2"
53,40,0,65,2,"vocal",0.314638353811457,"maybe",1,0,0.424,"misschien","nadenken","logical","40_2"
54,40,0,65,2,"vocal",0.314638353811457,"maybe",2,0,0.088,"misschien","overleggen","logical","40_2"
55,40,0,65,2,"vocal",0.275959375649482,"to give",0,0,0.269,"geven","proeven","manual","40_2"
56,40,0,65,2,"vocal",0.275959375649482,"to give",1,0,0.043,"geven","schattig","manual","40_2"
57,40,0,65,2,"vocal",0.275959375649482,"to give",2,0,0.073,"geven","baby","manual","40_2"
58,40,0,65,2,"vocal",0.303762958061108,"to hunt",0,0,0.167,"jagen","oorlog","survival","40_2"
59,40,0,65,2,"vocal",0.303762958061108,"to hunt",1,1,1,"jagen","jagen","survival","40_2"
60,40,0,65,2,"vocal",0.32044193552744,"to throw",0,1,1,"gooien","gooien","manual","40_2"
67,40,1,66,2,"vocal",0.846022321803246,"dog",0,1,1,"hond","hond","animal","40_2"
68,40,1,66,2,"vocal",0.292221991868001,"mountain",0,0,0.01,"berg","spannend","environment","40_2"
69,40,1,66,2,"vocal",0.292221991868001,"mountain",1,0,0.165,"berg","indrukwekkend","environment","40_2"
70,40,1,66,2,"vocal",0.292221991868001,"mountain",2,0,0.057,"berg","prestatie","environment","40_2"
71,40,1,66,2,"vocal",0.746777577338304,"sad",0,0,0.389,"verdrietig","huilen","valence","40_2"
72,40,1,66,2,"vocal",0.746777577338304,"sad",1,0,0.609,"verdrietig","verdriet","valence","40_2"
73,40,1,66,2,"vocal",0.746777577338304,"sad",2,0,0.395,"verdrietig","teleurstelling","valence","40_2"
74,40,1,66,2,"vocal",0.74489926936724,"squeak",0,0,0.158,"piepen","muis","auditory","40_2"
75,40,1,66,2,"vocal",0.74489926936724,"squeak",1,0,0.158,"piepen","hamster","auditory","40_2"
76,40,1,66,2,"vocal",0.408761111306824,"strong",0,0,0.391,"sterk","gaaf","animate","40_2"
77,40,1,66,2,"vocal",0.551944383571384,"to fight",0,1,1,"vechten","vechten","survival","40_2"
78,40,1,66,2,"vocal",0.451697867828672,"to fly",0,0,0.125,"vliegen","ademen","locomotion","40_2"
79,40,1,66,2,"vocal",0.451697867828672,"to fly",1,1,1,"vliegen","vliegen","locomotion","40_2"
83,40,0,65,2,"gesture",0.71663074651487,"cat",0,1,1,"kat","kat","animal","40_2"
84,40,0,65,2,"gesture",0.684113267327739,"to blow",0,0,0.714,"blazen","uitblazen","vocal_oral","40_2"
85,40,0,65,2,"gesture",0.684113267327739,"to blow",1,1,1,"blazen","blazen","vocal_oral","40_2"
86,40,0,65,2,"gesture",0.557444340806456,"to burn",0,0,-0.035,"verbranden","verhaal","other","40_2"
87,40,0,65,2,"gesture",0.557444340806456,"to burn",1,0,0.167,"verbranden","lucifer","other","40_2"
88,40,0,65,2,"gesture",0.557444340806456,"to burn",2,0,0.918,"verbranden","branden","other","40_2"
89,40,0,65,2,"gesture",0.717367201892134,"to fall",0,1,1,"vallen","vallen","locomotion","40_2"
90,40,0,65,2,"gesture",0.506590701964198,"to know",0,0,0.292,"weten","idee","cognitive","40_2"
91,40,0,65,2,"gesture",0.506590701964198,"to know",1,0,0.187,"weten","antwoord","cognitive","40_2"
92,40,0,65,2,"gesture",0.506590701964198,"to know",2,0,0.212,"weten","slim","cognitive","40_2"
93,40,0,65,2,"gesture",0.757301371697859,"to lick",0,1,1,"likken","likken","gustatory","40_2"
94,40,0,65,2,"gesture",0.560355838581374,"water",0,0,0.385,"water","drinken","environment","40_2"
95,40,0,65,2,"gesture",0.560355838581374,"water",1,1,1,"water","water","environment","40_2"
101,40,1,66,2,"gesture",0.75602172047801,"dead",0,1,1,"dood","dood","animate","40_2"
102,40,1,66,2,"gesture",0.714505262077287,"fast",0,0,0.376,"snel","rennen","manner","40_2"
103,40,1,66,2,"gesture",0.714505262077287,"fast",1,1,1,"snel","snel","manner","40_2"
104,40,1,66,2,"gesture",0.646814871143661,"female",0,0,0.198,"vrouw","figuur","animate","40_2"
105,40,1,66,2,"gesture",0.646814871143661,"female",1,0,0.64,"vrouw","vrouwelijk","animate","40_2"
106,40,1,66,2,"gesture",0.525289002863704,"lightning",0,0,0.691,"bliksem","onweer","environment","40_2"
107,40,1,66,2,"gesture",0.525289002863704,"lightning",1,1,1,"bliksem","bliksem","environment","40_2"
108,40,1,66,2,"gesture",0.842937622085652,"to cry",0,1,1,"huilen","huilen","vocal_oral","40_2"
109,40,1,66,2,"gesture",0.828570667489932,"to drink",0,1,1,"drinken","drinken","vocal_oral","40_2"
110,40,1,66,2,"gesture",0.841423850173278,"to walk",0,1,1,"lopen","lopen","locomotion","40_2"
3,41,0,67,1,"vocal",0.664921279040402,"disgusted",0,0,0.541,"walgen","kotsen","valence","41_1"
4,41,0,67,1,"vocal",0.310336292435631,"old",0,0,0.045,"oud","uil","time","41_1"
5,41,0,67,1,"vocal",0.361936361379245,"sour",0,0,0.246,"zuur","vies","gustatory","41_1"
6,41,0,67,1,"vocal",0.551944383571384,"to fight",0,0,-0.003,"vechten","duif","survival","41_1"
7,41,0,67,1,"vocal",0.87420386676992,"to laugh",0,0,0.547,"lachen","grappig","vocal_oral","41_1"
8,41,0,67,1,"vocal",0.336019187014838,"to run",0,0,0.055,"rennen","vogel","locomotion","41_1"
9,41,0,67,1,"vocal",0.331918128145918,"to swim",0,0,0.048,"zwemmen","wind","locomotion","41_1"
12,41,1,68,1,"vocal",0.35201321754525,"big",0,0,0.113,"groot","verbaasd","quantity","41_1"
13,41,1,68,1,"vocal",0.56695234249888,"fly",0,0,0.186,"vlieg","waaien","animal","41_1"
14,41,1,68,1,"vocal",0.49098203287298,"hot",0,0,0.027,"heet","verrast","temperature","41_1"
15,41,1,68,1,"vocal",0.292221991868001,"mountain",0,0,0.124,"berg","lopen","environment","41_1"
16,41,1,68,1,"vocal",0.343503131163236,"to jump",0,0,0.07,"springen","varken","locomotion","41_1"
17,41,1,68,1,"vocal",0.735692139606025,"to sleep",0,0,0.112,"slapen","bij","survival","41_1"
18,41,1,68,1,"vocal",0.319057764809126,"to walk",0,0,0.219,"lopen","druppel","locomotion","41_1"
21,41,0,67,1,"combined",0.819687004635733,"cold",0,1,1,"koud","koud","temperature","41_1"
22,41,0,67,1,"combined",0.639905020121821,"loud",0,0,0.063,"luidruchtig","aap","auditory","41_1"
23,41,0,67,1,"combined",0.697044299048591,"slow",0,0,0.896,"langzaam","traag","manner","41_1"
24,41,0,67,1,"combined",0.780811330443828,"to bite",0,1,1,"bijten","bijten","vocal_oral","41_1"
25,41,0,67,1,"combined",0.808141386412857,"to breathe",0,0,0.292,"ademen","ontspannen","olfactory","41_1"
26,41,0,67,1,"combined",0.715821711656047,"to catch",0,1,1,"vangen","vangen","manual","41_1"
27,41,0,67,1,"combined",0.803268146536285,"to throw",0,1,1,"gooien","gooien","manual","41_1"
30,41,1,68,1,"combined",0.818182220108296,"angry",0,1,1,"boos","boos","valence","41_1"
31,41,1,68,1,"combined",0.409843169892478,"bitter",0,0,0.417,"bitter","vies","gustatory","41_1"
32,41,1,68,1,"combined",0.581012583251545,"egg",0,0,0.005,"ei","vallen","object","41_1"
33,41,1,68,1,"combined",0.741024648680267,"fish",0,1,1,"vis","vis","animal","41_1"
34,41,1,68,1,"combined",0.582985856060995,"not",0,0,0.113,"niet","kritisch","logical","41_1"
35,41,1,68,1,"combined",0.716614849190809,"sick",0,0,0.354,"ziek","vermoeid","animate","41_1"
36,41,1,68,1,"combined",0.543249319540667,"squeak",0,0,0.158,"piepen","muis","auditory","41_1"
39,41,0,67,1,"gesture",0.796298864905725,"bird",0,0,0.433,"vogel","vliegen","animal","41_1"
40,41,0,67,1,"gesture",0.580764408529184,"odor",0,0,-0.008,"geur","stoer","olfactory","41_1"
41,41,0,67,1,"gesture",0.501172040780983,"sharp",0,0,0.131,"scherp","streep","haptic","41_1"
42,41,0,67,1,"gesture",0.782210786119577,"small",0,1,1,"klein","klein","quantity","41_1"
43,41,0,67,1,"gesture",0.557444340806456,"to burn",0,0,0.088,"verbranden","schrikken","other","41_1"
44,41,0,67,1,"gesture",0.814034264937255,"to eat",0,0,0.092,"eten","mondharmonica","vocal_oral","41_1"
45,41,0,67,1,"gesture",0.833642786833868,"to fly",0,0,0.745,"vliegen","vliegtuig","locomotion","41_1"
48,41,1,68,1,"gesture",0.75602172047801,"dead",0,1,1,"dood","dood","animate","41_1"
49,41,1,68,1,"gesture",0.714505262077287,"fast",0,0,0.376,"snel","rennen","manner","41_1"
50,41,1,68,1,"gesture",0.612736156749429,"fire",0,0,0.125,"vuur","groots","object","41_1"
51,41,1,68,1,"gesture",0.816931671134317,"sad",0,0,0.389,"verdrietig","huilen","valence","41_1"
52,41,1,68,1,"gesture",0.713438710786138,"scared",0,0,0.747,"bang","schrikken","valence","41_1"
53,41,1,68,1,"gesture",0.842937622085652,"to cry",0,1,1,"huilen","huilen","vocal_oral","41_1"
54,41,1,68,1,"gesture",0.533166466445803,"to growl",0,0,0.092,"grommen","racen","vocal_oral","41_1"
3,41,0,67,2,"gesture",0.696928502541587,"I",0,1,1,"ik","ik","social","41_2"
4,41,0,67,2,"gesture",0.729078471280972,"rain",0,1,1,"regen","regen","environment","41_2"
5,41,0,67,2,"gesture",0.824278361111733,"strong",0,1,1,"sterk","sterk","animate","41_2"
6,41,0,67,2,"gesture",0.397074838511763,"thunder",0,1,1,"onweer","onweer","environment","41_2"
7,41,0,67,2,"gesture",0.808002011831166,"to crawl",0,1,1,"kruipen","kruipen","locomotion","41_2"
8,41,0,67,2,"gesture",0.717367201892134,"to fall",0,0,0.575,"vallen","flauwvallen","locomotion","41_2"
9,41,0,67,2,"gesture",0.717367201892134,"to fall",1,1,1,"vallen","vallen","locomotion","41_2"
