Unnamed: 0,trial_order,trial_type,participant,word,modality,answer,correction,sessionID,exp_part,dyad,pcnID,English,cosine_similarity,guess_binary,expressibility_dutch,SemanticSubcat,filename
5413,20,practice,0,olifant,gebaren,olifant,0,40_1,1,40,67,elephant,1.0,1,,,40_1_pr_19_p0_olifant_gebaren_final.avi
5414,21,target,0,boos,gebaren,boos,0,40_1,1,40,67,angry,1.0,1,0.803028772880841,valence,40_1_trial_20_p0_boos_gebaren_final.avi
5415,22,target,0,vogel,gebaren,vliegen,0,40_1,1,40,67,bird,0.433,0,0.796298864905725,animal,40_1_trial_21_p0_vogel_gebaren_final.avi
5416,23,target,0,vuur,gebaren,wespen,0,40_1,1,40,67,fire,0.032,0,0.612736156749429,object,40_1_trial_22_p0_vuur_gebaren_final.avi
5417,24,target,0,blij,gebaren,blij,0,40_1,1,40,67,happy,1.0,1,0.816089330970891,valence,40_1_trial_23_p0_blij_gebaren_final.avi
5418,25,target,0,regen,gebaren,regen,0,40_1,1,40,67,rain,1.0,1,0.729078471280972,environment,40_1_trial_24_p0_regen_gebaren_final.avi
5419,26,target,0,zuur,gebaren,zuur,0,40_1,1,40,67,sour,1.0,1,0.582381884483062,gustatory,40_1_trial_25_p0_zuur_gebaren_final.avi
5420,27,target,0,bijten,gebaren,bijten,0,40_1,1,40,67,to bite,1.0,1,0.788344961875328,vocal_oral,40_1_trial_26_p0_bijten_gebaren_final.avi
5421,28,practice,1,gek,gebaren,verbaast,0,40_1,1,40,68,crazy,0.282,0,,,40_1_pr_27_p1_gek_gebaren_final.avi
5422,29,practice,1,knippen,gebaren,knippen,0,40_1,1,40,68,to cut,1.0,1,,,40_1_pr_28_p1_knippen_gebaren_final.avi
5423,30,target,1,zwaar,gebaren,wiegen,0,40_1,1,40,68,heavy,0.087,0,0.688818480327848,quantity,40_1_trial_29_p1_zwaar_gebaren_final.avi
5424,31,target,1,bang,gebaren,angst,0,40_1,1,40,68,scared,0.752,0,0.713438710786138,valence,40_1_trial_30_p1_bang_gebaren_final.avi
5425,32,target,1,ademen,gebaren,ademen,0,40_1,1,40,68,to breathe,1.0,1,0.781560751401395,olfactory,40_1_trial_31_p1_ademen_gebaren_final.avi
5426,33,target,1,eten,gebaren,eten,0,40_1,1,40,68,to eat,1.0,1,0.814034264937255,vocal_oral,40_1_trial_32_p1_eten_gebaren_final.avi
5427,34,target,1,horen,gebaren,luisteren,0,40_1,1,40,68,to hear,0.626,0,0.755612083056296,auditory,40_1_trial_33_p1_horen_gebaren_final.avi
5428,35,target,1,lachen,gebaren,lachen,0,40_1,1,40,68,to laugh,1.0,1,0.829161424358265,vocal_oral,40_1_trial_34_p1_lachen_gebaren_final.avi
5429,36,target,1,zuigen,gebaren,blazen,0,40_1,1,40,68,to suck,0.393,0,0.641118953574169,vocal_oral,40_1_trial_35_p1_zuigen_gebaren_final.avi
5430,37,practice,0,auto,geluiden,zoemen,0,40_1,1,40,67,car,0.122,0,,,40_1_pr_36_p0_auto_geluiden_final.avi
5431,38,practice,0,rijk,geluiden,servies,0,40_1,1,40,67,rich,0.041,0,,,40_1_pr_37_p0_rijk_geluiden_final.avi
5432,39,target,0,ik,geluiden,nee,0,40_1,1,40,67,I,0.32,0,0.357741139583888,social,40_1_trial_38_p0_ik_geluiden_final.avi
5433,40,target,0,bitter,geluiden,boos,0,40_1,1,40,67,bitter,0.618,0,0.21654433031206,gustatory,40_1_trial_39_p0_bitter_geluiden_final.avi
5434,41,target,0,hoog,geluiden,vliegtuig,0,40_1,1,40,67,high,0.045,0,0.312736784773088,auditory,40_1_trial_40_p0_hoog_geluiden_final.avi
5435,42,target,0,oud,geluiden,openmaken,0,40_1,1,40,67,old,0.049,0,0.310336292435631,time,40_1_trial_41_p0_oud_geluiden_final.avi
5436,43,target,0,langzaam,geluiden,spanning,0,40_1,1,40,67,slow,0.06,0,0.369492215989784,manner,40_1_trial_42_p0_langzaam_geluiden_final.avi
5437,44,target,0,staan,geluiden,snel,0,40_1,1,40,67,to stand,0.024,0,0.318111108747142,locomotion,40_1_trial_43_p0_staan_geluiden_final.avi
5438,45,target,0,fluisteren,geluiden,smiespelen,0,40_1,1,40,67,to whisper,5.929,0,0.703341393070909,auditory,40_1_trial_44_p0_fluisteren_geluiden_final.avi
5439,46,practice,1,dansen,geluiden,vrolijk,0,40_1,1,40,68,to dance,0.17,0,,,40_1_pr_45_p1_dansen_geluiden_final.avi
5440,47,practice,1,haasten,geluiden,snelheid,0,40_1,1,40,68,to hurry,0.454,0,,,40_1_pr_46_p1_haasten_geluiden_final.avi
5441,48,target,1,walgen,geluiden,afkeur,0,40_1,1,40,68,disgusted,0.341,0,0.664921279040402,valence,40_1_trial_47_p1_walgen_geluiden_final.avi
5442,49,target,1,vis,geluiden,water,0,40_1,1,40,68,fish,0.413,0,0.51844889378327,animal,40_1_trial_48_p1_vis_geluiden_final.avi
5443,50,target,1,geur,geluiden,ruiken,0,40_1,1,40,68,odor,0.867,0,0.338392427450938,olfactory,40_1_trial_49_p1_geur_geluiden_final.avi
5444,51,target,1,zout,geluiden,pijn,0,40_1,1,40,68,salt,0.107,0,0.153255935410395,gustatory,40_1_trial_50_p1_zout_geluiden_final.avi
5445,52,target,1,ziek,geluiden,pijn,0,40_1,1,40,68,sick,0.211,0,0.548898090158061,animate,40_1_trial_51_p1_ziek_geluiden_final.avi
5446,53,target,1,onweer,geluiden,trommelen,0,40_1,1,40,68,thunder,0.076,0,0.515683484907029,environment,40_1_trial_52_p1_onweer_geluiden_final.avi
5447,54,target,1,kotsen,geluiden,overgeven,0,40_1,1,40,68,to vomit,0.773,0,0.79853309737283,gustatory,40_1_trial_53_p1_kotsen_geluiden_final.avi
5448,1,practice,0,juichen,combinatie,aanmoedigen,0,40_2,2,40,67,to cheer,0.283,0,,,40_2_pr_0_p0_juichen_combinatie_c0_final.avi
5449,2,practice,0,juichen,combinatie,wedstrijd,1,40_2,2,40,67,to cheer,0.032,0,,,40_2_pr_1_p0_juichen_combinatie_c1_final.avi
5450,3,practice,0,juichen,combinatie,optreden,2,40_2,2,40,67,to cheer,0.078,0,,,40_2_pr_2_p0_juichen_combinatie_c2_final.avi
5451,4,practice,0,eend,combinatie,eend,0,40_2,2,40,67,duck,1.0,1,,,40_2_pr_3_p0_eend_combinatie_c0_final.avi
5452,5,target,0,groot,combinatie,tornado,0,40_2,2,40,67,big,0.04,0,0.762672115162265,quantity,40_2_trial_4_p0_groot_combinatie_c0_final.avi
5453,6,target,0,groot,combinatie,luchtballon,1,40_2,2,40,67,big,0.133,0,0.762672115162265,quantity,40_2_trial_5_p0_groot_combinatie_c1_final.avi
5454,7,target,0,groot,combinatie,explosie,2,40_2,2,40,67,big,0.146,0,0.762672115162265,quantity,40_2_trial_6_p0_groot_combinatie_c2_final.avi
5455,8,target,0,goed,combinatie,uitleg,0,40_2,2,40,67,good,0.121,0,0.687562055559869,valence,40_2_trial_7_p0_goed_combinatie_c0_final.avi
5456,9,target,0,goed,combinatie,beoordelen,1,40_2,2,40,67,good,0.133,0,0.687562055559869,valence,40_2_trial_8_p0_goed_combinatie_c1_final.avi
5457,10,target,0,goed,combinatie,goed,2,40_2,2,40,67,good,1.0,1,0.687562055559869,valence,40_2_trial_9_p0_goed_combinatie_c2_final.avi
5458,11,target,0,hoorn,combinatie,stier,0,40_2,2,40,67,horn,0.187,0,0.523817227867007,other,40_2_trial_10_p0_hoorn_combinatie_c0_final.avi
5459,12,target,0,hoorn,combinatie,eland,1,40_2,2,40,67,horn,0.218,0,0.523817227867007,other,40_2_trial_11_p0_hoorn_combinatie_c1_final.avi
5460,13,target,0,hoorn,combinatie,koe,2,40_2,2,40,67,horn,0.211,0,0.523817227867007,other,40_2_trial_12_p0_hoorn_combinatie_c2_final.avi
5461,14,target,0,niet,combinatie,fout,0,40_2,2,40,67,not,0.258,0,0.582985856060995,logical,40_2_trial_13_p0_niet_combinatie_c0_final.avi
5462,15,target,0,niet,combinatie,stop,1,40_2,2,40,67,not,0.237,0,0.582985856060995,logical,40_2_trial_14_p0_niet_combinatie_c1_final.avi
5463,16,target,0,niet,combinatie,regel,2,40_2,2,40,67,not,0.191,0,0.582985856060995,logical,40_2_trial_15_p0_niet_combinatie_c2_final.avi
5464,17,target,0,zoet,combinatie,lekker,0,40_2,2,40,67,sweet,0.614,0,0.307835133794218,gustatory,40_2_trial_16_p0_zoet_combinatie_c0_final.avi
5465,18,target,0,zoet,combinatie,proeven,1,40_2,2,40,67,sweet,0.171,0,0.307835133794218,gustatory,40_2_trial_17_p0_zoet_combinatie_c1_final.avi
5466,19,target,0,zoet,combinatie,snoepje,2,40_2,2,40,67,sweet,0.74,0,0.307835133794218,gustatory,40_2_trial_18_p0_zoet_combinatie_c2_final.avi
5467,20,target,0,slaan,combinatie,gooien,0,40_2,2,40,67,to hit,0.465,0,0.794014980882957,manual,40_2_trial_19_p0_slaan_combinatie_c0_final.avi
5468,21,target,0,slaan,combinatie,inslaan,1,40_2,2,40,67,to hit,0.727,0,0.794014980882957,manual,40_2_trial_20_p0_slaan_combinatie_c1_final.avi
5469,22,target,0,springen,combinatie,vliegen,0,40_2,2,40,67,to jump,0.349,0,0.814537922310332,locomotion,40_2_trial_21_p0_springen_combinatie_c0_final.avi
5470,23,target,0,springen,combinatie,opstijgen,1,40_2,2,40,67,to jump,0.635,0,0.814537922310332,locomotion,40_2_trial_22_p0_springen_combinatie_c1_final.avi
5471,24,target,0,springen,combinatie,springen,2,40_2,2,40,67,to jump,1.0,1,0.814537922310332,locomotion,40_2_trial_23_p0_springen_combinatie_c2_final.avi
5472,25,practice,1,zingen,combinatie,zingen,0,40_2,2,40,68,to sing,1.0,1,,,40_2_pr_24_p1_zingen_combinatie_c0_final.avi
5473,26,practice,1,geheim,combinatie,roddelen,0,40_2,2,40,68,secret,0.213,0,,,40_2_pr_25_p1_geheim_combinatie_c0_final.avi
5474,27,practice,1,geheim,combinatie,fluisteren,1,40_2,2,40,68,secret,0.29,0,,,40_2_pr_26_p1_geheim_combinatie_c1_final.avi
5475,28,practice,1,geheim,combinatie,haat,2,40_2,2,40,68,secret,0.095,0,,,40_2_pr_27_p1_geheim_combinatie_c2_final.avi
5476,29,target,1,heet,combinatie,warm,0,40_2,2,40,68,hot,0.712,0,0.785049622345663,temperature,40_2_trial_28_p1_heet_combinatie_c0_final.avi
5477,30,target,1,heet,combinatie,zon,1,40_2,2,40,68,hot,0.252,0,0.785049622345663,temperature,40_2_trial_29_p1_heet_combinatie_c1_final.avi
5478,31,target,1,heet,combinatie,zomer,2,40_2,2,40,68,hot,0.221,0,0.785049622345663,temperature,40_2_trial_30_p1_heet_combinatie_c2_final.avi
5479,32,target,1,scherp,combinatie,snee,0,40_2,2,40,68,sharp,0.233,0,0.557153125291575,haptic,40_2_trial_31_p1_scherp_combinatie_c0_final.avi
5480,33,target,1,scherp,combinatie,pijn,1,40_2,2,40,68,sharp,0.188,0,0.557153125291575,haptic,40_2_trial_32_p1_scherp_combinatie_c1_final.avi
5481,34,target,1,scherp,combinatie,scherp,2,40_2,2,40,68,sharp,1.0,1,0.557153125291575,haptic,40_2_trial_33_p1_scherp_combinatie_c2_final.avi
5482,35,target,1,klein,combinatie,klein,0,40_2,2,40,68,small,1.0,1,0.779274600156361,quantity,40_2_trial_34_p1_klein_combinatie_c0_final.avi
5483,36,target,1,vangen,combinatie,vangen,0,40_2,2,40,68,to catch,1.0,1,0.715821711656047,manual,40_2_trial_35_p1_vangen_combinatie_c0_final.avi
5484,37,target,1,kruipen,combinatie,baby,0,40_2,2,40,68,to crawl,0.047,0,0.786001237160513,locomotion,40_2_trial_36_p1_kruipen_combinatie_c0_final.avi
5485,38,target,1,kruipen,combinatie,kruipen,1,40_2,2,40,68,to crawl,1.0,1,0.786001237160513,locomotion,40_2_trial_37_p1_kruipen_combinatie_c1_final.avi
5486,39,target,1,rennen,combinatie,rennen,0,40_2,2,40,68,to run,1.0,1,0.831792245684357,locomotion,40_2_trial_38_p1_rennen_combinatie_c0_final.avi
5487,40,target,1,ruiken,combinatie,ruiken,0,40_2,2,40,68,to smell,1.0,1,0.762309813460577,olfactory,40_2_trial_39_p1_ruiken_combinatie_c0_final.avi
5488,41,practice,0,klok,geluiden,klok,0,40_2,2,40,67,clock,1.0,1,,,40_2_pr_40_p0_klok_geluiden_c0_final.avi
5489,42,practice,0,telefoon,geluiden,telefoon,0,40_2,2,40,67,telephone,1.0,1,,,40_2_pr_41_p0_telefoon_geluiden_c0_final.avi
5490,43,target,0,ei,geluiden,opene,0,40_2,2,40,67,egg,0.025,0,0.286021122209493,object,40_2_trial_42_p0_ei_geluiden_c0_final.avi
5491,44,target,0,ei,geluiden,kip,1,40_2,2,40,67,egg,0.541,0,0.286021122209493,object,40_2_trial_43_p0_ei_geluiden_c1_final.avi
5492,45,target,0,ei,geluiden,ei,2,40_2,2,40,67,egg,1.0,1,0.286021122209493,object,40_2_trial_44_p0_ei_geluiden_c2_final.avi
5493,46,target,0,vlieg,geluiden,bij,0,40_2,2,40,67,fly,0.15,0,0.56695234249888,animal,40_2_trial_45_p0_vlieg_geluiden_c0_final.avi
5494,47,target,0,vlieg,geluiden,auto,1,40_2,2,40,67,fly,-0.021,0,0.56695234249888,animal,40_2_trial_46_p0_vlieg_geluiden_c1_final.avi
5495,48,target,0,vlieg,geluiden,mug,2,40_2,2,40,67,fly,0.484,0,0.56695234249888,animal,40_2_trial_47_p0_vlieg_geluiden_c2_final.avi
5496,49,target,0,luidruchtig,geluiden,stemmen,0,40_2,2,40,67,loud,0.079,0,0.587862264905011,auditory,40_2_trial_48_p0_luidruchtig_geluiden_c0_final.avi
5497,50,target,0,luidruchtig,geluiden,lawaai,1,40_2,2,40,67,loud,0.673,0,0.587862264905011,auditory,40_2_trial_49_p0_luidruchtig_geluiden_c1_final.avi
5498,51,target,0,luidruchtig,geluiden,bom,2,40_2,2,40,67,loud,-0.034,0,0.587862264905011,auditory,40_2_trial_50_p0_luidruchtig_geluiden_c2_final.avi
5499,52,target,0,misschien,geluiden,instemmen,0,40_2,2,40,67,maybe,0.09,0,0.314638353811457,logical,40_2_trial_51_p0_misschien_geluiden_c0_final.avi
5500,53,target,0,misschien,geluiden,nadenken,1,40_2,2,40,67,maybe,0.424,0,0.314638353811457,logical,40_2_trial_52_p0_misschien_geluiden_c1_final.avi
5501,54,target,0,misschien,geluiden,overleggen,2,40_2,2,40,67,maybe,0.088,0,0.314638353811457,logical,40_2_trial_53_p0_misschien_geluiden_c2_final.avi
5502,55,target,0,geven,geluiden,proeven,0,40_2,2,40,67,to give,0.269,0,0.275959375649482,manual,40_2_trial_54_p0_geven_geluiden_c0_final.avi
5503,56,target,0,geven,geluiden,schattig,1,40_2,2,40,67,to give,0.043,0,0.275959375649482,manual,40_2_trial_55_p0_geven_geluiden_c1_final.avi
5504,57,target,0,geven,geluiden,baby,2,40_2,2,40,67,to give,0.073,0,0.275959375649482,manual,40_2_trial_56_p0_geven_geluiden_c2_final.avi
5505,58,target,0,jagen,geluiden,oorlog,0,40_2,2,40,67,to hunt,0.167,0,0.303762958061108,survival,40_2_trial_57_p0_jagen_geluiden_c0_final.avi
5506,59,target,0,jagen,geluiden,jagen,1,40_2,2,40,67,to hunt,1.0,1,0.303762958061108,survival,40_2_trial_58_p0_jagen_geluiden_c1_final.avi
5507,60,target,0,gooien,geluiden,gooien,0,40_2,2,40,67,to throw,1.0,1,0.32044193552744,manual,40_2_trial_59_p0_gooien_geluiden_c0_final.avi
5508,61,practice,1,sneeuw,geluiden,fris,0,40_2,2,40,68,snow,0.244,0,,,40_2_pr_60_p1_sneeuw_geluiden_c0_final.avi
5509,62,practice,1,sneeuw,geluiden,wind,1,40_2,2,40,68,snow,0.2,0,,,40_2_pr_61_p1_sneeuw_geluiden_c1_final.avi
5510,63,practice,1,sneeuw,geluiden,zwemmen,2,40_2,2,40,68,snow,-0.009,0,,,40_2_pr_62_p1_sneeuw_geluiden_c2_final.avi
5511,64,practice,1,glimlach,geluiden,liedje,0,40_2,2,40,68,smile,0.078,0,,,40_2_pr_63_p1_glimlach_geluiden_c0_final.avi
5512,65,practice,1,glimlach,geluiden,lachen,1,40_2,2,40,68,smile,0.715,0,,,40_2_pr_64_p1_glimlach_geluiden_c1_final.avi
5513,66,practice,1,glimlach,geluiden,giebelen,2,40_2,2,40,68,smile,5.571,0,,,40_2_pr_65_p1_glimlach_geluiden_c2_final.avi
5514,67,target,1,hond,geluiden,hond,0,40_2,2,40,68,dog,1.0,1,0.846022321803246,animal,40_2_trial_66_p1_hond_geluiden_c0_final.avi
5515,68,target,1,berg,geluiden,spannend,0,40_2,2,40,68,mountain,0.01,0,0.292221991868001,environment,40_2_trial_67_p1_berg_geluiden_c0_final.avi
5516,69,target,1,berg,geluiden,indrukwekkend,1,40_2,2,40,68,mountain,0.165,0,0.292221991868001,environment,40_2_trial_68_p1_berg_geluiden_c1_final.avi
5517,70,target,1,berg,geluiden,prestatie,2,40_2,2,40,68,mountain,0.057,0,0.292221991868001,environment,40_2_trial_69_p1_berg_geluiden_c2_final.avi
5518,71,target,1,verdrietig,geluiden,huilen,0,40_2,2,40,68,sad,0.389,0,0.746777577338304,valence,40_2_trial_70_p1_verdrietig_geluiden_c0_final.avi
5519,72,target,1,verdrietig,geluiden,verdriet,1,40_2,2,40,68,sad,0.609,0,0.746777577338304,valence,40_2_trial_71_p1_verdrietig_geluiden_c1_final.avi
5520,73,target,1,verdrietig,geluiden,teleurstelling,2,40_2,2,40,68,sad,0.395,0,0.746777577338304,valence,40_2_trial_72_p1_verdrietig_geluiden_c2_final.avi
5521,74,target,1,piepen,geluiden,muis,0,40_2,2,40,68,squeak,0.158,0,0.74489926936724,auditory,40_2_trial_73_p1_piepen_geluiden_c0_final.avi
5522,75,target,1,piepen,geluiden,hamster,1,40_2,2,40,68,squeak,0.158,0,0.74489926936724,auditory,40_2_trial_74_p1_piepen_geluiden_c1_final.avi
5523,76,target,1,sterk,geluiden,gaaf,0,40_2,2,40,68,strong,0.391,0,0.408761111306824,animate,40_2_trial_75_p1_sterk_geluiden_c0_final.avi
5524,77,target,1,vechten,geluiden,vechten,0,40_2,2,40,68,to fight,1.0,1,0.551944383571384,survival,40_2_trial_76_p1_vechten_geluiden_c0_final.avi
5525,78,target,1,vliegen,geluiden,ademen,0,40_2,2,40,68,to fly,0.125,0,0.451697867828672,locomotion,40_2_trial_77_p1_vliegen_geluiden_c0_final.avi
5526,79,target,1,vliegen,geluiden,vliegen,1,40_2,2,40,68,to fly,1.0,1,0.451697867828672,locomotion,40_2_trial_78_p1_vliegen_geluiden_c1_final.avi
5527,80,practice,0,zwaaien,gebaren,zwaaien,0,40_2,2,40,67,to wave,1.0,1,,,40_2_pr_79_p0_zwaaien_gebaren_c0_final.avi
5528,81,practice,0,bal,gebaren,stuiteren,0,40_2,2,40,67,ball,0.385,0,,,40_2_pr_80_p0_bal_gebaren_c0_final.avi
5529,82,practice,0,bal,gebaren,bal,1,40_2,2,40,67,ball,1.0,1,,,40_2_pr_81_p0_bal_gebaren_c1_final.avi
5530,83,target,0,kat,gebaren,kat,0,40_2,2,40,67,cat,1.0,1,0.71663074651487,animal,40_2_trial_82_p0_kat_gebaren_c0_final.avi
5531,84,target,0,blazen,gebaren,uitblazen,0,40_2,2,40,67,to blow,0.714,0,0.684113267327739,vocal_oral,40_2_trial_83_p0_blazen_gebaren_c0_final.avi
5532,85,target,0,blazen,gebaren,blazen,1,40_2,2,40,67,to blow,1.0,1,0.684113267327739,vocal_oral,40_2_trial_84_p0_blazen_gebaren_c1_final.avi
5533,86,target,0,verbranden,gebaren,verhaal,0,40_2,2,40,67,to burn,-0.035,0,0.557444340806456,other,40_2_trial_85_p0_verbranden_gebaren_c0_final.avi
5534,87,target,0,verbranden,gebaren,lucifer,1,40_2,2,40,67,to burn,0.167,0,0.557444340806456,other,40_2_trial_86_p0_verbranden_gebaren_c1_final.avi
5535,88,target,0,verbranden,gebaren,branden,2,40_2,2,40,67,to burn,0.918,0,0.557444340806456,other,40_2_trial_87_p0_verbranden_gebaren_c2_final.avi
5536,89,target,0,vallen,gebaren,vallen,0,40_2,2,40,67,to fall,1.0,1,0.717367201892134,locomotion,40_2_trial_88_p0_vallen_gebaren_c0_final.avi
5537,90,target,0,weten,gebaren,idee,0,40_2,2,40,67,to know,0.292,0,0.506590701964198,cognitive,40_2_trial_89_p0_weten_gebaren_c0_final.avi
5538,91,target,0,weten,gebaren,antwoord,1,40_2,2,40,67,to know,0.187,0,0.506590701964198,cognitive,40_2_trial_90_p0_weten_gebaren_c1_final.avi
5539,92,target,0,weten,gebaren,slim,2,40_2,2,40,67,to know,0.212,0,0.506590701964198,cognitive,40_2_trial_91_p0_weten_gebaren_c2_final.avi
5540,93,target,0,likken,gebaren,likken,0,40_2,2,40,67,to lick,1.0,1,0.757301371697859,gustatory,40_2_trial_92_p0_likken_gebaren_c0_final.avi
5541,94,target,0,water,gebaren,drinken,0,40_2,2,40,67,water,0.385,0,0.560355838581374,environment,40_2_trial_93_p0_water_gebaren_c0_final.avi
5542,95,target,0,water,gebaren,water,1,40_2,2,40,67,water,1.0,1,0.560355838581374,environment,40_2_trial_94_p0_water_gebaren_c1_final.avi
5543,96,practice,1,vliegtuig,gebaren,opstijgen,0,40_2,2,40,68,airplane,0.304,0,,,40_2_pr_95_p1_vliegtuig_gebaren_c0_final.avi
5544,97,practice,1,vliegtuig,gebaren,vliegen,1,40_2,2,40,68,airplane,0.745,0,,,40_2_pr_96_p1_vliegtuig_gebaren_c1_final.avi
5545,98,practice,1,vliegtuig,gebaren,wandelen,2,40_2,2,40,68,airplane,-0.044,0,,,40_2_pr_97_p1_vliegtuig_gebaren_c2_final.avi
5546,99,practice,1,fiets,gebaren,fietsen,0,40_2,2,40,68,bicycle,0.95,0,,,40_2_pr_98_p1_fiets_gebaren_c0_final.avi
5547,100,practice,1,fiets,gebaren,fiets,1,40_2,2,40,68,bicycle,1.0,1,,,40_2_pr_99_p1_fiets_gebaren_c1_final.avi
5548,101,target,1,dood,gebaren,dood,0,40_2,2,40,68,dead,1.0,1,0.75602172047801,animate,40_2_trial_100_p1_dood_gebaren_c0_final.avi
5549,102,target,1,snel,gebaren,rennen,0,40_2,2,40,68,fast,0.376,0,0.714505262077287,manner,40_2_trial_101_p1_snel_gebaren_c0_final.avi
5550,103,target,1,snel,gebaren,snel,1,40_2,2,40,68,fast,1.0,1,0.714505262077287,manner,40_2_trial_102_p1_snel_gebaren_c1_final.avi
5551,104,target,1,vrouw,gebaren,figuur,0,40_2,2,40,68,female,0.198,0,0.646814871143661,animate,40_2_trial_103_p1_vrouw_gebaren_c0_final.avi
5552,105,target,1,vrouw,gebaren,vrouwelijk,1,40_2,2,40,68,female,0.64,0,0.646814871143661,animate,40_2_trial_104_p1_vrouw_gebaren_c1_final.avi
5553,106,target,1,bliksem,gebaren,onweer,0,40_2,2,40,68,lightning,0.691,0,0.525289002863704,environment,40_2_trial_105_p1_bliksem_gebaren_c0_final.avi
5554,107,target,1,bliksem,gebaren,bliksem,1,40_2,2,40,68,lightning,1.0,1,0.525289002863704,environment,40_2_trial_106_p1_bliksem_gebaren_c1_final.avi
5555,108,target,1,huilen,gebaren,huilen,0,40_2,2,40,68,to cry,1.0,1,0.842937622085652,vocal_oral,40_2_trial_107_p1_huilen_gebaren_c0_final.avi
5556,109,target,1,drinken,gebaren,drinken,0,40_2,2,40,68,to drink,1.0,1,0.828570667489932,vocal_oral,40_2_trial_108_p1_drinken_gebaren_c0_final.avi
5557,110,target,1,lopen,gebaren,lopen,0,40_2,2,40,68,to walk,1.0,1,0.841423850173278,locomotion,40_2_trial_109_p1_lopen_gebaren_c0_final.avi
5558,1,practice,0,haasten,geluiden,uil,0,41_1,1,41,69,to hurry,-0.046,0,,,41_1_pr_0_p0_haasten_geluiden_final.avi
5559,2,practice,0,leeg,geluiden,wind,0,41_1,1,41,69,empty,0.078,0,,,41_1_pr_1_p0_leeg_geluiden_final.avi
5560,3,target,0,walgen,geluiden,kotsen,0,41_1,1,41,69,disgusted,0.541,0,0.664921279040402,valence,41_1_trial_2_p0_walgen_geluiden_final.avi
5561,4,target,0,oud,geluiden,uil,0,41_1,1,41,69,old,0.045,0,0.310336292435631,time,41_1_trial_3_p0_oud_geluiden_final.avi
5562,5,target,0,zuur,geluiden,vies,0,41_1,1,41,69,sour,0.246,0,0.361936361379245,gustatory,41_1_trial_4_p0_zuur_geluiden_final.avi
5563,6,target,0,vechten,geluiden,duif,0,41_1,1,41,69,to fight,-0.003,0,0.551944383571384,survival,41_1_trial_5_p0_vechten_geluiden_final.avi
5564,7,target,0,lachen,geluiden,grappig,0,41_1,1,41,69,to laugh,0.547,0,0.87420386676992,vocal_oral,41_1_trial_6_p0_lachen_geluiden_final.avi
5565,8,target,0,rennen,geluiden,vogel,0,41_1,1,41,69,to run,0.055,0,0.336019187014838,locomotion,41_1_trial_7_p0_rennen_geluiden_final.avi
5566,9,target,0,zwemmen,geluiden,wind,0,41_1,1,41,69,to swim,0.048,0,0.331918128145918,locomotion,41_1_trial_8_p0_zwemmen_geluiden_final.avi
5567,10,practice,1,gek,geluiden,vogel,0,41_1,1,41,70,crazy,0.116,0,,,41_1_pr_9_p1_gek_geluiden_final.avi
5568,11,practice,1,koken,geluiden,ritselen,0,41_1,1,41,70,to cook,0.125,0,,,41_1_pr_10_p1_koken_geluiden_final.avi
5569,12,target,1,groot,geluiden,verbaasd,0,41_1,1,41,70,big,0.113,0,0.35201321754525,quantity,41_1_trial_11_p1_groot_geluiden_final.avi
5570,13,target,1,vlieg,geluiden,waaien,0,41_1,1,41,70,fly,0.186,0,0.56695234249888,animal,41_1_trial_12_p1_vlieg_geluiden_final.avi
5571,14,target,1,heet,geluiden,verrast,0,41_1,1,41,70,hot,0.027,0,0.49098203287298,temperature,41_1_trial_13_p1_heet_geluiden_final.avi
5572,15,target,1,berg,geluiden,lopen,0,41_1,1,41,70,mountain,0.124,0,0.292221991868001,environment,41_1_trial_14_p1_berg_geluiden_final.avi
5573,16,target,1,springen,geluiden,varken,0,41_1,1,41,70,to jump,0.07,0,0.343503131163236,locomotion,41_1_trial_15_p1_springen_geluiden_final.avi
5574,17,target,1,slapen,geluiden,bij,0,41_1,1,41,70,to sleep,0.112,0,0.735692139606025,survival,41_1_trial_16_p1_slapen_geluiden_final.avi
5575,18,target,1,lopen,geluiden,druppel,0,41_1,1,41,70,to walk,0.219,0,0.319057764809126,locomotion,41_1_trial_17_p1_lopen_geluiden_final.avi
5576,19,practice,0,rijk,combinatie,rijk,0,41_1,1,41,69,rich,1.0,1,,,41_1_pr_18_p0_rijk_combinatie_final.avi
5577,20,practice,0,olifant,combinatie,olifant,0,41_1,1,41,69,elephant,1.0,1,,,41_1_pr_19_p0_olifant_combinatie_final.avi
5578,21,target,0,koud,combinatie,koud,0,41_1,1,41,69,cold,1.0,1,0.819687004635733,temperature,41_1_trial_20_p0_koud_combinatie_final.avi
5579,22,target,0,luidruchtig,combinatie,aap,0,41_1,1,41,69,loud,0.063,0,0.639905020121821,auditory,41_1_trial_21_p0_luidruchtig_combinatie_final.avi
5580,23,target,0,langzaam,combinatie,traag,0,41_1,1,41,69,slow,0.896,0,0.697044299048591,manner,41_1_trial_22_p0_langzaam_combinatie_final.avi
5581,24,target,0,bijten,combinatie,bijten,0,41_1,1,41,69,to bite,1.0,1,0.780811330443828,vocal_oral,41_1_trial_23_p0_bijten_combinatie_final.avi
5582,25,target,0,ademen,combinatie,ontspannen,0,41_1,1,41,69,to breathe,0.292,0,0.808141386412857,olfactory,41_1_trial_24_p0_ademen_combinatie_final.avi
