"","word","modality","fit","se","lwr","upr","avg_expressibility_norm","n","diff_expr","diff_rank","English"
"403","rau","gesture",0.327159963801333,0.0449471807085689,0.245298908305329,0.420686722047121,0.36068713047619,160,0.116761854642857,53,"rough"
"404","rau","multimodal",0.341140745386624,0.0405007100132385,0.267557176641268,0.425378225590498,0.279652805761905,190,0.116761854642857,53,"rough"
"405","rau","vocal",0.249407607410622,0.0401137433394082,0.177621753972644,0.337612448035474,0.243925275833333,137,0.116761854642857,53,"rough"
"406","Rauch","gesture",0.519324981586369,0.0482636360557691,0.424127657017135,0.612248303512722,0.507734729714286,126,0.221053194090909,19,"smoke"
"407","Rauch","multimodal",0.523104811323644,0.0457937145133207,0.435000617134582,0.609864171798488,0.5105866635,129,0.221053194090909,19,"smoke"
"408","Rauch","vocal",0.306885779216114,0.0442171111492928,0.225680064982295,0.398768619320935,0.289533469409091,110,0.221053194090909,19,"smoke"
"409","Regen","gesture",0.693500324684913,0.0429583555526554,0.604149401230163,0.769959595570517,0.71744051715,47,0.296006672003571,9,"rain"
"410","Regen","multimodal",0.713484292046964,0.0364952542270355,0.635823345721665,0.782692521421348,0.753350830075,47,0.296006672003571,9,"rain"
"411","Regen","vocal",0.473465804218892,0.0516501596490892,0.3759076021117,0.578537023379351,0.457344158071429,56,0.296006672003571,9,"rain"
"412","rennen","gesture",0.822930364641192,0.0311595195714123,0.753664743384038,0.877718569761164,0.895480910113636,4,0.430823369982057,51,"to run"
"413","rennen","multimodal",0.757787524543268,0.0360929308377735,0.681514647617827,0.822610449460493,0.783092185875,32,0.430823369982057,51,"to run"
"414","rennen","vocal",0.458175760943853,0.0558526667658161,0.350807224676121,0.571735619894124,0.464657540131579,55,0.430823369982057,51,"to run"
"415","riechen","gesture",0.727590670896489,0.0393612234964768,0.643575090836673,0.800605517634717,0.742409705309524,40,0.24047586957619,31,"to smell"
"416","riechen","multimodal",0.780904094397718,0.0318765245265185,0.712586616805307,0.837981448047351,0.8593696116,9,0.24047586957619,31,"to smell"
"417","riechen","vocal",0.586999093137366,0.0527703385139717,0.478442168737134,0.686390550414233,0.61889374202381,29,0.24047586957619,31,"to smell"
"418","rot","gesture",0.185859754663044,0.0331020200200287,0.130084377311533,0.259885924478115,0.124456717452381,206,0.126176474138528,22,"red"
"419","rot","multimodal",0.27017286741786,0.0359524639140355,0.205940797783201,0.345010496602428,0.250633191590909,199,0.126176474138528,22,"red"
"420","rot","vocal",0.182577070667421,0.0349856247712005,0.123583732265233,0.260502303084858,0.157508506380952,184,0.126176474138528,22,"red"
"421","Rückseite","gesture",0.563760000849999,0.0492134728793909,0.467578855232045,0.658701393076646,0.62676217495,84,0.497882457759524,109,"back"
"422","Rückseite","multimodal",0.463774094950924,0.0438049827717364,0.379299329001882,0.55145504859088,0.4336959392,154,0.497882457759524,109,"back"
"423","Rückseite","vocal",0.184301790821402,0.0326665261176117,0.127917258064317,0.258448583482395,0.128879717190476,193,0.497882457759524,109,"back"
"424","rund","gesture",0.791901185423357,0.0348977411123695,0.714888758414022,0.853404531211704,0.865977968625,10,0.500365849625,70,"round"
"425","rund","multimodal",0.75256544245946,0.0345928591881268,0.678750566637558,0.815483256371523,0.808251665727273,28,0.500365849625,70,"round"
"426","rund","vocal",0.417875227678634,0.0536739377480704,0.317540344258383,0.528604702462155,0.365612119,80,0.500365849625,70,"round"
"427","sagen","gesture",0.59719665089862,0.0454336122388437,0.508791239387235,0.684371660820836,0.629917765785714,83,0.122720273785714,91,"to say"
"428","sagen","multimodal",0.556716558152595,0.0400733295937378,0.477398306087915,0.635636803300881,0.507197492,131,0.122720273785714,91,"to say"
"429","sagen","vocal",0.504325829383274,0.0521907595728299,0.404380667338081,0.607267055425644,0.561098273275,40,0.122720273785714,91,"to say"
"430","Salz","gesture",0.316487871831535,0.0457210183932091,0.232880572602068,0.410844277565087,0.324152844375,168,0.167542093053571,15,"salt"
"431","Salz","multimodal",0.361056301625598,0.0418085576975268,0.28245013371737,0.447670247413718,0.327341971125,177,0.167542093053571,15,"salt"
"432","Salz","vocal",0.196964074614655,0.0351292816089027,0.134105611388626,0.277261868070044,0.159799878071429,183,0.167542093053571,15,"salt"
"433","Sand","gesture",0.385277088033373,0.0465268816765603,0.298236733071581,0.481363248928399,0.36409733295,159,0.197373936825,36,"sand"
"434","Sand","multimodal",0.468428727660352,0.0452486679441914,0.381216862990754,0.557125905724876,0.463772886025,144,0.197373936825,36,"sand"
"435","Sand","vocal",0.270482016691282,0.04523650368902,0.193047488942037,0.367283738061151,0.2663989492,123,0.197373936825,36,"sand"
"436","sauer","gesture",0.591027839577683,0.0469364171568238,0.498235711456664,0.678146455909819,0.585890549642857,96,0.138976530802273,49,"sour"
"437","sauer","multimodal",0.636292780316176,0.0420406181362066,0.549687301339084,0.714867961554518,0.658504332575,89,0.138976530802273,49,"sour"
"438","sauer","vocal",0.499987907777617,0.0526668518665195,0.397639480117913,0.600688435336627,0.519527801772727,47,0.138976530802273,49,"sour"
"439","saugen","gesture",0.674489531471247,0.0435371911743687,0.584767835882976,0.754702820797749,0.641255283775,78,0.177587045475,60,"to suck"
"440","saugen","multimodal",0.759570068256565,0.0338326828486292,0.685756546585374,0.818975866455996,0.81884232925,22,0.177587045475,60,"to suck"
"441","saugen","vocal",0.703420375006152,0.0451513694828648,0.606287808244524,0.78465883844193,0.762364211833333,18,0.177587045475,60,"to suck"
"442","scharf","gesture",0.518457846224207,0.0502151001264021,0.42144701237988,0.614367073967127,0.513886537125,123,0.111046710025,81,"sharp"
"443","scharf","multimodal",0.5995670167971,0.0427330578484796,0.513474387479292,0.682191503937287,0.62493324715,98,0.111046710025,81,"sharp"
"444","scharf","vocal",0.513446990146547,0.0493508135014267,0.419340428850803,0.610071277682393,0.543174807476191,42,0.111046710025,81,"sharp"
"445","Schatten","gesture",0.290720983271151,0.0383626889998534,0.219504853573946,0.373152664556952,0.2743157393,181,0.2333152894,25,"shadow"
"446","Schatten","multimodal",0.342909933447913,0.0397918627270017,0.269198784402656,0.42336670679958,0.32956362375,175,0.2333152894,25,"shadow"
"447","Schatten","vocal",0.135639692557508,0.0281655869593897,0.0890044760812654,0.202046500188337,0.09624833435,200,0.2333152894,25,"shadow"
"448","schlafen","gesture",0.812616992995156,0.031677423727507,0.743517637407712,0.869888739518723,0.845872287285714,13,0.0135586436607142,11,"to sleep"
"449","schlafen","multimodal",0.807593651532655,0.0307357754117287,0.740835956562709,0.862498273681262,0.832313643625,18,0.0135586436607142,11,"to sleep"
"450","schlafen","vocal",0.797116218781954,0.037920366944789,0.709182389578537,0.860394717399533,0.84277898345,7,0.0135586436607142,11,"to sleep"
"451","schlagen","gesture",0.816163304189156,0.0313800645078093,0.745378774301053,0.870951135675302,0.901389161547619,3,0.451324660071429,55,"to hit"
"452","schlagen","multimodal",0.758429463971664,0.0330881669380575,0.685392827971506,0.818827162400752,0.772311833,36,0.451324660071429,55,"to hit"
"453","schlagen","vocal",0.463715861262419,0.0554131738553003,0.358339123407207,0.576617500052283,0.45006450147619,58,0.451324660071429,55,"to hit"
"454","Schlange","gesture",0.721068545034532,0.0402276815694684,0.635753065274224,0.794078718946652,0.7486070286,35,0.0925447447590909,29,"snake"
"455","Schlange","multimodal",0.724287707060496,0.0376835521486248,0.64782737533219,0.794282713056999,0.721127303625,55,0.0925447447590909,29,"snake"
"456","Schlange","vocal",0.625459242203369,0.0493351519599434,0.525886734326592,0.716431830754101,0.656062283840909,26,0.0925447447590909,29,"snake"
"457","schlecht","gesture",0.441698392591324,0.0507213367130224,0.347339540038201,0.545722619680594,0.3998151644,151,0.290421823599282,50,"bad"
"458","schlecht","multimodal",0.567784888392932,0.0457099083724436,0.478788040403479,0.65409139674132,0.602682431394737,106,0.290421823599282,50,"bad"
"459","schlecht","vocal",0.327241327490221,0.0485737163150962,0.241297263049537,0.426764671377988,0.312260607795455,101,0.290421823599282,50,"bad"
"460","Schmerz","gesture",0.713147132971834,0.0392359470163474,0.629824572768346,0.784009721225445,0.709567145354167,48,0.124129458395833,40,"ache"
"461","Schmerz","multimodal",0.785975568170578,0.0310153433263115,0.719710215721902,0.842633614009555,0.83369660375,16,0.124129458395833,40,"ache"
"462","Schmerz","vocal",0.776255438689909,0.0391920264311232,0.685293819788975,0.844455201116343,0.833628160595238,8,0.124129458395833,40,"ache"
"463","Schmetterling","gesture",0.617700988844695,0.0442456975752978,0.526788738300788,0.700370091520275,0.643705362833333,76,0.380034251083333,49,"butterfly"
"464","Schmetterling","multimodal",0.59248013782458,0.0420974749287142,0.508328423924283,0.674244377299676,0.596814462159091,108,0.380034251083333,49,"butterfly"
"465","Schmetterling","vocal",0.295383180165444,0.0473288887269642,0.209856991601124,0.401372914671262,0.26367111175,125,0.380034251083333,49,"butterfly"
"466","schnell","gesture",0.645130680182329,0.0429537965294917,0.558417811843563,0.723779416403382,0.667267704547619,69,0.199288117069358,38,"fast"
"467","schnell","multimodal",0.622690718097923,0.0408652917038909,0.536917460367711,0.699821826675591,0.645825893565217,92,0.199288117069358,38,"fast"
"468","schnell","vocal",0.464270993317528,0.0514498100066997,0.366844387047671,0.565280016124759,0.467979587478261,54,0.199288117069358,38,"fast"
"469","schwach","gesture",0.498340179728351,0.0495228389225507,0.403683301707014,0.594305662153651,0.506240389526316,128,0.276806005227273,23,"weak"
"470","schwach","multimodal",0.546434157223286,0.0444646884045653,0.458499331242486,0.630802163773635,0.5807031625,112,0.276806005227273,23,"weak"
"471","schwach","vocal",0.317469489196453,0.0426176530453147,0.242126321153083,0.404106141822009,0.303897157272727,105,0.276806005227273,23,"weak"
"472","Schwanz","gesture",0.625178098588015,0.0476089714232756,0.531214208904758,0.710936896510106,0.64132854885,77,0.456658394898268,76,"tail"
"473","Schwanz","multimodal",0.648634510419844,0.0400868519280035,0.56568182931517,0.722229417754381,0.688246954261905,70,0.456658394898268,76,"tail"
"474","Schwanz","vocal",0.285325224231737,0.0450620111987634,0.205451087681816,0.38192870477108,0.231588559363636,146,0.456658394898268,76,"tail"
"475","schwarz","gesture",0.206160819573164,0.034815297956793,0.143624040371019,0.287684098517796,0.158643701595238,203,0.203058758253247,15,"black"
"476","schwarz","multimodal",0.268909733814681,0.035868693943668,0.203729564079737,0.347988272405828,0.274473752071429,191,0.203058758253247,15,"black"
"477","schwarz","vocal",0.119501061673767,0.0257655520907128,0.0766909094421461,0.181187252697984,0.0714149938181818,206,0.203058758253247,15,"black"
"478","schwer","gesture",0.699313244198017,0.041671389673599,0.61024365702123,0.773274288021847,0.7469198265,37,0.362557588125,35,"heavy"
"479","schwer","multimodal",0.699741721041099,0.0374480776807393,0.621984137648374,0.768287729957642,0.707115535166667,59,0.362557588125,35,"heavy"
"480","schwer","vocal",0.390762848001146,0.0512704300223974,0.29615774316503,0.498163921242064,0.384362238375,72,0.362557588125,35,"heavy"
"481","schwimmen","gesture",0.844621893331075,0.0293614472727285,0.777973787651497,0.893700971990607,0.9200468138,2,0.491759835225,61,"to swim"
"482","schwimmen","multimodal",0.80569637817377,0.029786951131305,0.741899679413056,0.858437154955354,0.8838793984,5,0.491759835225,61,"to swim"
"483","schwimmen","vocal",0.448314522495482,0.0550527645993933,0.346786503531243,0.558724180870579,0.428286978575,63,0.491759835225,61,"to swim"
"484","sehen","gesture",0.747264718979451,0.0379548028975375,0.665643715387882,0.814522729059896,0.803585558428571,21,0.504457566404762,86,"to see"
"485","sehen","multimodal",0.701797909465302,0.038485886646748,0.621837663609214,0.772423028547947,0.747305618071429,48,0.504457566404762,86,"to see"
"486","sehen","vocal",0.316957831918337,0.0511248841402266,0.226625617514788,0.421042409994683,0.29912799202381,107,0.504457566404762,86,"to see"
"487","Seil","gesture",0.477637632032535,0.0474732133734994,0.382755620000619,0.56950390985963,0.470838149190476,134,0.317941158432143,40,"rope"
"488","Seil","multimodal",0.504134617707409,0.0445719140163636,0.415543265114333,0.590910985894579,0.491958360575,137,0.317941158432143,40,"rope"
"489","Seil","vocal",0.203670015264442,0.0399441256547794,0.137445298695146,0.295130339690083,0.174017202142857,174,0.317941158432143,40,"rope"
"490","sie","gesture",0.291911079374078,0.0436232518183493,0.212740156650237,0.389919051344706,0.286398077026316,176,0.0851098768833992,28,"she"
"491","sie","multimodal",0.346055197462939,0.0396416867124403,0.273068328992329,0.429750151054923,0.302560687818182,184,0.0851098768833992,28,"she"
"492","sie","vocal",0.223704245514457,0.0375795194164335,0.159723850672262,0.304562422172158,0.217450810934783,156,0.0851098768833992,28,"she"
"493","spazierengehen","gesture",0.713329442075355,0.0402560076839454,0.627693031742052,0.786842834362212,0.752917603575,34,0.484110105075,88,"to walk"
"494","spazierengehen","multimodal",0.674889380368489,0.0392091512064779,0.593449172641624,0.749760702595909,0.679665194375,80,0.484110105075,88,"to walk"
"495","spazierengehen","vocal",0.306276362912428,0.0476958031481785,0.22182694833681,0.410636136064405,0.2688074985,122,0.484110105075,88,"to walk"
"496","springen","gesture",0.727049450025787,0.0408879135414639,0.640003201810284,0.800744528372956,0.74741981285,36,0.273994320747835,14,"to jump"
"497","springen","multimodal",0.727431379359089,0.0364135804200153,0.651779954221904,0.794435877691037,0.765739474295455,37,0.273994320747835,14,"to jump"
"498","springen","vocal",0.473398628836538,0.054514321833088,0.373409314128375,0.578839233513131,0.491745153547619,50,0.273994320747835,14,"to jump"
"499","stark","gesture",0.727984795356525,0.0391710087980413,0.644433984313709,0.797965197523094,0.763557408380952,30,0.288729955991667,21,"strong"
"500","stark","multimodal",0.736862815595029,0.0358483383018244,0.660967873078718,0.802312166593903,0.777716733325,33,0.288729955991667,21,"strong"
"501","stark","vocal",0.489827580956158,0.0527359687574208,0.388734034202356,0.590806791737013,0.488986777333333,51,0.288729955991667,21,"strong"
"502","stehen","gesture",0.618708559093899,0.0428941545647267,0.53173914967466,0.702167941065994,0.644991954309524,75,0.416754337961957,60,"to stand"
"503","stehen","multimodal",0.632634743900556,0.0410741749092369,0.548407690083032,0.710362775214122,0.661897340375,87,0.416754337961957,60,"to stand"
"504","stehen","vocal",0.268457014781562,0.0439494244293845,0.189520739557255,0.362553343487464,0.245143002413043,135,0.416754337961957,60,"to stand"
"505","Stein","gesture",0.446023646287543,0.0503949015672547,0.347390246375733,0.548426247438732,0.455374873710526,138,0.214114508778708,14,"stone"
"506","Stein","multimodal",0.456632470578251,0.0455356111676672,0.370553084717156,0.54762544523884,0.44173604505,152,0.214114508778708,14,"stone"
"507","Stein","vocal",0.266723552531382,0.0418023916100442,0.193242538206839,0.355557589744228,0.241260364931818,140,0.214114508778708,14,"stone"
"508","Stern","gesture",0.550645560161052,0.049415950524511,0.455415004135194,0.64539598254625,0.577190870475,104,0.388816295475,62,"star"
"509","Stern","multimodal",0.499343046098009,0.0454271956268465,0.411989012190054,0.586951478570718,0.484645347,139,0.388816295475,62,"star"
"510","Stern","vocal",0.22956155622124,0.0391315625625009,0.161945301768813,0.313811106936224,0.188374575,166,0.388816295475,62,"star"
"511","stumpf","gesture",0.284717072637648,0.0402403580001122,0.211625507850551,0.368308332437723,0.265567454263158,186,0.145898025495059,6,"blunt"
"512","stumpf","multimodal",0.331447986216042,0.0383967408058581,0.259741766650498,0.409012180537215,0.309355671608696,181,0.145898025495059,6,"blunt"
"513","stumpf","vocal",0.186651087961032,0.032501106961289,0.130931252778635,0.256598811643887,0.163457646113636,180,0.145898025495059,6,"blunt"
"514","Summen","gesture",0.381258694990932,0.0515128007888312,0.286777383936787,0.488721433612108,0.238606089666667,190,0.578477890714286,167,"buzz"
"515","Summen","multimodal",0.692943271673316,0.0416372952166997,0.606694820620801,0.768135763551956,0.817083980380952,23,0.578477890714286,167,"buzz"
"516","Summen","vocal",0.6343862846543,0.0547134238023109,0.52213093956369,0.735040240969655,0.707224578214286,23,0.578477890714286,167,"buzz"
"517","süß","gesture",0.391398938266043,0.0488312829554656,0.297277603850117,0.49210932695853,0.3666590626,158,0.20463270485,122,"sweet"
"518","süß","multimodal",0.486202697647239,0.0457999345863632,0.400204506073885,0.576266341671158,0.46170381185,146,0.20463270485,122,"sweet"
"519","süß","vocal",0.518107821197571,0.0542825407152219,0.409141324063692,0.618940048882158,0.57129176745,36,0.20463270485,122,"sweet"
"520","tief","gesture",0.576928862896179,0.0474000805345981,0.483390970436909,0.66410710969089,0.617674532142857,88,0.280565597983766,35,"low"
"521","tief","multimodal",0.555079203632267,0.0464595613372191,0.463186502341916,0.641458042011106,0.548097926875,122,0.280565597983766,35,"low"
"522","tief","vocal",0.344044850809648,0.0487120515155304,0.254367821844236,0.443822050251209,0.337108934159091,87,0.280565597983766,35,"low"
"523","tot","gesture",0.701440015701542,0.0434342412273102,0.609819289435753,0.778281471596861,0.720677091175,45,0.383784180221429,40,"dead"
"524","tot","multimodal",0.68312485921516,0.0409067779911312,0.600618967911849,0.757834160273349,0.72353991315,54,0.383784180221429,40,"dead"
"525","tot","vocal",0.363780478222384,0.0516205453497928,0.269349856057245,0.471962579167045,0.339755732928571,85,0.383784180221429,40,"dead"
"526","tragen","gesture",0.694406281179973,0.0399447902240543,0.607635270860374,0.769825181550095,0.7080044423,50,0.424353094142857,49,"to carry"
"527","tragen","multimodal",0.69647697000689,0.0382832935094354,0.615573429880084,0.765427675035425,0.739288107642857,50,0.424353094142857,49,"to carry"
"528","tragen","vocal",0.337914491065472,0.0473322293836607,0.251834739679751,0.437516839823478,0.3149350135,99,0.424353094142857,49,"to carry"
"529","träumen","gesture",0.536359056997975,0.0463819819221781,0.444420993140443,0.626807471130481,0.560856078071429,110,0.178349577746429,51,"to dream"
"530","träumen","multimodal",0.557799261127469,0.0435326058758847,0.467772771225317,0.641866765930123,0.533062681428571,125,0.178349577746429,51,"to dream"
"531","träumen","vocal",0.373913376064576,0.0518701920333161,0.276819944751281,0.477869261392452,0.382506500325,74,0.178349577746429,51,"to dream"
"532","traurig","gesture",0.783009293990296,0.0373936142401952,0.699873182174795,0.847441120374326,0.762714027525,31,0.094417080725,21,"sad"
"533","traurig","multimodal",0.797913477202948,0.0313127836849824,0.730445358293364,0.85405694697907,0.85713110825,10,0.094417080725,21,"sad"
"534","traurig","vocal",0.726160704134028,0.045258965418771,0.622080243774893,0.804134936667064,0.762857001119048,17,0.094417080725,21,"sad"
"535","trinken","gesture",0.845815784794852,0.0268355726460076,0.78508634135533,0.892154618565013,0.880220454318182,6,0.0375276257077922,4,"to drink"
"536","trinken","multimodal",0.861262867331636,0.0227907202703103,0.808919829836619,0.900460171522379,0.912732234571429,2,0.0375276257077922,4,"to drink"
"537","trinken","vocal",0.813294876142995,0.0372890291406032,0.731724664268488,0.875383181033024,0.875204608863636,4,0.0375276257077922,4,"to drink"
"538","trocken","gesture",0.246057938730367,0.0375540429615203,0.178970910497329,0.324842196832731,0.208843624052632,200,0.0800505172473684,79,"dry"
"539","trocken","multimodal",0.325644805711558,0.0378127163905793,0.255610741855948,0.402813522240253,0.2888941413,188,0.0800505172473684,79,"dry"
"540","trocken","vocal",0.252386024062934,0.0399581087177996,0.178002567343591,0.339135639290872,0.269649837825,121,0.0800505172473684,79,"dry"
"541","tun","gesture",0.345868632850296,0.0450640907797607,0.262677232884555,0.438190640394274,0.341759422368421,165,0.204885670943421,24,"to do"
"542","tun","multimodal",0.334864607933371,0.0400394147165418,0.258894772530491,0.41714755949943,0.29231872025,186,0.204885670943421,24,"to do"
"543","tun","vocal",0.164887444172452,0.0331995158161588,0.108875355785769,0.240937135342801,0.136873751425,189,0.204885670943421,24,"to do"
"544","unten","gesture",0.685595895024185,0.0440370746684684,0.592465295045489,0.764075466385064,0.734987054772727,41,0.41133033762987,56,"down"
"545","unten","multimodal",0.657303044160458,0.0428179612681646,0.572472534672969,0.739155832014375,0.6865980437,72,0.41133033762987,56,"down"
"546","unten","vocal",0.37239202682325,0.0526624558914523,0.274572753458586,0.480931752287745,0.323656717142857,97,0.41133033762987,56,"down"
"547","verängstigt","gesture",0.638818552564455,0.0445776121296263,0.548123640161716,0.720752799067307,0.635616606975,82,0.0570520598571429,54,"scared"
"548","verängstigt","multimodal",0.687470210140306,0.038127226641803,0.610300972345174,0.758579105917796,0.685187508214286,77,0.0570520598571429,54,"scared"
"549","verängstigt","vocal",0.591132205904557,0.0477333004790837,0.495037488439501,0.678767552943328,0.628135448357143,28,0.0570520598571429,54,"scared"
"550","verärgert","gesture",0.696118565180134,0.0396635461704892,0.612272070818695,0.770452091247434,0.668164823545455,67,0.0965848457045454,46,"angry"
"551","verärgert","multimodal",0.745662334731823,0.0335439230564815,0.672734869684993,0.808601384849837,0.76474966925,39,0.0965848457045454,46,"angry"
"552","verärgert","vocal",0.689505197504094,0.0439991038194928,0.5959788546225,0.770436500966913,0.731943574,21,0.0965848457045454,46,"angry"
"553","verfault","gesture",0.337196049385115,0.0450572340306538,0.255054363495457,0.431014602433531,0.3315711506,166,0.0689811144055555,83,"rotten"
"554","verfault","multimodal",0.334992054124717,0.0420650219146944,0.257440438163143,0.422134455238157,0.262590036194444,196,0.0689811144055555,83,"rotten"
"555","verfault","vocal",0.284335425369228,0.0456882107046743,0.201030803964154,0.384307402641405,0.2850132725,113,0.0689811144055555,83,"rotten"
"556","Vergangenheit","gesture",0.332225863116072,0.0429249059910484,0.253333053874138,0.419691091010978,0.308401461375,173,0.226785663618182,29,"past"
"557","Vergangenheit","multimodal",0.33153510702543,0.0383984660480565,0.261026283542639,0.410520510243399,0.320983856818182,180,0.226785663618182,29,"past"
"558","Vergangenheit","vocal",0.139117562727418,0.029494707781871,0.090691248112506,0.21039240475188,0.0941981932,202,0.226785663618182,29,"past"
"559","vergessen","gesture",0.40437856971448,0.0456097045481313,0.317277512905661,0.495798237714558,0.428828482434783,145,0.210475189149068,26,"to forget"
"560","vergessen","multimodal",0.3984276081841,0.0441885096322152,0.315476904673245,0.488608572345625,0.358231134275,171,0.210475189149068,26,"to forget"
"561","vergessen","vocal",0.246626136148446,0.0426562965315653,0.169211087352133,0.339312353311452,0.218353293285714,153,0.210475189149068,26,"to forget"
"562","verstecken","gesture",0.631372474878819,0.0500845851732265,0.529171656654785,0.725416011350126,0.6407247788,79,0.402349763275,63,"to hide"
"563","verstecken","multimodal",0.602087695540356,0.0450879694184894,0.510012103253608,0.687875811577788,0.618567348785714,102,0.402349763275,63,"to hide"
"564","verstecken","vocal",0.301659952818739,0.0486321425782424,0.213464102120138,0.405652335899504,0.238375015525,142,0.402349763275,63,"to hide"
"565","viele","gesture",0.41212294556074,0.047335173725516,0.322779890439253,0.507239390444665,0.422873807357143,148,0.167992089619048,34,"many"
"566","viele","multimodal",0.454107120569375,0.0453684376318374,0.366929446772188,0.540857360641196,0.440397408238095,153,0.167992089619048,34,"many"
"567","viele","vocal",0.288580786842481,0.0452892441010685,0.205229341921949,0.388179820800016,0.272405318619048,119,0.167992089619048,34,"many"
"568","vielleicht","gesture",0.535670416546939,0.0474588204390909,0.439088565420125,0.628732108552134,0.573461814681818,107,0.254295344159091,26,"maybe"
"569","vielleicht","multimodal",0.564034340736812,0.0449983307600301,0.473218370826377,0.649476053028335,0.533154959454545,124,0.254295344159091,26,"maybe"
"570","vielleicht","vocal",0.305035801601609,0.0469922484839642,0.220824336336155,0.403226356504663,0.319166470522727,98,0.254295344159091,26,"maybe"
"571","Vogel","gesture",0.736619761594159,0.0395566710482616,0.650124794944286,0.809052831008324,0.722547864868421,44,0.119426583267943,30,"bird"
"572","Vogel","multimodal",0.784019020109312,0.0305966598308687,0.718626875729121,0.839396159800583,0.841974448136364,14,0.119426583267943,30,"bird"
"573","Vogel","vocal",0.706244419268914,0.0444342132090872,0.604732417861261,0.788437773005911,0.737818655684211,20,0.119426583267943,30,"bird"
"574","Vorderseite","gesture",0.39683619605946,0.0495501779064493,0.305375343535,0.496548438861503,0.373697708857143,156,0.182741158503571,12,"front"
"575","Vorderseite","multimodal",0.426698469032161,0.045331768809874,0.34157561293069,0.515252574768463,0.406853897428571,162,0.182741158503571,12,"front"
"576","Vorderseite","vocal",0.233924184068484,0.040843543296405,0.16200886547646,0.326067177196257,0.224112738925,150,0.182741158503571,12,"front"
"577","wann","gesture",0.292846705631182,0.0441881265905796,0.211897353942454,0.386063974521695,0.320431363078947,171,0.182173694864662,17,"when?"
"578","wann","multimodal",0.318157545457043,0.0409799219932826,0.243118480413656,0.401773445262791,0.290070072025,187,0.182173694864662,17,"when?"
"579","wann","vocal",0.179278678411043,0.0354908525021344,0.11916042139101,0.258524136494639,0.138257668214286,188,0.182173694864662,17,"when?"
"580","was","gesture",0.283375211705024,0.0441237530829492,0.203488157511703,0.378423491525267,0.28019277275,177,0.0441095455595238,54,"what?"
"581","was","multimodal",0.305377403454241,0.0419910764928674,0.228958173242242,0.393224847845644,0.252715520075,198,0.0441095455595238,54,"what?"
"582","was","vocal",0.234649472071127,0.0431258798991534,0.158215031634554,0.329076799753934,0.236083227190476,144,0.0441095455595238,54,"what?"
"583","Wasser","gesture",0.609928813455421,0.0437456598299388,0.517835818313368,0.691325461261051,0.62136520945,86,0.105920605,59,"water"
"584","Wasser","multimodal",0.618641176310825,0.0400827406752668,0.53687390652431,0.695917944943107,0.599881262318182,107,0.105920605,59,"water"
"585","Wasser","vocal",0.483332407465926,0.0498140125159534,0.381595183183121,0.58344501579022,0.51544460445,48,0.105920605,59,"water"
"586","weinen","gesture",0.80665568789632,0.032576413843156,0.73500784376233,0.864441198665863,0.82812254175,17,0.0345339111,11,"to cry"
"587","weinen","multimodal",0.822244015222507,0.0285097478369277,0.759144648156114,0.873312883361084,0.86265645285,8,0.0345339111,11,"to cry"
"588","weinen","vocal",0.805428797249134,0.0359494880032258,0.72245807854955,0.86575347498795,0.860603006547619,6,0.0345339111,11,"to cry"
"589","weiß","gesture",0.184274193429164,0.031427853516868,0.129188505517936,0.251876788260771,0.1427683705,204,0.0493714469772727,3,"white"
"590","weiß","multimodal",0.20728798392057,0.030879548588474,0.15206738925843,0.276175593094167,0.139220399075,206,0.0493714469772727,3,"white"
"591","weiß","vocal",0.121951999503693,0.0249929271777373,0.079249507048895,0.180396381611732,0.0933969235227273,203,0.0493714469772727,3,"white"
"592","weit","gesture",0.585524860878225,0.0445675909096099,0.494218252715268,0.670040933341629,0.585823262309524,97,0.425771492581454,59,"far"
"593","weit","multimodal",0.621350571235023,0.0407780253630192,0.539010898588553,0.698870770034389,0.66374053097619,84,0.425771492581454,59,"far"
"594","weit","vocal",0.273594405444034,0.0437027039539486,0.195872558825176,0.367756271070654,0.237969038394737,143,0.425771492581454,59,"far"
"595","wer","gesture",0.280002818992568,0.0405015752932911,0.207174780864324,0.369891730455653,0.257653185190476,187,0.202406892904762,21,"who?"
"596","wer","multimodal",0.385018889917323,0.0439036459881215,0.299619111976454,0.475947277984878,0.3887347915,166,0.202406892904762,21,"who?"
"597","wer","vocal",0.217194689973304,0.0373168614690363,0.15227299406923,0.299130386251725,0.186327898595238,169,0.202406892904762,21,"who?"
"598","werfen","gesture",0.850324149443349,0.0298224573668013,0.781768581599716,0.898588644536056,0.920322318,1,0.47785577,59,"to throw"
"599","werfen","multimodal",0.823749854728659,0.0292817745609695,0.761057307771373,0.873516335428524,0.892172656825,3,0.47785577,59,"to throw"
"600","werfen","vocal",0.47878602263448,0.0577128934266919,0.370657251197685,0.592625205197288,0.442466548,60,0.47785577,59,"to throw"
"601","Wind","gesture",0.534081708466289,0.0494755888221206,0.438562201843984,0.628707513982726,0.506839876763158,127,0.285630674811842,113,"wind"
"602","Wind","multimodal",0.692774349670359,0.0370362190795636,0.616938213807915,0.764411297670124,0.738657362934783,51,0.285630674811842,113,"wind"
"603","Wind","vocal",0.730121556986739,0.0430681382457382,0.635475099062397,0.8080085971681,0.792470551575,14,0.285630674811842,113,"wind"
