"trial_order","dyad","participant_dyad","participant_ID","exp_part","modality","expressibility_dutch","concept","correction","guess_binary","cosine_similarity","stimulus","answer","SemanticSubcat","sessionID"
34,39,1,64,1,"gesture",0.756104836111392,"thick",0,0,0.588,"dik","gorilla","quantity","39_1"
35,39,1,64,1,"gesture",0.788344961875328,"to bite",0,1,1,"bijten","bijten","vocal_oral","39_1"
36,39,1,64,1,"gesture",0.829161424358265,"to laugh",0,1,1,"lachen","lachen","vocal_oral","39_1"
39,39,0,63,1,"combined",0.762672115162265,"big",0,1,1,"groot","groot","quantity","39_1"
40,39,0,63,1,"combined",0.550625431083315,"far",0,1,1,"ver","ver","spatial","39_1"
41,39,0,63,1,"combined",0.523817227867007,"horn",0,0,0.83,"hoorn","trompet","other","39_1"
42,39,0,63,1,"combined",0.599769001504526,"maybe",0,0,0.712,"misschien","nadenken","logical","39_1"
43,39,0,63,1,"combined",0.82173351174681,"strong",0,1,1,"sterk","sterk","animate","39_1"
44,39,0,63,1,"combined",0.713962417775868,"to growl",0,0,0.582,"grommen","hond","vocal_oral","39_1"
45,39,0,63,1,"combined",0.574876010515767,"water",0,0,0.692,"water","drinken","environment","39_1"
48,39,1,64,1,"combined",0.818182220108296,"angry",0,1,1,"boos","boos","valence","39_1"
49,39,1,64,1,"combined",0.782999080138815,"cat",0,0,0.9,"kat","poes","animal","39_1"
50,39,1,64,1,"combined",0.557153125291575,"sharp",0,0,0.594,"scherp","pijn","haptic","39_1"
51,39,1,64,1,"combined",0.613189302838734,"tail",0,1,1,"staart","staart","quantity","39_1"
52,39,1,64,1,"combined",0.560816179699852,"thunder",0,1,1,"onweer","onweer","environment","39_1"
53,39,1,64,1,"combined",0.799176047935077,"to eat",0,1,1,"eten","eten","vocal_oral","39_1"
54,39,1,64,1,"combined",0.806355112315007,"to fly",0,1,1,"vliegen","vliegen","locomotion","39_1"
6,39,0,63,2,"vocal",0.403534954357456,"female",0,0,0.524,"vrouw","sexy","animate","39_2"
7,39,0,63,2,"vocal",0.403534954357456,"female",1,0,0.515,"vrouw","liedje","animate","39_2"
8,39,0,63,2,"vocal",0.403534954357456,"female",2,0,0.546,"vrouw","foto","animate","39_2"
9,39,0,63,2,"vocal",0.571342868662109,"happy",0,0,0.622,"blij","feest","valence","39_2"
10,39,0,63,2,"vocal",0.571342868662109,"happy",1,0,0.882,"blij","vrolijk","valence","39_2"
11,39,0,63,2,"vocal",0.571342868662109,"happy",2,1,1,"blij","blij","valence","39_2"
12,39,0,63,2,"vocal",0.49098203287298,"hot",0,0,0.726,"heet","koud","temperature","39_2"
13,39,0,63,2,"vocal",0.49098203287298,"hot",1,0,0.569,"heet","ademen","temperature","39_2"
14,39,0,63,2,"vocal",0.49098203287298,"hot",2,1,1,"heet","heet","temperature","39_2"
15,39,0,63,2,"vocal",0.338392427450938,"odor",0,0,0.933,"geur","ruiken","olfactory","39_2"
16,39,0,63,2,"vocal",0.338392427450938,"odor",1,0,0.611,"geur","lekker","olfactory","39_2"
17,39,0,63,2,"vocal",0.338392427450938,"odor",2,0,0.578,"geur","heerlijk","olfactory","39_2"
18,39,0,63,2,"vocal",0.310336292435631,"old",0,0,0.539,"oud","pijn","time","39_2"
19,39,0,63,2,"vocal",0.310336292435631,"old",1,0,0.515,"oud","heet","time","39_2"
20,39,0,63,2,"vocal",0.310336292435631,"old",2,0,0.492,"oud","lekker","time","39_2"
21,39,0,63,2,"vocal",0.153255935410395,"salt",0,0,0.481,"zout","fout","gustatory","39_2"
22,39,0,63,2,"vocal",0.153255935410395,"salt",1,0,0.512,"zout","denken","gustatory","39_2"
23,39,0,63,2,"vocal",0.153255935410395,"salt",2,0,0.573,"zout","proeven","gustatory","39_2"
24,39,0,63,2,"vocal",0.267089158391543,"to crawl",0,0,0.497,"kruipen","wind","locomotion","39_2"
25,39,0,63,2,"vocal",0.267089158391543,"to crawl",1,0,0.523,"kruipen","baby","locomotion","39_2"
26,39,0,63,2,"vocal",0.267089158391543,"to crawl",2,0,0.652,"kruipen","vallen","locomotion","39_2"
31,39,1,64,2,"vocal",0.431409213563599,"child",0,0,0.881,"kind","baby","social","39_2"
32,39,1,64,2,"vocal",0.431409213563599,"child",1,0,0.557,"kind","huilen","social","39_2"
33,39,1,64,2,"vocal",0.431409213563599,"child",2,0,0.539,"kind","schaap","social","39_2"
34,39,1,64,2,"vocal",0.51844889378327,"fish",0,1,1,"vis","vis","animal","39_2"
35,39,1,64,2,"vocal",0.312736784773088,"high",0,0,0.664,"hoog","zwaar","auditory","39_2"
36,39,1,64,2,"vocal",0.312736784773088,"high",1,0,0.494,"hoog","moe","auditory","39_2"
37,39,1,64,2,"vocal",0.312736784773088,"high",2,0,0.532,"hoog","vuurwerk","auditory","39_2"
38,39,1,64,2,"vocal",0.422189612157541,"male",0,0,0.512,"man","melodie","animate","39_2"
39,39,1,64,2,"vocal",0.422189612157541,"male",1,0,0.542,"man","twijfelen","animate","39_2"
40,39,1,64,2,"vocal",0.422189612157541,"male",2,0,0.517,"man","afwegen","animate","39_2"
41,39,1,64,2,"vocal",0.361936361379245,"sour",0,0,0.622,"zuur","heet","gustatory","39_2"
42,39,1,64,2,"vocal",0.361936361379245,"sour",1,0,0.652,"zuur","smaak","gustatory","39_2"
43,39,1,64,2,"vocal",0.361936361379245,"sour",2,0,0.559,"zuur","likken","gustatory","39_2"
44,39,1,64,2,"vocal",0.302403521174031,"to catch",0,0,0.537,"vangen","opgelucht","manual","39_2"
45,39,1,64,2,"vocal",0.302403521174031,"to catch",1,0,0.59,"vangen","aanslag","manual","39_2"
46,39,1,64,2,"vocal",0.302403521174031,"to catch",2,0,0.55,"vangen","blij","manual","39_2"
47,39,1,64,2,"vocal",0.343503131163236,"to jump",0,0,0.76,"springen","vallen","locomotion","39_2"
48,39,1,64,2,"vocal",0.343503131163236,"to jump",1,0,0.708,"springen","trampoline","locomotion","39_2"
49,39,1,64,2,"vocal",0.343503131163236,"to jump",2,0,0.781,"springen","stuiteren","locomotion","39_2"
56,39,0,63,2,"combined",0.734358077385097,"dead",0,1,1,"dood","dood","animate","39_2"
57,39,0,63,2,"combined",0.581012583251545,"egg",0,0,0.77,"ei","kip","object","39_2"
58,39,0,63,2,"combined",0.581012583251545,"egg",1,1,1,"ei","ei","object","39_2"
59,39,0,63,2,"combined",0.603966694081322,"fire",0,0,0.589,"vuur","wind","object","39_2"
60,39,0,63,2,"combined",0.603966694081322,"fire",1,1,1,"vuur","vuur","object","39_2"
61,39,0,63,2,"combined",0.820863352178508,"silent",0,1,1,"stil","stil","auditory","39_2"
62,39,0,63,2,"combined",0.771810542050373,"to blow",0,1,1,"blazen","blazen","vocal_oral","39_2"
63,39,0,63,2,"combined",0.682815334308846,"to hunt",0,0,0.735,"jagen","schieten","survival","39_2"
64,39,0,63,2,"combined",0.682815334308846,"to hunt",1,0,0.711,"jagen","neerschieten","survival","39_2"
65,39,0,63,2,"combined",0.682815334308846,"to hunt",2,1,1,"jagen","jagen","survival","39_2"
66,39,0,63,2,"combined",0.857717036574825,"to sleep",0,1,1,"slapen","slapen","survival","39_2"
72,39,1,64,2,"combined",0.409843169892478,"bitter",0,0,0.773,"bitter","pittig","gustatory","39_2"
73,39,1,64,2,"combined",0.409843169892478,"bitter",1,0,0.708,"bitter","vies","gustatory","39_2"
74,39,1,64,2,"combined",0.409843169892478,"bitter",2,0,0.791,"bitter","zuur","gustatory","39_2"
75,39,1,64,2,"combined",0.682424716627464,"fly",0,0,0.575,"vlieg","bij","animal","39_2"
76,39,1,64,2,"combined",0.682424716627464,"fly",1,0,0.705,"vlieg","insect","animal","39_2"
77,39,1,64,2,"combined",0.682424716627464,"fly",2,1,1,"vlieg","vlieg","animal","39_2"
78,39,1,64,2,"combined",0.596218227203866,"lightning",0,0,0.846,"bliksem","onweer","environment","39_2"
79,39,1,64,2,"combined",0.596218227203866,"lightning",1,1,1,"bliksem","bliksem","environment","39_2"
80,39,1,64,2,"combined",0.719579068930045,"rain",0,1,1,"regen","regen","environment","39_2"
81,39,1,64,2,"combined",0.820194675119722,"to fight",0,1,1,"vechten","vechten","survival","39_2"
82,39,1,64,2,"combined",0.831792245684357,"to run",0,1,1,"rennen","rennen","locomotion","39_2"
83,39,1,64,2,"combined",0.808464019729012,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","39_2"
89,39,0,63,2,"gesture",0.546206866167494,"not",0,0,0.629,"niet","fout","logical","39_2"
90,39,0,63,2,"gesture",0.546206866167494,"not",1,0,0.545,"niet","stout","logical","39_2"
91,39,0,63,2,"gesture",0.546206866167494,"not",2,0,0.629,"niet","slecht","logical","39_2"
92,39,0,63,2,"gesture",0.713438710786138,"scared",0,1,1,"bang","bang","valence","39_2"
93,39,0,63,2,"gesture",0.743866818263405,"snake",0,0,0.606,"slang","vis","animal","39_2"
94,39,0,63,2,"gesture",0.743866818263405,"snake",1,1,1,"slang","slang","animal","39_2"
95,39,0,63,2,"gesture",0.781560751401395,"to breathe",0,1,1,"ademen","ademen","olfactory","39_2"
96,39,0,63,2,"gesture",0.828570667489932,"to drink",0,1,1,"drinken","drinken","vocal_oral","39_2"
97,39,0,63,2,"gesture",0.717367201892134,"to fall",0,1,1,"vallen","vallen","locomotion","39_2"
98,39,0,63,2,"gesture",0.535647636647091,"wind",0,1,1,"wind","wind","environment","39_2"
101,39,1,64,2,"gesture",0.796298864905725,"bird",0,0,0.713,"vogel","vlinder","animal","39_2"
102,39,1,64,2,"gesture",0.796298864905725,"bird",1,0,0.563,"vogel","bij","animal","39_2"
103,39,1,64,2,"gesture",0.796298864905725,"bird",2,1,1,"vogel","vogel","animal","39_2"
104,39,1,64,2,"gesture",0.400420365943101,"buzz",0,0,0.544,"zoemen","kussen","auditory","39_2"
105,39,1,64,2,"gesture",0.400420365943101,"buzz",1,0,0.719,"zoemen","roddelen","auditory","39_2"
106,39,1,64,2,"gesture",0.400420365943101,"buzz",2,0,0.586,"zoemen","vlinder","auditory","39_2"
107,39,1,64,2,"gesture",0.847021849271004,"cold",0,1,1,"koud","koud","temperature","39_2"
108,39,1,64,2,"gesture",0.702295683196924,"dog",0,0,0.515,"hond","glijbaan","animal","39_2"
109,39,1,64,2,"gesture",0.702295683196924,"dog",1,1,1,"hond","hond","animal","39_2"
110,39,1,64,2,"gesture",0.688818480327848,"heavy",0,1,1,"zwaar","zwaar","quantity","39_2"
111,39,1,64,2,"gesture",0.689425946655567,"slow",0,0,0.567,"langzaam","snelwandelen","manner","39_2"
112,39,1,64,2,"gesture",0.689425946655567,"slow",1,0,0.90335,"langzaam","slowmotion","manner","39_2"
113,39,1,64,2,"gesture",0.689425946655567,"slow",2,1,1,"langzaam","langzaam","manner","39_2"
114,39,1,64,2,"gesture",0.667171182662108,"to give",0,1,1,"geven","geven","manual","39_2"
3,3,0,65,1,"vocal",0.615450673796237,"bird",0,0,0.713,"vogel","vlinder","animal","3_1"
4,3,0,65,1,"vocal",0.840948971730618,"cat",0,1,1,"kat","kat","animal","3_1"
5,3,0,65,1,"vocal",0.587862264905011,"loud",0,0,0.594,"luidruchtig","schrikken","auditory","3_1"
6,3,0,65,1,"vocal",0.246745380421205,"sweet",0,0,0.807,"zoet","lekker","gustatory","3_1"
7,3,0,65,1,"vocal",0.805891834375597,"to blow",0,0,0.732,"blazen","wind","vocal_oral","3_1"
8,3,0,65,1,"vocal",0.657074938645804,"to drink",0,1,1,"drinken","drinken","vocal_oral","3_1"
9,3,0,65,1,"vocal",0.32044193552744,"to throw",0,0,0.555,"gooien","fluiten","manual","3_1"
12,3,1,66,1,"vocal",0.431409213563599,"child",0,0,0.575,"kind","paard","social","3_1"
13,3,1,66,1,"vocal",0.332493391437193,"not",0,0,0.567,"niet","lekker","logical","3_1"
14,3,1,66,1,"vocal",0.515683484907029,"thunder",0,0,0.55,"onweer","schieten","environment","3_1"
15,3,1,66,1,"vocal",0.367189286077145,"to burn",0,0,0.555,"verbranden","wind","other","3_1"
16,3,1,66,1,"vocal",0.267089158391543,"to crawl",0,0,0.497,"kruipen","drum","locomotion","3_1"
17,3,1,66,1,"vocal",0.318111108747142,"to stand",0,0,0.521,"staan","pijn","locomotion","3_1"
18,3,1,66,1,"vocal",0.703341393070909,"to whisper",0,0,0.619,"fluisteren","wind","auditory","3_1"
21,3,0,65,1,"combined",0.599769001504526,"maybe",0,0,0.675,"misschien","weten","logical","3_1"
22,3,0,65,1,"combined",0.719579068930045,"rain",0,1,1,"regen","regen","environment","3_1"
23,3,0,65,1,"combined",0.716614849190809,"sick",0,1,1,"ziek","ziek","animate","3_1"
24,3,0,65,1,"combined",0.779274600156361,"small",0,0,0.664,"klein","kind","quantity","3_1"
25,3,0,65,1,"combined",0.780811330443828,"to bite",0,0,0.979,"bijten","happen","vocal_oral","3_1"
26,3,0,65,1,"combined",0.715821711656047,"to catch",0,1,1,"vangen","vangen","manual","3_1"
27,3,0,65,1,"combined",0.762309813460577,"to smell",0,0,0.933,"ruiken","geur","olfactory","3_1"
30,3,1,66,1,"combined",0.647930328473485,"buzz",0,0,0.582,"zoemen","bij","auditory","3_1"
31,3,1,66,1,"combined",0.577087113295253,"sour",0,1,1,"zuur","zuur","gustatory","3_1"
32,3,1,66,1,"combined",0.82173351174681,"strong",0,1,1,"sterk","sterk","animate","3_1"
33,3,1,66,1,"combined",0.65119202306575,"to give",0,1,1,"geven","geven","manual","3_1"
34,3,1,66,1,"combined",0.831792245684357,"to run",0,1,1,"rennen","rennen","locomotion","3_1"
35,3,1,66,1,"combined",0.828901259475311,"to vomit",0,1,1,"kotsen","kotsen","gustatory","3_1"
36,3,1,66,1,"combined",0.83908076354321,"to walk",0,0,0.875,"lopen","wandelen","locomotion","3_1"
39,3,0,65,1,"gesture",0.763929389158889,"high",0,1,1,"hoog","hoog","auditory","3_1"
40,3,0,65,1,"gesture",0.62087766049062,"mountain",0,0,0.776,"berg","bergen","environment","3_1"
41,3,0,65,1,"gesture",0.580764408529184,"odor",0,0,0.879,"geur","stinken","olfactory","3_1"
42,3,0,65,1,"gesture",0.689425946655567,"slow",0,0,0.614,"langzaam","lopen","manner","3_1"
43,3,0,65,1,"gesture",0.743866818263405,"snake",0,0,0.606,"slang","vis","animal","3_1"
44,3,0,65,1,"gesture",0.717367201892134,"to fall",0,1,1,"vallen","vallen","locomotion","3_1"
45,3,0,65,1,"gesture",0.535647636647091,"wind",0,1,1,"wind","wind","environment","3_1"
48,3,1,66,1,"gesture",0.696928502541587,"I",0,0,0.51,"ik","boeren","social","3_1"
49,3,1,66,1,"gesture",0.75602172047801,"dead",0,0,0.843,"dood","doodgaan","animate","3_1"
50,3,1,66,1,"gesture",0.794304470986762,"hot",0,1,1,"heet","heet","temperature","3_1"
51,3,1,66,1,"gesture",0.28573045256734,"salt",0,0,0.563,"zout","smullen","gustatory","3_1"
52,3,1,66,1,"gesture",0.501172040780983,"sharp",0,0,0.556,"scherp","bezeren","haptic","3_1"
53,3,1,66,1,"gesture",0.533166466445803,"to growl",0,0,0.599,"grommen","kat","vocal_oral","3_1"
54,3,1,66,1,"gesture",0.829161424358265,"to laugh",0,1,1,"lachen","lachen","vocal_oral","3_1"
5,3,0,65,2,"vocal",0.38282540003767,"heavy",0,0,0.527,"zwaar","poepen","quantity","3_2"
6,3,0,65,2,"vocal",0.38282540003767,"heavy",1,1,1,"zwaar","zwaar","quantity","3_2"
7,3,0,65,2,"vocal",0.612503914010408,"horn",0,0,0.52,"hoorn","afschieten","other","3_2"
8,3,0,65,2,"vocal",0.612503914010408,"horn",1,0,0.6,"hoorn","auto","other","3_2"
9,3,0,65,2,"vocal",0.612503914010408,"horn",2,0,0.586,"hoorn","motor","other","3_2"
10,3,0,65,2,"vocal",0.753476033670045,"silent",0,1,1,"stil","stil","auditory","3_2"
11,3,0,65,2,"vocal",0.328297815791421,"thick",0,0,0.547,"dik","trommelen","quantity","3_2"
12,3,0,65,2,"vocal",0.328297815791421,"thick",1,0,0.553,"dik","kruipen","quantity","3_2"
13,3,0,65,2,"vocal",0.328297815791421,"thick",2,0,0.56665,"dik","traplopen","quantity","3_2"
14,3,0,65,2,"vocal",0.293526913460625,"to hear",0,0,0.689,"horen","snappen","auditory","3_2"
15,3,0,65,2,"vocal",0.293526913460625,"to hear",1,0,0.7,"horen","praten","auditory","3_2"
16,3,0,65,2,"vocal",0.293526913460625,"to hear",2,0,0.627,"horen","gesprek","auditory","3_2"
17,3,0,65,2,"vocal",0.388979878106872,"to know",0,0,0.686,"weten","praten","cognitive","3_2"
18,3,0,65,2,"vocal",0.388979878106872,"to know",1,0,0.798,"weten","snappen","cognitive","3_2"
19,3,0,65,2,"vocal",0.388979878106872,"to know",2,0,0.866,"weten","begrijpen","cognitive","3_2"
20,3,0,65,2,"vocal",0.687199600527179,"to lick",0,0,0.597,"likken","drinken","gustatory","3_2"
21,3,0,65,2,"vocal",0.687199600527179,"to lick",1,0,0.674,"likken","slikken","gustatory","3_2"
22,3,0,65,2,"vocal",0.687199600527179,"to lick",2,0,0.647,"likken","speeksel","gustatory","3_2"
27,3,1,66,2,"vocal",0.21654433031206,"bitter",0,0,0.708,"bitter","vies","gustatory","3_2"
28,3,1,66,2,"vocal",0.21654433031206,"bitter",1,0,0.502,"bitter","eten","gustatory","3_2"
29,3,1,66,2,"vocal",0.21654433031206,"bitter",2,0,0.655,"bitter","teleurstelling","gustatory","3_2"
30,3,1,66,2,"vocal",0.422189612157541,"male",0,0,0.519,"man","grommen","animate","3_2"
31,3,1,66,2,"vocal",0.422189612157541,"male",1,0,0.558,"man","boos","animate","3_2"
32,3,1,66,2,"vocal",0.422189612157541,"male",2,0,0.566,"man","woedend","animate","3_2"
33,3,1,66,2,"vocal",0.74489926936724,"squeak",0,1,1,"piepen","piepen","auditory","3_2"
34,3,1,66,2,"vocal",0.784779073219606,"to breathe",0,1,1,"ademen","ademen","olfactory","3_2"
35,3,1,66,2,"vocal",0.713509315277749,"to chew",0,0,0.748,"kauwen","eten","gustatory","3_2"
36,3,1,66,2,"vocal",0.713509315277749,"to chew",1,0,0.632,"kauwen","klappen","gustatory","3_2"
37,3,1,66,2,"vocal",0.713509315277749,"to chew",2,0,0.532,"kauwen","druppelen","gustatory","3_2"
38,3,1,66,2,"vocal",0.582960821716634,"to hit",0,1,1,"slaan","slaan","manual","3_2"
39,3,1,66,2,"vocal",0.735692139606025,"to sleep",0,1,1,"slapen","slapen","survival","3_2"
44,3,0,65,2,"gesture",0.584517923117511,"disgusted",0,0,0.677,"walgen","vies","valence","3_2"
45,3,0,65,2,"gesture",0.584517923117511,"disgusted",1,1,1,"walgen","walgen","valence","3_2"
46,3,0,65,2,"gesture",0.553101281867092,"old",0,1,1,"oud","oud","time","3_2"
47,3,0,65,2,"gesture",0.814034264937255,"to eat",0,1,1,"eten","eten","vocal_oral","3_2"
48,3,0,65,2,"gesture",0.834806690703802,"to fight",0,0,0.773,"vechten","boksen","survival","3_2"
49,3,0,65,2,"gesture",0.834806690703802,"to fight",1,1,1,"vechten","vechten","survival","3_2"
50,3,0,65,2,"gesture",0.834800108850706,"to jump",0,1,1,"springen","springen","locomotion","3_2"
51,3,0,65,2,"gesture",0.641118953574169,"to suck",0,0,0.628,"zuigen","drinken","vocal_oral","3_2"
52,3,0,65,2,"gesture",0.641118953574169,"to suck",1,0,0.561,"zuigen","baby","vocal_oral","3_2"
53,3,0,65,2,"gesture",0.641118953574169,"to suck",2,1,1,"zuigen","zuigen","vocal_oral","3_2"
54,3,0,65,2,"gesture",0.560355838581374,"water",0,1,1,"water","water","environment","3_2"
58,3,1,66,2,"gesture",0.75757088404005,"big",0,0,0.709,"groot","lang","quantity","3_2"
59,3,1,66,2,"gesture",0.75757088404005,"big",1,1,1,"groot","groot","quantity","3_2"
60,3,1,66,2,"gesture",0.847021849271004,"cold",0,1,1,"koud","koud","temperature","3_2"
61,3,1,66,2,"gesture",0.702295683196924,"dog",0,1,1,"hond","hond","animal","3_2"
62,3,1,66,2,"gesture",0.714505262077287,"fast",0,0,0.688,"snel","rennen","manner","3_2"
63,3,1,66,2,"gesture",0.714505262077287,"fast",1,0,0.673,"snel","hardlopen","manner","3_2"
64,3,1,66,2,"gesture",0.714505262077287,"fast",2,1,1,"snel","snel","manner","3_2"
65,3,1,66,2,"gesture",0.646814871143661,"female",0,1,1,"vrouw","vrouw","animate","3_2"
66,3,1,66,2,"gesture",0.612736156749429,"fire",0,0,0.798,"vuur","haardvuur","object","3_2"
67,3,1,66,2,"gesture",0.612736156749429,"fire",1,0,0.798,"vuur","kampvuur","object","3_2"
68,3,1,66,2,"gesture",0.690424355205965,"good",0,1,1,"goed","goed","valence","3_2"
72,3,0,65,2,"combined",0.550625431083315,"far",0,1,1,"ver","ver","spatial","3_2"
73,3,0,65,2,"combined",0.741024648680267,"fish",0,1,1,"vis","vis","animal","3_2"
74,3,0,65,2,"combined",0.682424716627464,"fly",0,0,0.575,"vlieg","bij","animal","3_2"
75,3,0,65,2,"combined",0.682424716627464,"fly",1,1,1,"vlieg","vlieg","animal","3_2"
76,3,0,65,2,"combined",0.596218227203866,"lightning",0,0,0.846,"bliksem","onweer","environment","3_2"
77,3,0,65,2,"combined",0.596218227203866,"lightning",1,1,1,"bliksem","bliksem","environment","3_2"
78,3,0,65,2,"combined",0.758043579817488,"scared",0,1,1,"bang","bang","valence","3_2"
79,3,0,65,2,"combined",0.613189302838734,"tail",0,0,0.615,"staart","hond","quantity","3_2"
80,3,0,65,2,"combined",0.613189302838734,"tail",1,0,0.68,"staart","kwispelen","quantity","3_2"
81,3,0,65,2,"combined",0.613189302838734,"tail",2,1,1,"staart","staart","quantity","3_2"
82,3,0,65,2,"combined",0.806355112315007,"to fly",0,1,1,"vliegen","vliegen","locomotion","3_2"
86,3,1,66,2,"combined",0.818182220108296,"angry",0,1,1,"boos","boos","valence","3_2"
87,3,1,66,2,"combined",0.581012583251545,"egg",0,1,1,"ei","ei","object","3_2"
88,3,1,66,2,"combined",0.797175441371254,"happy",0,0,0.635,"blij","aanmoedigen","valence","3_2"
89,3,1,66,2,"combined",0.797175441371254,"happy",1,1,1,"blij","blij","valence","3_2"
90,3,1,66,2,"combined",0.835895891065153,"sad",0,0,0.695,"verdrietig","huilen","valence","3_2"
91,3,1,66,2,"combined",0.835895891065153,"sad",1,1,1,"verdrietig","verdrietig","valence","3_2"
92,3,1,66,2,"combined",0.83134459155959,"to cry",0,1,1,"huilen","huilen","vocal_oral","3_2"
93,3,1,66,2,"combined",0.682815334308846,"to hunt",0,0,0.735,"jagen","schieten","survival","3_2"
94,3,1,66,2,"combined",0.682815334308846,"to hunt",1,1,1,"jagen","jagen","survival","3_2"
95,3,1,66,2,"combined",0.808464019729012,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","3_2"
3,40,0,67,1,"combined",0.647930328473485,"buzz",0,0,0.609,"zoemen","mug","auditory","40_1"
4,40,0,67,1,"combined",0.595086558643404,"child",0,1,1,"kind","kind","social","40_1"
5,40,0,67,1,"combined",0.550625431083315,"far",0,0,0.538,"ver","gooien","spatial","40_1"
6,40,0,67,1,"combined",0.80478903012149,"snake",0,1,1,"slang","slang","animal","40_1"
7,40,0,67,1,"combined",0.770642312607539,"thick",0,0,0.546,"dik","ei","quantity","40_1"
8,40,0,67,1,"combined",0.779574764611609,"to chew",0,1,1,"kauwen","kauwen","gustatory","40_1"
9,40,0,67,1,"combined",0.641802506189562,"wind",0,1,1,"wind","wind","environment","40_1"
12,40,1,68,1,"combined",0.819687004635733,"cold",0,0,0.951,"koud","kou","temperature","40_1"
13,40,1,68,1,"combined",0.562319704396451,"male",0,1,1,"man","man","animate","40_1"
14,40,1,68,1,"combined",0.820863352178508,"silent",0,0,0.896,"stil","stilte","auditory","40_1"
15,40,1,68,1,"combined",0.613189302838734,"tail",0,1,1,"staart","staart","quantity","40_1"
16,40,1,68,1,"combined",0.713962417775868,"to growl",0,0,0.533,"grommen","monster","vocal_oral","40_1"
17,40,1,68,1,"combined",0.857717036574825,"to sleep",0,1,1,"slapen","slapen","survival","40_1"
18,40,1,68,1,"combined",0.808464019729012,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","40_1"
21,40,0,67,1,"gesture",0.803028772880841,"angry",0,1,1,"boos","boos","valence","40_1"
22,40,0,67,1,"gesture",0.796298864905725,"bird",0,0,0.717,"vogel","vliegen","animal","40_1"
23,40,0,67,1,"gesture",0.612736156749429,"fire",0,0,0.516,"vuur","wespen","object","40_1"
24,40,0,67,1,"gesture",0.816089330970891,"happy",0,1,1,"blij","blij","valence","40_1"
25,40,0,67,1,"gesture",0.729078471280972,"rain",0,1,1,"regen","regen","environment","40_1"
26,40,0,67,1,"gesture",0.582381884483062,"sour",0,1,1,"zuur","zuur","gustatory","40_1"
27,40,0,67,1,"gesture",0.788344961875328,"to bite",0,1,1,"bijten","bijten","vocal_oral","40_1"
30,40,1,68,1,"gesture",0.688818480327848,"heavy",0,0,0.544,"zwaar","wiegen","quantity","40_1"
31,40,1,68,1,"gesture",0.713438710786138,"scared",0,0,0.876,"bang","angst","valence","40_1"
32,40,1,68,1,"gesture",0.781560751401395,"to breathe",0,1,1,"ademen","ademen","olfactory","40_1"
33,40,1,68,1,"gesture",0.814034264937255,"to eat",0,1,1,"eten","eten","vocal_oral","40_1"
34,40,1,68,1,"gesture",0.755612083056296,"to hear",0,0,0.813,"horen","luisteren","auditory","40_1"
35,40,1,68,1,"gesture",0.829161424358265,"to laugh",0,1,1,"lachen","lachen","vocal_oral","40_1"
36,40,1,68,1,"gesture",0.641118953574169,"to suck",0,0,0.697,"zuigen","blazen","vocal_oral","40_1"
39,40,0,67,1,"vocal",0.357741139583888,"I",0,0,0.66,"ik","nee","social","40_1"
40,40,0,67,1,"vocal",0.21654433031206,"bitter",0,0,0.809,"bitter","boos","gustatory","40_1"
41,40,0,67,1,"vocal",0.312736784773088,"high",0,0,0.522,"hoog","vliegtuig","auditory","40_1"
42,40,0,67,1,"vocal",0.310336292435631,"old",0,0,0.525,"oud","openmaken","time","40_1"
43,40,0,67,1,"vocal",0.369492215989784,"slow",0,0,0.53,"langzaam","spanning","manner","40_1"
44,40,0,67,1,"vocal",0.318111108747142,"to stand",0,0,0.512,"staan","snel","locomotion","40_1"
45,40,0,67,1,"vocal",0.703341393070909,"to whisper",0,0,0.81,"fluisteren","smiespelen","auditory","40_1"
48,40,1,68,1,"vocal",0.664921279040402,"disgusted",0,0,0.67,"walgen","afkeur","valence","40_1"
49,40,1,68,1,"vocal",0.51844889378327,"fish",0,0,0.706,"vis","water","animal","40_1"
50,40,1,68,1,"vocal",0.338392427450938,"odor",0,0,0.933,"geur","ruiken","olfactory","40_1"
51,40,1,68,1,"vocal",0.153255935410395,"salt",0,0,0.553,"zout","pijn","gustatory","40_1"
52,40,1,68,1,"vocal",0.548898090158061,"sick",0,0,0.605,"ziek","pijn","animate","40_1"
53,40,1,68,1,"vocal",0.515683484907029,"thunder",0,0,0.538,"onweer","trommelen","environment","40_1"
54,40,1,68,1,"vocal",0.79853309737283,"to vomit",0,0,0.887,"kotsen","overgeven","gustatory","40_1"
5,40,0,67,2,"combined",0.762672115162265,"big",0,0,0.52,"groot","tornado","quantity","40_2"
6,40,0,67,2,"combined",0.762672115162265,"big",1,0,0.567,"groot","luchtballon","quantity","40_2"
7,40,0,67,2,"combined",0.762672115162265,"big",2,0,0.573,"groot","explosie","quantity","40_2"
8,40,0,67,2,"combined",0.687562055559869,"good",0,0,0.56,"goed","uitleg","valence","40_2"
9,40,0,67,2,"combined",0.687562055559869,"good",1,0,0.567,"goed","beoordelen","valence","40_2"
10,40,0,67,2,"combined",0.687562055559869,"good",2,1,1,"goed","goed","valence","40_2"
