trial_order,trial_type,participant,word,modality,answer,correction,sessionID,exp_part,dyad,pcnID,English,cosine_similarity,guess_binary,expressibility_dutch,SemanticSubcat,filename
15,target,0,verbranden,gebaren,zon,2,55_2,2,55,99,to burn,0.59,0,0.557444340806456,other,55_2_trial_14_p0_verbranden_gebaren_c2_final.avi
16,target,0,zwemmen,gebaren,zwemmen,0,55_2,2,55,99,to swim,1.0,1,0.829267273459481,locomotion,55_2_trial_15_p0_zwemmen_gebaren_c0_final.avi
17,practice,1,fiets,gebaren,rennen,0,55_2,2,55,100,bicycle,0.623,0,,,55_2_pr_16_p1_fiets_gebaren_c0_final.avi
18,practice,1,fiets,gebaren,fietsen,1,55_2,2,55,100,bicycle,0.975,0,,,55_2_pr_17_p1_fiets_gebaren_c1_final.avi
19,practice,1,fiets,gebaren,lopen,2,55_2,2,55,100,bicycle,0.596,0,,,55_2_pr_18_p1_fiets_gebaren_c2_final.avi
20,practice,1,juichen,gebaren,winnen,0,55_2,2,55,100,to cheer,0.608,0,,,55_2_pr_19_p1_juichen_gebaren_c0_final.avi
21,practice,1,juichen,gebaren,juichen,1,55_2,2,55,100,to cheer,1.0,1,,,55_2_pr_20_p1_juichen_gebaren_c1_final.avi
22,target,1,zoemen,gebaren,auto,0,55_2,2,55,100,buzz,0.561,0,0.400420365943101,auditory,55_2_trial_21_p1_zoemen_gebaren_c0_final.avi
23,target,1,zoemen,gebaren,praten,1,55_2,2,55,100,buzz,0.607,0,0.400420365943101,auditory,55_2_trial_22_p1_zoemen_gebaren_c1_final.avi
24,target,1,zoemen,gebaren,rijden,2,55_2,2,55,100,buzz,0.599,0,0.400420365943101,auditory,55_2_trial_23_p1_zoemen_gebaren_c2_final.avi
25,target,1,kind,gebaren,klein,0,55_2,2,55,100,child,0.664,0,0.561592930943448,social,55_2_trial_24_p1_kind_gebaren_c0_final.avi
26,target,1,kind,gebaren,zakken,1,55_2,2,55,100,child,0.513,0,0.561592930943448,social,55_2_trial_25_p1_kind_gebaren_c1_final.avi
27,target,1,kind,gebaren,omlaag,2,55_2,2,55,100,child,0.504,0,0.561592930943448,social,55_2_trial_26_p1_kind_gebaren_c2_final.avi
28,target,1,hoorn,gebaren,eenhoorn,0,55_2,2,55,100,horn,0.672,0,0.541237492784099,other,55_2_trial_27_p1_hoorn_gebaren_c0_final.avi
29,target,1,hoorn,gebaren,neushoorn,1,55_2,2,55,100,horn,0.704,0,0.541237492784099,other,55_2_trial_28_p1_hoorn_gebaren_c1_final.avi
30,target,1,hoorn,gebaren,hoofd,2,55_2,2,55,100,horn,0.59,0,0.541237492784099,other,55_2_trial_29_p1_hoorn_gebaren_c2_final.avi
31,target,1,vangen,gebaren,vangen,0,55_2,2,55,100,to catch,1.0,1,0.747603541088915,manual,55_2_trial_30_p1_vangen_gebaren_c0_final.avi
32,target,1,jagen,gebaren,gooien,0,55_2,2,55,100,to hunt,0.619,0,0.63343521888758,survival,55_2_trial_31_p1_jagen_gebaren_c0_final.avi
33,target,1,jagen,gebaren,opslaan,1,55_2,2,55,100,to hunt,0.634,0,0.63343521888758,survival,55_2_trial_32_p1_jagen_gebaren_c1_final.avi
34,target,1,jagen,gebaren,schieten,2,55_2,2,55,100,to hunt,0.735,0,0.63343521888758,survival,55_2_trial_33_p1_jagen_gebaren_c2_final.avi
35,target,1,weten,gebaren,herkennen,0,55_2,2,55,100,to know,0.797,0,0.506590701964198,cognitive,55_2_trial_34_p1_weten_gebaren_c0_final.avi
36,target,1,weten,gebaren,onthouden,1,55_2,2,55,100,to know,0.752,0,0.506590701964198,cognitive,55_2_trial_35_p1_weten_gebaren_c1_final.avi
37,target,1,weten,gebaren,leren,2,55_2,2,55,100,to know,0.736,0,0.506590701964198,cognitive,55_2_trial_36_p1_weten_gebaren_c2_final.avi
38,target,1,slapen,gebaren,slapen,0,55_2,2,55,100,to sleep,1.0,1,0.857932288330088,survival,55_2_trial_37_p1_slapen_gebaren_c0_final.avi
39,practice,0,vliegtuig,geluiden,wind,0,55_2,2,55,99,airplane,0.598,0,,,55_2_pr_38_p0_vliegtuig_geluiden_c0_final.avi
40,practice,0,vliegtuig,geluiden,blazen,1,55_2,2,55,99,airplane,0.567,0,,,55_2_pr_39_p0_vliegtuig_geluiden_c1_final.avi
41,practice,0,vliegtuig,geluiden,lucht,2,55_2,2,55,99,airplane,0.737,0,,,55_2_pr_40_p0_vliegtuig_geluiden_c2_final.avi
42,practice,0,sneeuw,geluiden,fluiten,0,55_2,2,55,99,snow,0.557,0,,,55_2_pr_41_p0_sneeuw_geluiden_c0_final.avi
43,practice,0,sneeuw,geluiden,kraken,1,55_2,2,55,99,snow,0.526,0,,,55_2_pr_42_p0_sneeuw_geluiden_c1_final.avi
44,practice,0,sneeuw,geluiden,opblazen,2,55_2,2,55,99,snow,0.51,0,,,55_2_pr_43_p0_sneeuw_geluiden_c2_final.avi
45,target,0,koud,geluiden,koud,0,55_2,2,55,99,cold,1.0,1,0.744751221657995,temperature,55_2_trial_44_p0_koud_geluiden_c0_final.avi
46,target,0,walgen,geluiden,vies,0,55_2,2,55,99,disgusted,0.677,0,0.664921279040402,valence,55_2_trial_45_p0_walgen_geluiden_c0_final.avi
47,target,0,walgen,geluiden,walgen,1,55_2,2,55,99,disgusted,1.0,1,0.664921279040402,valence,55_2_trial_46_p0_walgen_geluiden_c1_final.avi
48,target,0,hond,geluiden,blaffen,0,55_2,2,55,99,dog,0.771,0,0.846022321803246,animal,55_2_trial_47_p0_hond_geluiden_c0_final.avi
49,target,0,hond,geluiden,hond,1,55_2,2,55,99,dog,1.0,1,0.846022321803246,animal,55_2_trial_48_p0_hond_geluiden_c1_final.avi
50,target,0,goed,geluiden,paard,0,55_2,2,55,99,good,0.535,0,0.42473028945648,valence,55_2_trial_49_p0_goed_geluiden_c0_final.avi
51,target,0,goed,geluiden,dalen,1,55_2,2,55,99,good,0.525,0,0.42473028945648,valence,55_2_trial_50_p0_goed_geluiden_c1_final.avi
52,target,0,goed,geluiden,juichen,2,55_2,2,55,99,good,0.551,0,0.42473028945648,valence,55_2_trial_51_p0_goed_geluiden_c2_final.avi
53,target,0,berg,geluiden,moe,0,55_2,2,55,99,mountain,0.529,0,0.292221991868001,environment,55_2_trial_52_p0_berg_geluiden_c0_final.avi
54,target,0,berg,geluiden,blazen,1,55_2,2,55,99,mountain,0.504,0,0.292221991868001,environment,55_2_trial_53_p0_berg_geluiden_c1_final.avi
55,target,0,berg,geluiden,wind,2,55_2,2,55,99,mountain,0.557,0,0.292221991868001,environment,55_2_trial_54_p0_berg_geluiden_c2_final.avi
56,target,0,ruiken,geluiden,sniffen,0,55_2,2,55,99,to smell,0.90335,0,0.50270369735164,olfactory,55_2_trial_55_p0_ruiken_geluiden_c0_final.avi
57,target,0,ruiken,geluiden,ruiken,1,55_2,2,55,99,to smell,1.0,1,0.50270369735164,olfactory,55_2_trial_56_p0_ruiken_geluiden_c1_final.avi
58,target,0,lopen,geluiden,stukjes,0,55_2,2,55,99,to walk,0.543,0,0.319057764809126,locomotion,55_2_trial_57_p0_lopen_geluiden_c0_final.avi
59,target,0,lopen,geluiden,opblazen,1,55_2,2,55,99,to walk,0.605,0,0.319057764809126,locomotion,55_2_trial_58_p0_lopen_geluiden_c1_final.avi
60,target,0,lopen,geluiden,lopen,2,55_2,2,55,99,to walk,1.0,1,0.319057764809126,locomotion,55_2_trial_59_p0_lopen_geluiden_c2_final.avi
61,practice,1,zwaaien,geluiden,wind,0,55_2,2,55,100,to wave,0.598,0,,,55_2_pr_60_p1_zwaaien_geluiden_c0_final.avi
62,practice,1,zwaaien,geluiden,waaien,1,55_2,2,55,100,to wave,0.69,0,,,55_2_pr_61_p1_zwaaien_geluiden_c1_final.avi
63,practice,1,zwaaien,geluiden,zwaaien,2,55_2,2,55,100,to wave,1.0,1,,,55_2_pr_62_p1_zwaaien_geluiden_c2_final.avi
64,practice,1,bal,geluiden,grommen,0,55_2,2,55,100,ball,0.494,0,,,55_2_pr_63_p1_bal_geluiden_c0_final.avi
65,practice,1,bal,geluiden,snurken,1,55_2,2,55,100,ball,0.486,0,,,55_2_pr_64_p1_bal_geluiden_c1_final.avi
66,practice,1,bal,geluiden,snijden,2,55_2,2,55,100,ball,0.501,0,,,55_2_pr_65_p1_bal_geluiden_c2_final.avi
67,target,1,boos,geluiden,boos,0,55_2,2,55,100,angry,1.0,1,0.742980107622976,valence,55_2_trial_66_p1_boos_geluiden_c0_final.avi
68,target,1,zwaar,geluiden,moe,0,55_2,2,55,100,heavy,0.658,0,0.38282540003767,quantity,55_2_trial_67_p1_zwaar_geluiden_c0_final.avi
69,target,1,man,geluiden,vermoeid,0,55_2,2,55,100,male,0.568,0,0.422189612157541,animate,55_2_trial_68_p1_man_geluiden_c0_final.avi
70,target,1,man,geluiden,vervelen,1,55_2,2,55,100,male,0.519,0,0.422189612157541,animate,55_2_trial_69_p1_man_geluiden_c1_final.avi
71,target,1,man,geluiden,eten,2,55_2,2,55,100,male,0.553,0,0.422189612157541,animate,55_2_trial_70_p1_man_geluiden_c2_final.avi
72,target,1,verdrietig,geluiden,verdrietig,0,55_2,2,55,100,sad,1.0,1,0.746777577338304,valence,55_2_trial_71_p1_verdrietig_geluiden_c0_final.avi
73,target,1,zout,geluiden,proeven,0,55_2,2,55,100,salt,0.573,0,0.153255935410395,gustatory,55_2_trial_72_p1_zout_geluiden_c0_final.avi
74,target,1,zout,geluiden,walgen,1,55_2,2,55,100,salt,0.546,0,0.153255935410395,gustatory,55_2_trial_73_p1_zout_geluiden_c1_final.avi
75,target,1,zout,geluiden,smaak,2,55_2,2,55,100,salt,0.627,0,0.153255935410395,gustatory,55_2_trial_74_p1_zout_geluiden_c2_final.avi
76,target,1,staart,geluiden,zweep,0,55_2,2,55,100,tail,0.667,0,0.26916670248274,quantity,55_2_trial_75_p1_staart_geluiden_c0_final.avi
77,target,1,staart,geluiden,paardrijden,1,55_2,2,55,100,tail,0.548,0,0.26916670248274,quantity,55_2_trial_76_p1_staart_geluiden_c1_final.avi
78,target,1,staart,geluiden,leiden,2,55_2,2,55,100,tail,0.537,0,0.26916670248274,quantity,55_2_trial_77_p1_staart_geluiden_c2_final.avi
79,target,1,vliegen,geluiden,wind,0,55_2,2,55,100,to fly,0.628,0,0.451697867828672,locomotion,55_2_trial_78_p1_vliegen_geluiden_c0_final.avi
80,target,1,vliegen,geluiden,alarm,1,55_2,2,55,100,to fly,0.497,0,0.451697867828672,locomotion,55_2_trial_79_p1_vliegen_geluiden_c1_final.avi
81,target,1,vliegen,geluiden,zwaaien,2,55_2,2,55,100,to fly,0.576,0,0.451697867828672,locomotion,55_2_trial_80_p1_vliegen_geluiden_c2_final.avi
82,practice,0,geheim,combinatie,luisteren,0,55_2,2,55,99,secret,0.545,0,,,55_2_pr_81_p0_geheim_combinatie_c0_final.avi
83,practice,0,geheim,combinatie,stilte,1,55_2,2,55,99,secret,0.705,0,,,55_2_pr_82_p0_geheim_combinatie_c1_final.avi
84,practice,0,geheim,combinatie,smakken,2,55_2,2,55,99,secret,0.472,0,,,55_2_pr_83_p0_geheim_combinatie_c2_final.avi
85,practice,0,telefoon,combinatie,bellen,0,55_2,2,55,99,telephone,0.836,0,,,55_2_pr_84_p0_telefoon_combinatie_c0_final.avi
86,practice,0,telefoon,combinatie,telefoon,1,55_2,2,55,99,telephone,1.0,1,,,55_2_pr_85_p0_telefoon_combinatie_c1_final.avi
87,target,0,bitter,combinatie,vies,0,55_2,2,55,99,bitter,0.708,0,0.409843169892478,gustatory,55_2_trial_86_p0_bitter_combinatie_c0_final.avi
88,target,0,bitter,combinatie,twijfel,1,55_2,2,55,99,bitter,0.526,0,0.409843169892478,gustatory,55_2_trial_87_p0_bitter_combinatie_c1_final.avi
89,target,0,bitter,combinatie,lusten,2,55_2,2,55,99,bitter,0.575,0,0.409843169892478,gustatory,55_2_trial_88_p0_bitter_combinatie_c2_final.avi
90,target,0,vuur,combinatie,ontwijken,0,55_2,2,55,99,fire,0.507,0,0.603966694081322,object,55_2_trial_89_p0_vuur_combinatie_c0_final.avi
91,target,0,vuur,combinatie,ontploffing,1,55_2,2,55,99,fire,0.722,0,0.603966694081322,object,55_2_trial_90_p0_vuur_combinatie_c1_final.avi
92,target,0,vuur,combinatie,vuurwerk,2,55_2,2,55,99,fire,0.767,0,0.603966694081322,object,55_2_trial_91_p0_vuur_combinatie_c2_final.avi
93,target,0,blij,combinatie,juichen,0,55_2,2,55,99,happy,0.74,0,0.797175441371254,valence,55_2_trial_92_p0_blij_combinatie_c0_final.avi
94,target,0,blij,combinatie,supporten,1,55_2,2,55,99,happy,0.68665,0,0.797175441371254,valence,55_2_trial_93_p0_blij_combinatie_c1_final.avi
95,target,0,blij,combinatie,plezier,2,55_2,2,55,99,happy,0.719,0,0.797175441371254,valence,55_2_trial_94_p0_blij_combinatie_c2_final.avi
96,target,0,bliksem,combinatie,krassen,0,55_2,2,55,99,lightning,0.54,0,0.596218227203866,environment,55_2_trial_95_p0_bliksem_combinatie_c0_final.avi
97,target,0,bliksem,combinatie,vulkaan,1,55_2,2,55,99,lightning,0.593,0,0.596218227203866,environment,55_2_trial_96_p0_bliksem_combinatie_c1_final.avi
98,target,0,bliksem,combinatie,vallen,2,55_2,2,55,99,lightning,0.537,0,0.596218227203866,environment,55_2_trial_97_p0_bliksem_combinatie_c2_final.avi
99,target,0,onweer,combinatie,ontploffing,0,55_2,2,55,99,thunder,0.62,0,0.560816179699852,environment,55_2_trial_98_p0_onweer_combinatie_c0_final.avi
100,target,0,onweer,combinatie,bliksem,1,55_2,2,55,99,thunder,0.846,0,0.560816179699852,environment,55_2_trial_99_p0_onweer_combinatie_c1_final.avi
101,target,0,onweer,combinatie,onweer,2,55_2,2,55,99,thunder,1.0,1,0.560816179699852,environment,55_2_trial_100_p0_onweer_combinatie_c2_final.avi
102,target,0,gooien,combinatie,gooien,0,55_2,2,55,99,to throw,1.0,1,0.803268146536285,manual,55_2_trial_101_p0_gooien_combinatie_c0_final.avi
103,target,0,fluisteren,combinatie,fluisteren,0,55_2,2,55,99,to whisper,1.0,1,0.722861375889574,auditory,55_2_trial_102_p0_fluisteren_combinatie_c0_final.avi
104,practice,1,eend,combinatie,kuiken,0,55_2,2,55,100,duck,0.782,0,,,55_2_pr_103_p1_eend_combinatie_c0_final.avi
105,practice,1,eend,combinatie,eend,1,55_2,2,55,100,duck,1.0,1,,,55_2_pr_104_p1_eend_combinatie_c1_final.avi
106,practice,1,glimlach,combinatie,blij,0,55_2,2,55,100,smile,0.687,0,,,55_2_pr_105_p1_glimlach_combinatie_c0_final.avi
107,practice,1,glimlach,combinatie,lachen,1,55_2,2,55,100,smile,0.858,0,,,55_2_pr_106_p1_glimlach_combinatie_c1_final.avi
108,target,1,snel,combinatie,rennen,0,55_2,2,55,100,fast,0.688,0,0.72586293491431,manner,55_2_trial_107_p1_snel_combinatie_c0_final.avi
109,target,1,snel,combinatie,sprinten,1,55_2,2,55,100,fast,0.696,0,0.72586293491431,manner,55_2_trial_108_p1_snel_combinatie_c1_final.avi
110,target,1,snel,combinatie,snel,2,55_2,2,55,100,fast,1.0,1,0.72586293491431,manner,55_2_trial_109_p1_snel_combinatie_c2_final.avi
111,target,1,klein,combinatie,zakken,0,55_2,2,55,100,small,0.528,0,0.779274600156361,quantity,55_2_trial_110_p1_klein_combinatie_c0_final.avi
112,target,1,klein,combinatie,omlaag,1,55_2,2,55,100,small,0.541,0,0.779274600156361,quantity,55_2_trial_111_p1_klein_combinatie_c1_final.avi
113,target,1,klein,combinatie,rond,2,55_2,2,55,100,small,0.605,0,0.779274600156361,quantity,55_2_trial_112_p1_klein_combinatie_c2_final.avi
114,target,1,bijten,combinatie,bijten,0,55_2,2,55,100,to bite,1.0,1,0.780811330443828,vocal_oral,55_2_trial_113_p1_bijten_combinatie_c0_final.avi
115,target,1,vallen,combinatie,vallen,0,55_2,2,55,100,to fall,1.0,1,0.723823542025595,locomotion,55_2_trial_114_p1_vallen_combinatie_c0_final.avi
116,target,1,geven,combinatie,geven,0,55_2,2,55,100,to give,1.0,1,0.65119202306575,manual,55_2_trial_115_p1_geven_combinatie_c0_final.avi
117,target,1,springen,combinatie,stappen,0,55_2,2,55,100,to jump,0.636,0,0.814537922310332,locomotion,55_2_trial_116_p1_springen_combinatie_c0_final.avi
118,target,1,springen,combinatie,springen,1,55_2,2,55,100,to jump,1.0,1,0.814537922310332,locomotion,55_2_trial_117_p1_springen_combinatie_c1_final.avi
119,target,1,kotsen,combinatie,overgeven,0,55_2,2,55,100,to vomit,0.887,0,0.828901259475311,gustatory,55_2_trial_118_p1_kotsen_combinatie_c0_final.avi
1,practice,0,dansen,combinatie,feest,0,56_1,1,56,101,to dance,0.676,0,,,56_1_pr_0_p0_dansen_combinatie_final.avi
2,practice,0,comfortabel,combinatie,chillen,0,56_1,1,56,101,comfortable,0.67,0,,,56_1_pr_1_p0_comfortabel_combinatie_final.avi
3,target,0,dood,combinatie,dood,0,56_1,1,56,101,dead,1.0,1,0.734358077385097,animate,56_1_trial_2_p0_dood_combinatie_final.avi
4,target,0,zuur,combinatie,vies,0,56_1,1,56,101,sour,0.623,0,0.577087113295253,gustatory,56_1_trial_3_p0_zuur_combinatie_final.avi
5,target,0,onweer,combinatie,bom,0,56_1,1,56,101,thunder,0.564,0,0.560816179699852,environment,56_1_trial_4_p0_onweer_combinatie_final.avi
6,target,0,huilen,combinatie,huilen,0,56_1,1,56,101,to cry,1.0,1,0.83134459155959,vocal_oral,56_1_trial_5_p0_huilen_combinatie_final.avi
7,target,0,grommen,combinatie,grommen,0,56_1,1,56,101,to growl,1.0,1,0.713962417775868,vocal_oral,56_1_trial_6_p0_grommen_combinatie_final.avi
8,target,0,weten,combinatie,idee,0,56_1,1,56,101,to know,0.646,0,0.561280966931274,cognitive,56_1_trial_7_p0_weten_combinatie_final.avi
9,target,0,water,combinatie,zee,0,56_1,1,56,101,water,0.681,0,0.574876010515767,environment,56_1_trial_8_p0_water_combinatie_final.avi
10,practice,1,haasten,combinatie,rennen,0,56_1,1,56,102,to hurry,0.678,0,,,56_1_pr_9_p1_haasten_combinatie_final.avi
11,practice,1,auto,combinatie,racen,0,56_1,1,56,102,car,0.696,0,,,56_1_pr_10_p1_auto_combinatie_final.avi
12,target,1,bitter,combinatie,vies,0,56_1,1,56,102,bitter,0.708,0,0.409843169892478,gustatory,56_1_trial_11_p1_bitter_combinatie_final.avi
13,target,1,vrouw,combinatie,vrolijk,0,56_1,1,56,102,female,0.517,0,0.656370403148978,animate,56_1_trial_12_p1_vrouw_combinatie_final.avi
14,target,1,ziek,combinatie,ziek,0,56_1,1,56,102,sick,1.0,1,0.716614849190809,animate,56_1_trial_13_p1_ziek_combinatie_final.avi
15,target,1,langzaam,combinatie,traag,0,56_1,1,56,102,slow,0.948,0,0.697044299048591,manner,56_1_trial_14_p1_langzaam_combinatie_final.avi
16,target,1,vliegen,combinatie,vliegen,0,56_1,1,56,102,to fly,1.0,1,0.806355112315007,locomotion,56_1_trial_15_p1_vliegen_combinatie_final.avi
17,target,1,springen,combinatie,springen,0,56_1,1,56,102,to jump,1.0,1,0.814537922310332,locomotion,56_1_trial_16_p1_springen_combinatie_final.avi
18,target,1,zwemmen,combinatie,zwemmen,0,56_1,1,56,102,to swim,1.0,1,0.808464019729012,locomotion,56_1_trial_17_p1_zwemmen_combinatie_final.avi
19,practice,0,koken,gebaren,pannenkoek,0,56_1,1,56,101,to cook,0.638,0,,,56_1_pr_18_p0_koken_gebaren_final.avi
20,practice,0,leeg,gebaren,borsten,0,56_1,1,56,101,empty,0.565,0,,,56_1_pr_19_p0_leeg_gebaren_final.avi
21,target,0,ei,gebaren,diamant,0,56_1,1,56,101,egg,0.514,0,0.545621192753626,object,56_1_trial_20_p0_ei_gebaren_final.avi
22,target,0,hoog,gebaren,hoog,0,56_1,1,56,101,high,1.0,1,0.763929389158889,auditory,56_1_trial_21_p0_hoog_gebaren_final.avi
23,target,0,bliksem,gebaren,waterval,0,56_1,1,56,101,lightning,0.578,0,0.525289002863704,environment,56_1_trial_22_p0_bliksem_gebaren_final.avi
24,target,0,staart,gebaren,haar,0,56_1,1,56,101,tail,0.69,0,0.594711648335829,quantity,56_1_trial_23_p0_staart_gebaren_final.avi
25,target,0,gooien,gebaren,gooien,0,56_1,1,56,101,to throw,1.0,1,0.828635174388149,manual,56_1_trial_24_p0_gooien_gebaren_final.avi
26,target,0,lopen,gebaren,lopen,0,56_1,1,56,101,to walk,1.0,1,0.841423850173278,locomotion,56_1_trial_25_p0_lopen_gebaren_final.avi
27,target,0,wind,gebaren,gooien,0,56_1,1,56,101,wind,0.56,0,0.535647636647091,environment,56_1_trial_26_p0_wind_gebaren_final.avi
28,practice,1,rijk,gebaren,rijk,0,56_1,1,56,102,rich,1.0,1,,,56_1_pr_27_p1_rijk_gebaren_final.avi
29,practice,1,olifant,gebaren,olifant,0,56_1,1,56,102,elephant,1.0,1,,,56_1_pr_28_p1_olifant_gebaren_final.avi
30,target,1,vuur,gebaren,regen,0,56_1,1,56,102,fire,0.572,0,0.612736156749429,object,56_1_trial_29_p1_vuur_gebaren_final.avi
31,target,1,vlieg,gebaren,vlieg,0,56_1,1,56,102,fly,1.0,1,0.59811289452599,animal,56_1_trial_30_p1_vlieg_gebaren_final.avi
32,target,1,zwaar,gebaren,steen,0,56_1,1,56,102,heavy,0.57,0,0.688818480327848,quantity,56_1_trial_31_p1_zwaar_gebaren_final.avi
33,target,1,verdrietig,gebaren,verdrietig,0,56_1,1,56,102,sad,1.0,1,0.816931671134317,valence,56_1_trial_32_p1_verdrietig_gebaren_final.avi
34,target,1,klein,gebaren,klein,0,56_1,1,56,102,small,1.0,1,0.782210786119577,quantity,56_1_trial_33_p1_klein_gebaren_final.avi
35,target,1,ademen,gebaren,hijgen,0,56_1,1,56,102,to breathe,0.797,0,0.781560751401395,olfactory,56_1_trial_34_p1_ademen_gebaren_final.avi
36,target,1,vechten,gebaren,boksen,0,56_1,1,56,102,to fight,0.773,0,0.834806690703802,survival,56_1_trial_35_p1_vechten_gebaren_final.avi
37,practice,0,bloem,geluiden,mug,0,56_1,1,56,101,flower,0.531,0,,,56_1_pr_36_p0_bloem_geluiden_final.avi
38,practice,0,knippen,geluiden,snijden,0,56_1,1,56,101,to cut,0.872,0,,,56_1_pr_37_p0_knippen_geluiden_final.avi
39,target,0,misschien,geluiden,denken,0,56_1,1,56,101,maybe,0.784,0,0.314638353811457,logical,56_1_trial_38_p0_misschien_geluiden_final.avi
40,target,0,niet,geluiden,zoemen,0,56_1,1,56,101,not,0.56,0,0.332493391437193,logical,56_1_trial_39_p0_niet_geluiden_final.avi
41,target,0,scherp,geluiden,eng,0,56_1,1,56,101,sharp,0.669,0,0.289772587287242,haptic,56_1_trial_40_p0_scherp_geluiden_final.avi
42,target,0,stil,geluiden,kat,0,56_1,1,56,101,silent,0.557,0,0.753476033670045,auditory,56_1_trial_41_p0_stil_geluiden_final.avi
43,target,0,vallen,geluiden,stampen,0,56_1,1,56,101,to fall,0.632,0,0.407214738448983,locomotion,56_1_trial_42_p0_vallen_geluiden_final.avi
44,target,0,staan,geluiden,lopen,0,56_1,1,56,101,to stand,0.716,0,0.318111108747142,locomotion,56_1_trial_43_p0_staan_geluiden_final.avi
45,target,0,kotsen,geluiden,overgeven,0,56_1,1,56,101,to vomit,0.887,0,0.79853309737283,gustatory,56_1_trial_44_p0_kotsen_geluiden_final.avi
46,practice,1,snijden,geluiden,kraken,0,56_1,1,56,102,to cut,0.546,0,,,56_1_pr_45_p1_snijden_geluiden_final.avi
47,practice,1,gek,geluiden,zingen,0,56_1,1,56,102,crazy,0.538,0,,,56_1_pr_46_p1_gek_geluiden_final.avi
48,target,1,koud,geluiden,koud,0,56_1,1,56,102,cold,1.0,1,0.744751221657995,temperature,56_1_trial_47_p1_koud_geluiden_final.avi
49,target,1,walgen,geluiden,walgen,0,56_1,1,56,102,disgusted,1.0,1,0.664921279040402,valence,56_1_trial_48_p1_walgen_geluiden_final.avi
50,target,1,hond,geluiden,blaffen,0,56_1,1,56,102,dog,0.771,0,0.846022321803246,animal,56_1_trial_49_p1_hond_geluiden_final.avi
51,target,1,oud,geluiden,spannend,0,56_1,1,56,102,old,0.503,0,0.310336292435631,time,56_1_trial_50_p1_oud_geluiden_final.avi
52,target,1,zout,geluiden,eten,0,56_1,1,56,102,salt,0.58,0,0.153255935410395,gustatory,56_1_trial_51_p1_zout_geluiden_final.avi
53,target,1,bang,geluiden,schrikken,0,56_1,1,56,102,scared,0.874,0,0.693961201585873,valence,56_1_trial_52_p1_bang_geluiden_final.avi
54,target,1,zoet,geluiden,lekker,0,56_1,1,56,102,sweet,0.807,0,0.246745380421205,gustatory,56_1_trial_53_p1_zoet_geluiden_final.avi
1,practice,0,klok,geluiden,klok,0,56_2,2,56,101,clock,1.0,1,,,56_2_pr_0_p0_klok_geluiden_c0_final.avi
2,practice,0,vliegtuig,geluiden,wind,0,56_2,2,56,101,airplane,0.598,0,,,56_2_pr_1_p0_vliegtuig_geluiden_c0_final.avi
3,practice,0,vliegtuig,geluiden,waaien,1,56_2,2,56,101,airplane,0.563,0,,,56_2_pr_2_p0_vliegtuig_geluiden_c1_final.avi
4,practice,0,vliegtuig,geluiden,motor,2,56_2,2,56,101,airplane,0.652,0,,,56_2_pr_3_p0_vliegtuig_geluiden_c2_final.avi
5,target,0,boos,geluiden,,0,56_2,2,56,101,angry,,0,0.742980107622976,valence,56_2_trial_4_p0_boos_geluiden_c0_final.avi
6,target,0,boos,geluiden,grommen,1,56_2,2,56,101,angry,0.653,0,0.742980107622976,valence,56_2_trial_5_p0_boos_geluiden_c1_final.avi
7,target,0,boos,geluiden,teleurgesteld,2,56_2,2,56,101,angry,0.75,0,0.742980107622976,valence,56_2_trial_6_p0_boos_geluiden_c2_final.avi
8,target,0,kat,geluiden,kat,0,56_2,2,56,101,cat,1.0,1,0.840948971730618,animal,56_2_trial_7_p0_kat_geluiden_c0_final.avi
9,target,0,man,geluiden,begroeten,0,56_2,2,56,101,male,0.522,0,0.422189612157541,animate,56_2_trial_8_p0_man_geluiden_c0_final.avi
10,target,0,man,geluiden,man,1,56_2,2,56,101,male,1.0,1,0.422189612157541,animate,56_2_trial_9_p0_man_geluiden_c1_final.avi
11,target,0,verbranden,geluiden,pijn,0,56_2,2,56,101,to burn,0.559,0,0.367189286077145,other,56_2_trial_10_p0_verbranden_geluiden_c0_final.avi
12,target,0,verbranden,geluiden,zingen,1,56_2,2,56,101,to burn,0.517,0,0.367189286077145,other,56_2_trial_11_p0_verbranden_geluiden_c1_final.avi
13,target,0,verbranden,geluiden,gewond,2,56_2,2,56,101,to burn,0.581,0,0.367189286077145,other,56_2_trial_12_p0_verbranden_geluiden_c2_final.avi
14,target,0,horen,geluiden,luisteren,0,56_2,2,56,101,to hear,0.813,0,0.293526913460625,auditory,56_2_trial_13_p0_horen_geluiden_c0_final.avi
15,target,0,horen,geluiden,knikken,1,56_2,2,56,101,to hear,0.612,0,0.293526913460625,auditory,56_2_trial_14_p0_horen_geluiden_c1_final.avi
16,target,0,horen,geluiden,instemmen,2,56_2,2,56,101,to hear,0.731,0,0.293526913460625,auditory,56_2_trial_15_p0_horen_geluiden_c2_final.avi
17,target,0,ruiken,geluiden,ruiken,0,56_2,2,56,101,to smell,1.0,1,0.50270369735164,olfactory,56_2_trial_16_p0_ruiken_geluiden_c0_final.avi
18,target,0,zuigen,geluiden,drinken,0,56_2,2,56,101,to suck,0.628,0,0.673960888054455,vocal_oral,56_2_trial_17_p0_zuigen_geluiden_c0_final.avi
