"","word","modality","fit","se","lwr","upr","avg_expressibility_norm","n","diff_expr","diff_rank","SemanticSubcat","German","English"
"364","regen","gesture",0.729078471280972,0.0389850226386652,0.646902534512859,0.799126210131939,0.759025999,40,0.262564189954545,25,"environment","Regen","rain"
"365","regen","multimodal",0.719579068930045,0.0365575766525522,0.643029961707019,0.786150977163691,0.698805734125,65,0.262564189954545,25,"environment","Regen","rain"
"366","regen","vocal",0.486748744260416,0.0462574797676624,0.397708330737557,0.578715843430867,0.496461809045455,41,0.262564189954545,25,"environment","Regen","rain"
"367","rennen","gesture",0.826568126656141,0.0287806349116434,0.763063212680091,0.87578666969237,0.86831635665,11,0.589669136325,76,"locomotion","rennen","to run"
"368","rennen","multimodal",0.831792245684357,0.0265957637928789,0.7752886177415,0.877726772744852,0.8827717476,5,0.589669136325,76,"locomotion","rennen","to run"
"369","rennen","vocal",0.336019187014838,0.0507137834551212,0.244829302151324,0.443480080014686,0.293102611275,81,0.589669136325,76,"locomotion","rennen","to run"
"370","rivier","gesture",0.415231054681497,0.0442551891571047,0.329947631344951,0.507847015649291,0.360690166583333,159,0.158208022098485,111,"environment","Fluss","river"
"371","rivier","multimodal",0.50012056771484,0.0411897119987112,0.41911438247222,0.581644831263405,0.518898188681818,115,0.158208022098485,111,"environment","Fluss","river"
"372","rivier","vocal",0.41514524584917,0.0450220297073214,0.328194301140432,0.506810465941425,0.4220826802,48,0.158208022098485,111,"environment","Fluss","river"
"373","rond","gesture",0.791414796122504,0.0349993653260306,0.713988090965939,0.853976422353431,0.823487158052632,25,0.644500824396825,119,"shape","rund","round"
"374","rond","multimodal",0.789542363658019,0.0330766922223528,0.716581613407487,0.846485031591944,0.846744544611111,15,0.644500824396825,119,"shape","rund","round"
"375","rond","vocal",0.238313604998857,0.0440361516000208,0.165038998525231,0.341414419377417,0.202243720214286,134,0.644500824396825,119,"shape","rund","round"
"376","rood","gesture",0.166672356978436,0.0276191198787538,0.119482337254618,0.232793350452875,0.153790212125,202,0.091219083425,1,"visual","rot","red"
"377","rood","multimodal",0.198586330294665,0.0278703964598232,0.148132629231603,0.260685230024539,0.1785043907,203,0.091219083425,1,"visual","rot","red"
"378","rood","vocal",0.104425758816514,0.0234292119439113,0.0671940664390732,0.16059565610188,0.087285307275,203,0.091219083425,1,"visual","rot","red"
"379","rook","gesture",0.471178264360004,0.0430695602523791,0.387829428714079,0.557245249849833,0.477593018675,126,0.20422746701875,46,"object","Rauch","smoke"
"380","rook","multimodal",0.483703026914294,0.0399982097125441,0.40830474626682,0.561496348956954,0.464509348136364,139,0.20422746701875,46,"object","Rauch","smoke"
"381","rook","vocal",0.268303134270432,0.0498479906317881,0.180746479532785,0.379119648387121,0.27336555165625,93,0.20422746701875,46,"object","Rauch","smoke"
"382","rots","gesture",0.325072904589213,0.0345313769236756,0.258782433680361,0.397521992828792,0.310504062068182,169,0.0979997092305556,50,"object","Fels","rock"
"383","rots","multimodal",0.343629786486339,0.0373226966828016,0.27501807155222,0.419178797419044,0.323427662675,171,0.0979997092305556,50,"object","Fels","rock"
"384","rots","vocal",0.239046989694042,0.039981584338407,0.165620883404413,0.328059804702381,0.225427953444444,121,0.0979997092305556,50,"object","Fels","rock"
"385","rug","gesture",0.496395429949213,0.047952854200786,0.401836923725198,0.592833308579676,0.503363728421053,115,0.341328112246053,61,"other","Rückseite","back"
"386","rug","multimodal",0.505843691285465,0.0447854303128586,0.417327951553618,0.592171199371166,0.469794824052632,135,0.341328112246053,61,"other","Rückseite","back"
"387","rug","vocal",0.193270474378398,0.0353482776695167,0.132986144666382,0.274477724447051,0.162035616175,176,0.341328112246053,61,"other","Rückseite","back"
"388","ruiken","gesture",0.767441240842589,0.0357279550414731,0.689559246517341,0.832193446575969,0.786070698261905,34,0.301198872909091,7,"olfactory","riechen","to smell"
"389","ruiken","multimodal",0.762309813460577,0.0327078125468738,0.691372195366741,0.822621528909109,0.808054065522727,33,0.301198872909091,7,"olfactory","riechen","to smell"
"390","ruiken","vocal",0.50270369735164,0.0566006750461771,0.388736153330378,0.614157754318948,0.506855192613636,40,0.301198872909091,7,"olfactory","riechen","to smell"
"391","ruw","gesture",0.332562626356933,0.0394034390571556,0.258211509096299,0.41192968758187,0.314207016522727,168,0.0790929926746411,62,"haptic","rau","rough"
"392","ruw","multimodal",0.350162521608996,0.0392000405775525,0.278082383295678,0.430907924577974,0.320762140727273,173,0.0790929926746411,62,"haptic","rau","rough"
"393","ruw","vocal",0.241125072872265,0.0425324746836527,0.166018683052471,0.333046140616135,0.241669148052632,111,0.0790929926746411,62,"haptic","rau","rough"
"394","schaduw","gesture",0.318566678640837,0.034755991333606,0.254101907945027,0.393398075895009,0.323413066476191,164,0.167708976126191,26,"visual","Schatten","shadow"
"395","schaduw","multimodal",0.327507156457736,0.0353267476744106,0.263251120147577,0.400552024611391,0.284095204825,190,0.167708976126191,26,"visual","Schatten","shadow"
"396","schaduw","vocal",0.166393619048425,0.0326503411095413,0.111624695202036,0.241525196299293,0.15570409035,178,0.167708976126191,26,"visual","Schatten","shadow"
"397","scherp","gesture",0.501172040780983,0.043742602368064,0.41677772214463,0.58866188617379,0.47453913625,127,0.280593661346429,41,"haptic","scharf","sharp"
"398","scherp","multimodal",0.557153125291575,0.0417327288531208,0.47335012699979,0.637488935904179,0.561736192775,107,0.280593661346429,41,"haptic","scharf","sharp"
"399","scherp","vocal",0.289772587287242,0.0464980279183619,0.205833566925137,0.38906006053797,0.281142531428571,86,0.280593661346429,41,"haptic","scharf","sharp"
"400","slaan","gesture",0.797135486956284,0.0299395553840389,0.728843758754665,0.850543086307837,0.81556136585,27,0.228612013125,5,"manual","schlagen","to hit"
"401","slaan","multimodal",0.794014980882957,0.0289848065021156,0.730028041150398,0.846454366241716,0.819213649525,26,0.228612013125,5,"manual","schlagen","to hit"
"402","slaan","vocal",0.582960821716634,0.0497094515859923,0.47972334429984,0.678026740687428,0.5906016364,31,0.228612013125,5,"manual","schlagen","to hit"
"403","slang","gesture",0.743866818263405,0.0327148583617292,0.672745151166954,0.802735681987698,0.742725820227273,42,0.113342701351675,32,"animal","Schlange","snake"
"404","slang","multimodal",0.80478903012149,0.0276560812707872,0.743817485246168,0.854991930461804,0.856068521578947,11,0.113342701351675,32,"animal","Schlange","snake"
"405","slang","vocal",0.756185551284266,0.0371569963412676,0.672999755347851,0.821784857642495,0.790558248227273,10,0.113342701351675,32,"animal","Schlange","snake"
"406","slapen","gesture",0.857932288330088,0.0252005435844146,0.800583691625572,0.900638007898281,0.900885423625,3,0.158929461696429,15,"survival","schlafen","to sleep"
"407","slapen","multimodal",0.857717036574825,0.0228317054886491,0.806399737012173,0.897083074114688,0.888337541717391,2,0.158929461696429,15,"survival","schlafen","to sleep"
"408","slapen","vocal",0.735692139606025,0.0451242529118396,0.639808407045976,0.814877161442329,0.741955961928571,17,0.158929461696429,15,"survival","schlafen","to sleep"
"409","slecht","gesture",0.536148333329871,0.0502204733355095,0.438080525840716,0.632528128007995,0.584860419525,84,0.27307786565,62,"valence","schlecht","bad"
"410","slecht","multimodal",0.514949097594945,0.0465231500412474,0.425916999617398,0.605429914207903,0.467818231261905,137,0.27307786565,62,"valence","schlecht","bad"
"411","slecht","vocal",0.318183406905491,0.0529902976468504,0.223656629378089,0.426899605834813,0.311782553875,75,0.27307786565,62,"valence","schlecht","bad"
"412","smaak","gesture",0.403412287931107,0.0427461500804951,0.321160391889458,0.493713396721452,0.36642287255,156,0.116601107713158,112,"gustatory","Geschmack","taste"
"413","smaak","multimodal",0.4769544107984,0.0442798261544292,0.393466599604771,0.561267334367134,0.483023980263158,130,0.116601107713158,112,"gustatory","Geschmack","taste"
"414","smaak","vocal",0.426010520769685,0.0509223567862862,0.33143031352526,0.525687005368408,0.463444052547619,44,0.116601107713158,112,"gustatory","Geschmack","taste"
"415","snel","gesture",0.714505262077287,0.0364986256708637,0.639366999009871,0.780127324813159,0.733849599375,46,0.26890496515119,12,"manner","schnell","fast"
"416","snel","multimodal",0.72586293491431,0.0343803181355163,0.654100281514458,0.788305535979995,0.73536560697619,55,0.26890496515119,12,"manner","schnell","fast"
"417","snel","vocal",0.45736979983774,0.0499364244471312,0.360186336574738,0.562209461696153,0.466460641825,43,0.26890496515119,12,"manner","schnell","fast"
"418","sommige","gesture",0.214335425434299,0.0307782508734874,0.159354597148682,0.283695067613485,0.179676893714286,201,0.0985214875029644,2,"logical","einige","some"
"419","sommige","multimodal",0.239806240534954,0.0311797757525002,0.184586070447213,0.306039016007825,0.202917747068182,199,0.0985214875029644,2,"logical","einige","some"
"420","sommige","vocal",0.124372947630255,0.0236822541112564,0.0864304553419594,0.181813808412568,0.104396259565217,199,0.0985214875029644,2,"logical","einige","some"
"421","springen","gesture",0.834800108850706,0.0289230083830347,0.768057480817577,0.884159434185092,0.890809787631579,4,0.553339397831579,64,"locomotion","springen","to jump"
"422","springen","multimodal",0.814537922310332,0.0279205095228879,0.75166188743076,0.863990191945252,0.848408020761905,14,0.553339397831579,64,"locomotion","springen","to jump"
"423","springen","vocal",0.343503131163236,0.0528410462612832,0.247747959999363,0.456708903649006,0.3374703898,68,0.553339397831579,64,"locomotion","springen","to jump"
"424","staan","gesture",0.607218233017746,0.0434488393858066,0.518413896370434,0.68803863708959,0.636626407525,70,0.368332756551316,35,"locomotion","stehen","to stand"
"425","staan","multimodal",0.588114856958718,0.0456483591396755,0.497272772229145,0.672377206935093,0.575173470595238,105,0.368332756551316,35,"locomotion","stehen","to stand"
"426","staan","vocal",0.318111108747142,0.0544778530743178,0.22166818284948,0.43442245353917,0.268293650973684,98,0.368332756551316,35,"locomotion","stehen","to stand"
"427","staart","gesture",0.594711648335829,0.0447266003330025,0.504683298390466,0.678043861443505,0.633169069704545,71,0.428145428514069,61,"quantity","Schwanz","tail"
"428","staart","multimodal",0.613189302838734,0.0420632087033113,0.528767350701446,0.695893956872736,0.629812043386364,82,0.428145428514069,61,"quantity","Schwanz","tail"
"429","staart","vocal",0.26916670248274,0.0463055543607126,0.187816870573621,0.370504317751663,0.205023641190476,132,0.428145428514069,61,"quantity","Schwanz","tail"
"430","steen","gesture",0.347484307796234,0.0386407495081364,0.275080127291383,0.42566787865838,0.334485241047619,163,0.208890249256818,20,"object","Stein","stone"
"431","steen","multimodal",0.368464483225493,0.0386177443279576,0.29595461975216,0.446678305993828,0.357337242325,167,0.208890249256818,20,"object","Stein","stone"
"432","steen","vocal",0.155731863875633,0.0290425664922878,0.107692298189034,0.224652905131214,0.148446993068182,183,0.208890249256818,20,"object","Stein","stone"
"433","ster","gesture",0.563235143279761,0.0443690849665765,0.473614879382619,0.650587866230689,0.566213678452381,90,0.45444332455,78,"environment","Stern","star"
"434","ster","multimodal",0.603429545755186,0.0416724813874955,0.516459287097585,0.681384338525528,0.6284561134,83,0.45444332455,78,"environment","Stern","star"
"435","ster","vocal",0.216380228102533,0.0384231800046838,0.150853925900512,0.306251656307659,0.17401278885,161,0.45444332455,78,"environment","Stern","star"
"436","sterk","gesture",0.824278361111733,0.0264807968008127,0.764676241650249,0.870050263468252,0.851132840642857,17,0.493777523187799,53,"animate","stark","strong"
"437","sterk","multimodal",0.82173351174681,0.0264852809597347,0.764165442226371,0.86794271561526,0.883493228977273,4,0.493777523187799,53,"animate","stark","strong"
"438","sterk","vocal",0.408761111306824,0.0525456347905894,0.312550436872896,0.513465184133541,0.389715705789474,57,0.493777523187799,53,"animate","stark","strong"
"439","stil","gesture",0.818566029243692,0.0290080343054294,0.756506788619131,0.869739572688229,0.860533338928571,15,0.129561105166667,4,"auditory","leise","silent"
"440","stil","multimodal",0.820863352178508,0.0260721642638277,0.76585558639103,0.867156038648125,0.838001605545455,19,0.129561105166667,4,"auditory","leise","silent"
"441","stil","vocal",0.753476033670045,0.0415317202119682,0.662075872123842,0.824998301063893,0.730972233761905,18,0.129561105166667,4,"auditory","leise","silent"
"442","strak","gesture",0.397099002730527,0.0430443854816241,0.314692043756685,0.481964619251851,0.369679767973684,152,0.288490152645363,24,"haptic","eng","tight"
"443","strak","multimodal",0.46269839969894,0.0418803770767287,0.381848846200454,0.545382638444464,0.483771237526316,128,0.288490152645363,24,"haptic","eng","tight"
"444","strak","vocal",0.211808802098125,0.035252026976688,0.149421393157755,0.291618433418162,0.195281084880952,142,0.288490152645363,24,"haptic","eng","tight"
"445","tand","gesture",0.492280663997834,0.0464943105007677,0.404331439825465,0.582907729809618,0.453965481105263,130,0.225289177004762,67,"oral","Zahn","tooth"
"446","tand","multimodal",0.576772168869951,0.0420680624879928,0.492910384889053,0.660256461016248,0.600488475904762,94,0.225289177004762,67,"oral","Zahn","tooth"
"447","tand","vocal",0.367140627521939,0.0505116715582136,0.271949812865419,0.472904931966071,0.3751992989,63,0.225289177004762,67,"oral","Zahn","tooth"
"448","toekomst","gesture",0.278909381646511,0.0376274244734785,0.209950806464865,0.362063235940803,0.272899407619048,176,0.146603073329574,7,"logical","Zukunft","future"
"449","toekomst","multimodal",0.316293677262507,0.0382680145186112,0.245230374492625,0.396122702689466,0.296128451710526,183,0.146603073329574,7,"logical","Zukunft","future"
"450","toekomst","vocal",0.169858470687916,0.0315667930860766,0.115548014608155,0.242129385561619,0.149525378380952,182,0.146603073329574,7,"logical","Zukunft","future"
"451","tong","gesture",0.671701376555125,0.0444298379638564,0.579326540988994,0.750635868137917,0.65823649935,63,0.283637803660714,14,"oral","Zunge","tongue"
"452","tong","multimodal",0.689853138121157,0.0388760830956886,0.608518199671015,0.765085415974156,0.704967083285714,62,0.283637803660714,14,"oral","Zunge","tongue"
"453","tong","vocal",0.452663242675943,0.0567055477560859,0.343148832360096,0.566429789339257,0.421329279625,49,0.283637803660714,14,"oral","Zunge","tongue"
"454","touw","gesture",0.488893974029158,0.0451032062134475,0.400396814191938,0.575110093717399,0.505128385,113,0.34963432885,66,"object","Seil","rope"
"455","touw","multimodal",0.45370037771316,0.0408651815964436,0.373857517742945,0.537905911515517,0.413361666075,154,0.34963432885,66,"object","Seil","rope"
"456","touw","vocal",0.18005014840648,0.0313224244367711,0.128024842154539,0.252175273839883,0.15549405615,179,0.34963432885,66,"object","Seil","rope"
"457","uit","gesture",0.353406405906792,0.0394606048726454,0.276742776285324,0.43607353879738,0.353276246659091,160,0.216571989894385,28,"spatial","draußen","out"
"458","uit","multimodal",0.354618870322603,0.0389020853903722,0.279374667675667,0.43602159308873,0.331217088631579,169,0.216571989894385,28,"spatial","draußen","out"
"459","uit","vocal",0.166747830070923,0.0335683417312916,0.110566328073129,0.245897650492876,0.136704256764706,188,0.216571989894385,28,"spatial","draußen","out"
"460","vallen","gesture",0.717367201892134,0.0351196562630545,0.639100055075372,0.783127609574179,0.738064749761905,45,0.345682841322619,8,"locomotion","fallen","to fall"
"461","vallen","multimodal",0.723823542025595,0.0340210962263374,0.651734949761356,0.785302912312236,0.751882935547619,50,0.345682841322619,8,"locomotion","fallen","to fall"
"462","vallen","vocal",0.407214738448983,0.0496925328851725,0.316456625852303,0.509604502295342,0.406200094225,53,0.345682841322619,8,"locomotion","fallen","to fall"
"463","vangen","gesture",0.747603541088915,0.0335556989507466,0.671254058712668,0.809766974297508,0.7917921535,32,0.511406517875,55,"manual","fangen","to catch"
"464","vangen","multimodal",0.715821711656047,0.0333139052461663,0.64818558977897,0.775140147095094,0.729664307285714,57,0.511406517875,55,"manual","fangen","to catch"
"465","vangen","vocal",0.302403521174031,0.0453029737333691,0.221118021726016,0.399599516867892,0.280385635625,87,0.511406517875,55,"manual","fangen","to catch"
"466","vechten","gesture",0.834806690703802,0.0267541669903403,0.776649868169411,0.881386362277158,0.870517094704545,8,0.340120038329545,28,"survival","kämpfen","to fight"
"467","vechten","multimodal",0.820194675119722,0.027110459296746,0.762401561489955,0.867844828088603,0.85484714697619,12,0.340120038329545,28,"survival","kämpfen","to fight"
"468","vechten","vocal",0.551944383571384,0.0522646451330208,0.450141649869273,0.650517037628155,0.530397056375,36,0.340120038329545,28,"survival","kämpfen","to fight"
"469","veel","gesture",0.50463127478717,0.0455034934357016,0.414080882364567,0.594327825997457,0.534795017714286,104,0.257887827805195,30,"quantity","viele","many"
"470","veel","multimodal",0.516449435959835,0.0425424029771947,0.435155164276034,0.599345839117093,0.49862924297619,121,0.257887827805195,30,"quantity","viele","many"
"471","veel","vocal",0.277933029014779,0.0444120352735347,0.198579651297782,0.372828310302019,0.276907189909091,91,0.257887827805195,30,"quantity","viele","many"
"472","ver","gesture",0.577545048933384,0.044257041925022,0.488538747157874,0.662994981887036,0.595378177666667,80,0.266017151591667,46,"spatial","weit","far"
"473","ver","multimodal",0.550625431083315,0.0420941426204009,0.46876151436266,0.631715541312464,0.51796373885,116,0.266017151591667,46,"spatial","weit","far"
"474","ver","vocal",0.306589745694138,0.0460580194251147,0.224934953403021,0.403371499777198,0.329361026075,70,0.266017151591667,46,"spatial","weit","far"
"475","verbranden","gesture",0.557444340806456,0.0440727829584686,0.467368476954156,0.642738169159259,0.594430429225,81,0.212562620175,52,"other","brennen","to burn"
"476","verbranden","multimodal",0.56189613651175,0.0421483418995213,0.479496374856022,0.640330885317789,0.5353645434,112,0.212562620175,52,"other","brennen","to burn"
"477","verbranden","vocal",0.367189286077145,0.04738998353637,0.276344452996564,0.465367784554895,0.38186780905,60,0.212562620175,52,"other","brennen","to burn"
"478","verbrijzelen","gesture",0.364327263117056,0.0457385428482074,0.280965766744673,0.4543580087663,0.344930306119048,162,0.139117993736905,53,"manual","zerkleinern","to crush"
"479","verbrijzelen","multimodal",0.40811004668288,0.0428748396891819,0.32764946819172,0.497174635808554,0.387037457761905,162,0.139117993736905,53,"manual","zerkleinern","to crush"
"480","verbrijzelen","vocal",0.299956055968545,0.0516547679059332,0.210187228201314,0.410910398720899,0.247919464025,109,0.139117993736905,53,"manual","zerkleinern","to crush"
"481","verdrietig","gesture",0.816931671134317,0.0273441130371369,0.759410281313463,0.86509865065353,0.839827632681818,20,0.127224357698413,13,"valence","traurig","sad"
"482","verdrietig","multimodal",0.835895891065153,0.0246233376804221,0.781937026371902,0.87967797720067,0.879087622809524,7,0.127224357698413,13,"valence","traurig","sad"
"483","verdrietig","vocal",0.746777577338304,0.0442748161030806,0.650845503919494,0.822760213594772,0.751863265111111,16,0.127224357698413,13,"valence","traurig","sad"
"484","vergeten","gesture",0.454078509895722,0.0431784003463077,0.370284838563901,0.541785811612788,0.443380386714286,133,0.263433708774892,25,"cognitive","vergessen","to forget"
"485","vergeten","multimodal",0.499574625737958,0.042197715978365,0.419740004905044,0.580509258144009,0.515331563547619,117,0.263433708774892,25,"cognitive","vergessen","to forget"
"486","vergeten","vocal",0.267547974077824,0.0428158783685638,0.192146318317606,0.358630694098295,0.251897854772727,108,0.263433708774892,25,"cognitive","vergessen","to forget"
"487","verleden","gesture",0.22760535770639,0.0309546390340367,0.172104755383803,0.293855592164199,0.215977941333333,195,0.103383595070175,5,"logical","Vergangenheit","past"
"488","verleden","multimodal",0.240326508227273,0.031265294611505,0.183983064999289,0.308232714495631,0.198563567,200,0.103383595070175,5,"logical","Vergangenheit","past"
"489","verleden","vocal",0.129260432140851,0.0265148083550164,0.0850912638040903,0.194105654657053,0.112594346263158,195,0.103383595070175,5,"logical","Vergangenheit","past"
"490","vermalen","gesture",0.409268587380897,0.0434480771943392,0.327796921650267,0.494722372787228,0.377497459595238,151,0.17109663395119,80,"manual","mahlen","to grind"
"491","vermalen","multimodal",0.468533833958767,0.0442099593477478,0.382167173237676,0.555001597462984,0.50005946847619,119,0.17109663395119,80,"manual","mahlen","to grind"
"492","vermalen","vocal",0.321626102889113,0.0485457518766009,0.234731709721987,0.421576002032636,0.328962834525,71,0.17109663395119,80,"manual","mahlen","to grind"
"493","verrot","gesture",0.277113294243921,0.0399117322168766,0.20676488185113,0.360143973501331,0.233353999944444,187,0.0791135819555556,74,"olfactory","verfault","rotten"
"494","verrot","multimodal",0.338152313794372,0.0388192418608034,0.266479327955229,0.418798403837491,0.3124675819,175,0.0791135819555556,74,"olfactory","verfault","rotten"
"495","verrot","vocal",0.240417060941266,0.0385463217350662,0.17395943361375,0.323624281329036,0.239404408105263,113,0.0791135819555556,74,"olfactory","verfault","rotten"
"496","verschillend","gesture",0.263663735314006,0.038430722843448,0.195769813010167,0.345966889396664,0.222205940421053,190,0.18196264675119,22,"logical","anders","different"
"497","verschillend","multimodal",0.330249069812795,0.0366458236302519,0.260438274491868,0.407744147406684,0.33187967097619,168,0.18196264675119,22,"logical","anders","different"
"498","verschillend","vocal",0.164706252159076,0.029041335954827,0.115947538696905,0.232038171291444,0.149917024225,180,0.18196264675119,22,"logical","anders","different"
"499","verstoppen","gesture",0.703860834893483,0.0370865636316135,0.622666098695865,0.770518430806966,0.707957799785714,51,0.569646936766667,116,"survival","verstecken","to hide"
"500","verstoppen","multimodal",0.701754555091451,0.0360243369153585,0.624467306768816,0.768670061153944,0.7401521776,52,0.569646936766667,116,"survival","verstecken","to hide"
"501","verstoppen","vocal",0.205606643164518,0.0366919317496803,0.143139324878876,0.288294225329324,0.170505240833333,167,0.569646936766667,116,"survival","verstecken","to hide"
"502","verzamelen","gesture",0.499824497932382,0.0461306512722857,0.411338998189016,0.590133368774497,0.497726475928571,119,0.268165591380952,13,"survival","(sich ver)sammeln","to gather"
"503","verzamelen","multimodal",0.523268290891585,0.0427953200695851,0.440587251116927,0.603549972543054,0.525270910952381,114,0.268165591380952,13,"survival","(sich ver)sammeln","to gather"
"504","verzamelen","vocal",0.257751484824652,0.0431401120980475,0.181334841362144,0.354984794461832,0.257105319571429,106,0.268165591380952,13,"survival","(sich ver)sammeln","to gather"
"505","vijand","gesture",0.38262330987708,0.0374813479219187,0.312270264696338,0.457449579952985,0.390800527309524,147,0.121543180642857,76,"social","Feind","enemy"
"506","vijand","multimodal",0.375764707739398,0.0370394407120415,0.304701776405908,0.452334153016521,0.321204308952381,172,0.121543180642857,76,"social","Feind","enemy"
"507","vijand","vocal",0.247410223264589,0.0390623771744323,0.175567477895854,0.334136068262295,0.269257346666667,96,0.121543180642857,76,"social","Feind","enemy"
"508","vis","gesture",0.69659625199764,0.0380883933685161,0.619337429831897,0.766885124563627,0.67667489865,59,0.281056782991342,21,"animal","Fisch","fish"
"509","vis","multimodal",0.741024648680267,0.0341484817886884,0.670390805177613,0.803271666261747,0.800916109309524,39,0.281056782991342,21,"animal","Fisch","fish"
"510","vis","vocal",0.51844889378327,0.0540816305841056,0.415664032670193,0.620276205269928,0.519859326318182,38,0.281056782991342,21,"animal","Fisch","fish"
"511","vlees","gesture",0.326008328314268,0.0397154399388061,0.25718162753642,0.406448052593202,0.317190455363636,165,0.160893374525,7,"object","Fleisch","meat"
"512","vlees","multimodal",0.36089958783109,0.0397038561546706,0.286390365591752,0.441287867700302,0.327717867025,170,0.160893374525,7,"object","Fleisch","meat"
"513","vlees","vocal",0.236931082355402,0.0434942543252809,0.160572391809832,0.334696294883465,0.1668244925,172,0.160893374525,7,"object","Fleisch","meat"
"514","vleugel","gesture",0.648761278359704,0.0398261846683972,0.565979223246769,0.722773741167583,0.658794943404762,62,0.43177962397619,55,"other","Flügel","wing"
"515","vleugel","multimodal",0.661635090041435,0.0380016460514657,0.58441439833588,0.731055789823359,0.666378182214286,75,0.43177962397619,55,"other","Flügel","wing"
"516","vleugel","vocal",0.255559432192651,0.0399322268243805,0.186585218194324,0.347120540233851,0.234598558238095,117,0.43177962397619,55,"other","Flügel","wing"
"517","vlieg","gesture",0.59811289452599,0.0426820762332945,0.513081001167693,0.681741319863127,0.561928857525,91,0.153090569070238,59,"animal","Fliege","fly"
"518","vlieg","multimodal",0.682424716627464,0.0372520584621566,0.60564113259119,0.752692441146672,0.715019426595238,58,0.153090569070238,59,"animal","Fliege","fly"
"519","vlieg","vocal",0.56695234249888,0.0529021007330969,0.456675471472243,0.669592450589469,0.575967291761905,32,0.153090569070238,59,"animal","Fliege","fly"
"520","vliegen","gesture",0.833642786833868,0.0265724640189783,0.770174054774254,0.879692437700424,0.889568513386364,5,0.448204737314935,41,"locomotion","fliegen","to fly"
"521","vliegen","multimodal",0.806355112315007,0.0288237493643614,0.743116146406141,0.858020552698877,0.813584518625,28,0.448204737314935,41,"locomotion","fliegen","to fly"
"522","vliegen","vocal",0.451697867828672,0.0506463648344641,0.354572942978922,0.557208186988305,0.441363776071429,46,0.448204737314935,41,"locomotion","fliegen","to fly"
"523","vlinder","gesture",0.716705220778121,0.038427350891834,0.632515467196492,0.78515779652819,0.763465541052632,39,0.570681533277631,105,"animal","Schmetterling","butterfly"
"524","vlinder","multimodal",0.705583690909845,0.0365209799264491,0.626958377808343,0.77406072824408,0.705187858785714,61,0.570681533277631,105,"animal","Schmetterling","butterfly"
"525","vlinder","vocal",0.232552672160173,0.04769748701155,0.152807064656397,0.341092316090816,0.192784007775,144,0.570681533277631,105,"animal","Schmetterling","butterfly"
"526","voelen","gesture",0.532643342844356,0.0407028321499929,0.453167290818491,0.610557652103313,0.525623421694444,108,0.443574440035714,75,"haptic","fühlen","to feel"
"527","voelen","multimodal",0.586896702022128,0.0373257935867343,0.511069877222281,0.658356534965144,0.616834024785714,87,0.443574440035714,75,"haptic","fühlen","to feel"
"528","voelen","vocal",0.199137068254521,0.031664424036862,0.144610600389434,0.270206131414598,0.17325958475,162,0.443574440035714,75,"haptic","fühlen","to feel"
"529","voet","gesture",0.553319812398432,0.0457434437248138,0.464780098016359,0.640818345126162,0.553646742166667,94,0.360965746377193,44,"other","Fuß","foot"
"530","voet","multimodal",0.570089683960748,0.0432665638906576,0.482562075962012,0.652704814483927,0.558588471710526,108,0.360965746377193,44,"other","Fuß","foot"
"531","voet","vocal",0.233423892973927,0.0405475306377524,0.1637828896089,0.325254225763102,0.197622725333333,138,0.360965746377193,44,"other","Fuß","foot"
"532","vogel","gesture",0.796298864905725,0.0304954452833662,0.728622685381635,0.850902186424961,0.819223133761905,26,0.186042139706349,2,"animal","Vogel","bird"
"533","vogel","multimodal",0.806460221089258,0.0285399748451887,0.747091901711713,0.85595209547333,0.817080250840909,27,0.186042139706349,2,"animal","Vogel","bird"
"534","vogel","vocal",0.615450673796237,0.050218589789615,0.511027269483092,0.708381837920197,0.633180994055556,28,0.186042139706349,2,"animal","Vogel","bird"
"535","vooraan","gesture",0.439747636877148,0.0467998070309747,0.348702753657944,0.534511780335046,0.448999617861111,132,0.31240965537987,41,"other","Vorderseite","front"
"536","vooraan","multimodal",0.477546679489348,0.0400650104039129,0.395730416607101,0.559888353183305,0.478811308357143,132,0.31240965537987,41,"other","Vorderseite","front"
"537","vooraan","vocal",0.196722434837163,0.0357238652215505,0.136317994440102,0.275654064167506,0.166401652977273,173,0.31240965537987,41,"other","Vorderseite","front"
"538","vork","gesture",0.582417707943804,0.0421811232618193,0.496709834906716,0.662678966743792,0.57610166297619,87,0.526304230595238,111,"object","Gabel","fork"
"539","vork","multimodal",0.628924453821898,0.0387126530581447,0.548699834043688,0.702497540116916,0.663985429952381,76,0.526304230595238,111,"object","Gabel","fork"
"540","vork","vocal",0.177076425070126,0.031423648454335,0.123964641806512,0.251479983952629,0.137681199357143,187,0.526304230595238,111,"object","Gabel","fork"
"541","vriend","gesture",0.434152261619162,0.0409499180583015,0.356279305919653,0.516939551973683,0.410923822238095,140,0.327893014165476,46,"social","Freund","friend"
"542","vriend","multimodal",0.472231182376045,0.0415242116857055,0.3904987342121,0.556051717944066,0.498744884190476,120,0.327893014165476,46,"social","Freund","friend"
"543","vriend","vocal",0.190385467733692,0.0364980001798472,0.128999013334286,0.274271244145982,0.170851870025,166,0.327893014165476,46,"social","Freund","friend"
"544","vrouw","gesture",0.646814871143661,0.0419675589131191,0.55961108443072,0.726533804956822,0.637298436357143,68,0.239986945482143,24,"animate","Frau","female"
