trial_order,trial_type,participant,word,modality,answer,correction,sessionID,exp_part,dyad,pcnID
40,target,0,heet,geluiden,vermoeid,0,18_2,2,18,17
41,target,0,heet,geluiden,warm,1,18_2,2,18,17
42,target,0,heet,geluiden,uitgeput,2,18_2,2,18,17
43,target,0,slang,geluiden,wind,0,18_2,2,18,17
44,target,0,slang,geluiden,slang,1,18_2,2,18,17
45,target,0,huilen,geluiden,huilen,0,18_2,2,18,17
46,target,0,eten,geluiden,smakken,0,18_2,2,18,17
47,target,0,eten,geluiden,eten,1,18_2,2,18,17
48,target,0,lachen,geluiden,lachen,0,18_2,2,18,17
49,target,0,staan,geluiden,fout,0,18_2,2,18,17
50,target,0,staan,geluiden,glijbaan,1,18_2,2,18,17
51,target,0,staan,geluiden,kort,2,18_2,2,18,17
52,target,0,zuigen,geluiden,slissen,0,18_2,2,18,17
53,target,0,zuigen,geluiden,slurpen,1,18_2,2,18,17
54,target,0,zuigen,geluiden,fluiten,2,18_2,2,18,17
55,practice,1,glimlach,geluiden,klein,0,18_2,2,18,18
56,practice,1,glimlach,geluiden,grappig ,1,18_2,2,18,18
57,practice,1,glimlach,geluiden,kort,2,18_2,2,18,18
58,practice,1,eend,geluiden,kikker,0,18_2,2,18,18
59,practice,1,eend,geluiden,eend,1,18_2,2,18,18
60,target,1,ver,geluiden,vallen,0,18_2,2,18,18
61,target,1,ver,geluiden,luchtalarm,1,18_2,2,18,18
62,target,1,ver,geluiden,vermoeid,2,18_2,2,18,18
63,target,1,regen,geluiden,typen,0,18_2,2,18,18
64,target,1,regen,geluiden,boom ,1,18_2,2,18,18
65,target,1,regen,geluiden,regen ,2,18_2,2,18,18
66,target,1,piepen,geluiden,kat,0,18_2,2,18,18
67,target,1,piepen,geluiden,zeuren,1,18_2,2,18,18
68,target,1,horen,geluiden,snappen,0,18_2,2,18,18
69,target,1,horen,geluiden,begrijpen,1,18_2,2,18,18
70,target,1,horen,geluiden,luisteren,2,18_2,2,18,18
71,target,1,jagen,geluiden,jagen,0,18_2,2,18,18
72,target,1,springen,geluiden,gooien,0,18_2,2,18,18
73,target,1,springen,geluiden,springen,1,18_2,2,18,18
74,target,1,ruiken,geluiden,ruiken,0,18_2,2,18,18
75,practice,0,vliegtuig,combinatie,vliegtuig,0,18_2,2,18,17
76,practice,0,juichen,combinatie,juichen,0,18_2,2,18,17
77,target,0,ik,combinatie,begrijpen,0,18_2,2,18,17
78,target,0,ik,combinatie,student,1,18_2,2,18,17
79,target,0,ik,combinatie,vrouw,2,18_2,2,18,17
80,target,0,dood,combinatie,dood,0,18_2,2,18,17
81,target,0,vis,combinatie,vis,0,18_2,2,18,17
82,target,0,hoorn,combinatie,ezel,0,18_2,2,18,17
83,target,0,hoorn,combinatie,neushoorn,1,18_2,2,18,17
84,target,0,hoorn,combinatie,hoorn,2,18_2,2,18,17
85,target,0,verdrietig,combinatie,huilen,0,18_2,2,18,17
86,target,0,verdrietig,combinatie,verdrietig,1,18_2,2,18,17
87,target,0,ademen,combinatie,ademen,0,18_2,2,18,17
88,target,0,weten,combinatie,kennis,0,18_2,2,18,17
89,target,0,weten,combinatie,brein,1,18_2,2,18,17
90,target,0,weten,combinatie,antwoord,2,18_2,2,18,17
91,practice,1,klok,combinatie,klok,0,18_2,2,18,18
92,practice,1,telefoon,combinatie,bellen,0,18_2,2,18,18
93,practice,1,telefoon,combinatie,telefoon,1,18_2,2,18,18
94,target,1,niet,combinatie,nee,0,18_2,2,18,18
95,target,1,niet,combinatie,mogen,1,18_2,2,18,18
96,target,1,niet,combinatie,kiezen,2,18_2,2,18,18
97,target,1,stil,combinatie,zacht,0,18_2,2,18,18
98,target,1,stil,combinatie,stil,1,18_2,2,18,18
99,target,1,klein,combinatie,klein,0,18_2,2,18,18
100,target,1,bijten,combinatie,bijten,0,18_2,2,18,18
101,target,1,gooien,combinatie,gooien,0,18_2,2,18,18
102,target,1,lopen,combinatie,wandelen,0,18_2,2,18,18
103,target,1,lopen,combinatie,hardlopen,1,18_2,2,18,18
104,target,1,lopen,combinatie,joggen,2,18_2,2,18,18
105,target,1,water,combinatie,waterval ,0,18_2,2,18,18
106,target,1,water,combinatie,kraan,1,18_2,2,18,18
107,target,1,water,combinatie,water,2,18_2,2,18,18
1,practice,0,snijden,geluiden,banden oppompe,0,19_1,1,19,19
2,practice,0,rijk,geluiden,springen,0,19_1,1,19,19
3,target,0,koud,geluiden,koud,0,19_1,1,19,19
4,target,0,hond,geluiden,hond,0,19_1,1,19,19
5,target,0,zwaar,geluiden,zuchten,0,19_1,1,19,19
6,target,0,oud,geluiden,pijn,0,19_1,1,19,19
7,target,0,zuur,geluiden,zuchten,0,19_1,1,19,19
8,target,0,vangen,geluiden,afkeuren,0,19_1,1,19,19
9,target,0,vliegen,geluiden,opgelucht,0,19_1,1,19,19
10,practice,1,knippen,geluiden,tikken,0,19_1,1,19,20
11,practice,1,bloem,geluiden,wind,0,19_1,1,19,20
12,target,1,dood,geluiden,overgeven,0,19_1,1,19,20
13,target,1,bliksem,geluiden,bom,0,19_1,1,19,20
14,target,1,sterk,geluiden,boos,0,19_1,1,19,20
15,target,1,blazen,geluiden,wind,0,19_1,1,19,20
16,target,1,eten,geluiden,eten,0,19_1,1,19,20
17,target,1,weten,geluiden,verwonderen,0,19_1,1,19,20
18,target,1,likken,geluiden,eten,0,19_1,1,19,20
19,practice,0,olifant,combinatie,tuba,0,19_1,1,19,19
20,practice,0,comfortabel,combinatie,knuffelen,0,19_1,1,19,19
21,target,0,snel,combinatie,rennen,0,19_1,1,19,19
22,target,0,vrouw,combinatie,vrouw,0,19_1,1,19,19
23,target,0,goed,combinatie,aanmoedigen,0,19_1,1,19,19
24,target,0,heet,combinatie,warm,0,19_1,1,19,19
25,target,0,zoet,combinatie,knap,0,19_1,1,19,19
26,target,0,huilen,combinatie,huilen,0,19_1,1,19,19
27,target,0,gooien,combinatie,gooien,0,19_1,1,19,19
28,practice,1,leeg,combinatie,vliegen,0,19_1,1,19,20
29,practice,1,haasten,combinatie,zoeken,0,19_1,1,19,20
30,target,1,kind,combinatie,likken,0,19_1,1,19,20
31,target,1,luidruchtig,combinatie,schreeuwen,0,19_1,1,19,20
32,target,1,berg,combinatie,berg,0,19_1,1,19,20
33,target,1,slang,combinatie,slang,0,19_1,1,19,20
34,target,1,piepen,combinatie,kuiken,0,19_1,1,19,20
35,target,1,kauwen,combinatie,koekje,0,19_1,1,19,20
36,target,1,zwemmen,combinatie,zwemmen,0,19_1,1,19,20
37,practice,0,auto,gebaren,autorijden,0,19_1,1,19,19
38,practice,0,gek,gebaren,doordraaien,0,19_1,1,19,19
39,target,0,bitter,gebaren,vies,0,19_1,1,19,19
40,target,0,zoemen,gebaren,eng,0,19_1,1,19,19
41,target,0,kat,gebaren,kruipen,0,19_1,1,19,19
42,target,0,ver,gebaren,zoeken,0,19_1,1,19,19
43,target,0,scherp,gebaren,snijden,0,19_1,1,19,19
44,target,0,staart,gebaren,staart,0,19_1,1,19,19
45,target,0,ruiken,gebaren,ruiken,0,19_1,1,19,19
46,practice,1,dansen,gebaren,dansen,0,19_1,1,19,20
47,practice,1,koken,gebaren,koken,0,19_1,1,19,20
48,target,1,ik,gebaren,ik,0,19_1,1,19,20
49,target,1,boos,gebaren,boos,0,19_1,1,19,20
50,target,1,hoog,gebaren,omhoog,0,19_1,1,19,20
51,target,1,geur,gebaren,ruiken,0,19_1,1,19,20
52,target,1,klein,gebaren,klein,0,19_1,1,19,20
53,target,1,slaan,gebaren,slaan,0,19_1,1,19,20
54,target,1,lachen,gebaren,lachen,0,19_1,1,19,20
1,practice,0,glimlach,geluiden,giegelen,0,19_2,2,19,19
2,practice,0,glimlach,geluiden,lachen,1,19_2,2,19,19
3,practice,0,glimlach,geluiden,uitlachen,2,19_2,2,19,19
4,practice,0,zingen,geluiden,neurien,0,19_2,2,19,19
5,practice,0,zingen,geluiden,vrolijk,1,19_2,2,19,19
6,practice,0,zingen,geluiden,zingen,2,19_2,2,19,19
7,target,0,vis,geluiden,vis,0,19_2,2,19,19
8,target,0,blij,geluiden,boren,0,19_2,2,19,19
9,target,0,blij,geluiden,lachen,1,19_2,2,19,19
10,target,0,blij,geluiden,giechelen,2,19_2,2,19,19
11,target,0,hoorn,geluiden,klokken,0,19_2,2,19,19
12,target,0,hoorn,geluiden,trommelen,1,19_2,2,19,19
13,target,0,hoorn,geluiden,muziek,2,19_2,2,19,19
14,target,0,niet,geluiden,afkeuren,0,19_2,2,19,19
15,target,0,niet,geluiden,verliezen,1,19_2,2,19,19
16,target,0,niet,geluiden,jammer,2,19_2,2,19,19
17,target,0,bang,geluiden,bang,0,19_2,2,19,19
18,target,0,vallen,geluiden,dicht,0,19_2,2,19,19
19,target,0,vallen,geluiden,ontploffing,1,19_2,2,19,19
20,target,0,vallen,geluiden,dicht,2,19_2,2,19,19
21,target,0,springen,geluiden,springen,0,19_2,2,19,19
22,practice,1,juichen,geluiden,juichen,0,19_2,2,19,20
23,practice,1,telefoon,geluiden,deurbel,0,19_2,2,19,20
24,practice,1,telefoon,geluiden,ringtoon,1,19_2,2,19,20
25,practice,1,telefoon,geluiden,bel,2,19_2,2,19,20
26,target,1,ei,geluiden,kip,0,19_2,2,19,20
27,target,1,ei,geluiden,pikken,1,19_2,2,19,20
28,target,1,ei,geluiden,vogel,2,19_2,2,19,20
29,target,1,vlieg,geluiden,mug,0,19_2,2,19,20
30,target,1,vlieg,geluiden,bij,1,19_2,2,19,20
31,target,1,vlieg,geluiden,vliegen,2,19_2,2,19,20
32,target,1,stil,geluiden,stil,0,19_2,2,19,20
33,target,1,ademen,geluiden,ademen,0,19_2,2,19,20
34,target,1,kotsen,geluiden,overgeven,0,19_2,2,19,20
35,target,1,kotsen,geluiden,vies,1,19_2,2,19,20
36,target,1,kotsen,geluiden,goor,2,19_2,2,19,20
37,target,1,fluisteren,geluiden,fluisteren,0,19_2,2,19,20
38,target,1,wind,geluiden,wind,0,19_2,2,19,20
39,practice,0,fiets,combinatie,fietsen,0,19_2,2,19,19
40,practice,0,fiets,combinatie,bellen,1,19_2,2,19,19
41,practice,0,fiets,combinatie,fietsbel,2,19_2,2,19,19
42,practice,0,bal,combinatie,basketbal,0,19_2,2,19,19
43,practice,0,bal,combinatie,gooien,1,19_2,2,19,19
44,practice,0,bal,combinatie,bal,2,19_2,2,19,19
45,target,0,misschien,combinatie,twijfelen,0,19_2,2,19,19
46,target,0,misschien,combinatie,denken,1,19_2,2,19,19
47,target,0,misschien,combinatie,onzeker,2,19_2,2,19,19
48,target,0,ziek,combinatie,moe,0,19_2,2,19,19
49,target,0,ziek,combinatie,zweten,1,19_2,2,19,19
50,target,0,ziek,combinatie,ziek,2,19_2,2,19,19
51,target,0,bijten,combinatie,eten,0,19_2,2,19,19
52,target,0,bijten,combinatie,happen,1,19_2,2,19,19
53,target,0,bijten,combinatie,bijten,2,19_2,2,19,19
54,target,0,verbranden,combinatie,verbranden,0,19_2,2,19,19
55,target,0,kruipen,combinatie,kruipen,0,19_2,2,19,19
56,target,0,vechten,combinatie,vechten,0,19_2,2,19,19
57,target,0,slapen,combinatie,slapen,0,19_2,2,19,19
58,practice,1,geheim,combinatie,stil,0,19_2,2,19,20
59,practice,1,geheim,combinatie,stilte,1,19_2,2,19,20
60,practice,1,geheim,combinatie,geluidloos,2,19_2,2,19,20
61,practice,1,vliegtuig,combinatie,vliegen,0,19_2,2,19,20
62,practice,1,vliegtuig,combinatie,vliegtuig,1,19_2,2,19,20
63,target,1,vogel,combinatie,vogel,0,19_2,2,19,20
64,target,1,regen,combinatie,regen,0,19_2,2,19,20
65,target,1,langzaam,combinatie,sloom,0,19_2,2,19,20
66,target,1,dik,combinatie,dik,0,19_2,2,19,20
67,target,1,onweer,combinatie,vuurwerk,0,19_2,2,19,20
68,target,1,onweer,combinatie,oud en nieuw,1,19_2,2,19,20
69,target,1,onweer,combinatie,douche,2,19_2,2,19,20
70,target,1,drinken,combinatie,drinken,0,19_2,2,19,20
71,target,1,grommen,combinatie,boos,0,19_2,2,19,20
72,target,1,grommen,combinatie,grommen,1,19_2,2,19,20
73,practice,0,eend,gebaren,kip,0,19_2,2,19,19
74,practice,0,eend,gebaren,eend,1,19_2,2,19,19
75,practice,0,sneeuw,gebaren,sneeuw,0,19_2,2,19,19
76,target,0,groot,gebaren,groot,0,19_2,2,19,19
77,target,0,walgen,gebaren,vies,0,19_2,2,19,19
78,target,0,walgen,gebaren,goor,1,19_2,2,19,19
79,target,0,walgen,gebaren,afwijzen,2,19_2,2,19,19
80,target,0,verdrietig,gebaren,somber,0,19_2,2,19,19
81,target,0,verdrietig,gebaren,huilen,1,19_2,2,19,19
82,target,0,verdrietig,gebaren,verdrietig,2,19_2,2,19,19
83,target,0,jagen,gebaren,schieten,0,19_2,2,19,19
84,target,0,jagen,gebaren,springen,1,19_2,2,19,19
85,target,0,jagen,gebaren,jagen,2,19_2,2,19,19
86,target,0,staan,gebaren,hurken,0,19_2,2,19,19
87,target,0,staan,gebaren,opstaan,1,19_2,2,19,19
88,target,0,staan,gebaren,rechtop,2,19_2,2,19,19
89,target,0,zuigen,gebaren,zuigen,0,19_2,2,19,19
90,target,0,water,gebaren,water,0,19_2,2,19,19
91,practice,1,zwaaien,gebaren,zwaaien,0,19_2,2,19,20
92,practice,1,klok,gebaren,klok,0,19_2,2,19,20
93,target,1,vuur,gebaren,vaas,0,19_2,2,19,20
94,target,1,vuur,gebaren,openhaard,1,19_2,2,19,20
95,target,1,vuur,gebaren,vuur,2,19_2,2,19,20
96,target,1,man,gebaren,plassen,0,19_2,2,19,20
97,target,1,man,gebaren,man,1,19_2,2,19,20
98,target,1,zout,gebaren,eten,0,19_2,2,19,20
99,target,1,zout,gebaren,zout,1,19_2,2,19,20
100,target,1,geven,gebaren,cadeau,0,19_2,2,19,20
101,target,1,geven,gebaren,delen,1,19_2,2,19,20
102,target,1,geven,gebaren,geven,2,19_2,2,19,20
103,target,1,horen,gebaren,luisteren,0,19_2,2,19,20
104,target,1,horen,gebaren,horen,1,19_2,2,19,20
105,target,1,rennen,gebaren,rennen,0,19_2,2,19,20
106,target,1,lopen,gebaren,lopen,0,19_2,2,19,20
1,practice,0,gek,gebaren,gek,0,1_1,1,1,21
2,practice,0,bloem,gebaren,bloem,0,1_1,1,1,21
3,target,0,ik,gebaren,ik,0,1_1,1,1,21
4,target,0,walgen,gebaren,overgeven,0,1_1,1,1,21
5,target,0,ei,gebaren,poepen,0,1_1,1,1,21
6,target,0,hoog,gebaren,lucht,0,1_1,1,1,21
7,target,0,drinken,gebaren,drinken,0,1_1,1,1,21
8,target,0,lachen,gebaren,lachen,0,1_1,1,1,21
9,target,0,slapen,gebaren,slapen,0,1_1,1,1,21
10,practice,1,haasten,gebaren,hardlopen,0,1_1,1,1,22
11,practice,1,knippen,gebaren,knippen,0,1_1,1,1,22
12,target,1,luidruchtig,gebaren,scrheeuwen,0,1_1,1,1,22
13,target,1,niet,gebaren,nee,0,1_1,1,1,22
14,target,1,dik,gebaren,taille,0,1_1,1,1,22
15,target,1,vliegen,gebaren,vliegen,0,1_1,1,1,22
16,target,1,springen,gebaren,springen,0,1_1,1,1,22
17,target,1,kotsen,gebaren,walgen,0,1_1,1,1,22
18,target,1,wind,gebaren,vallen,0,1_1,1,1,22
19,practice,0,olifant,combinatie,olifant,0,1_1,1,1,21
20,practice,0,auto,combinatie,autorijden,0,1_1,1,1,21
21,target,0,kat,combinatie,kat,0,1_1,1,1,21
22,target,0,vrouw,combinatie,vrouw,0,1_1,1,1,21
23,target,0,zwaar,combinatie,dik,0,1_1,1,1,21
24,target,0,man,combinatie,sterk,0,1_1,1,1,21
25,target,0,sterk,combinatie,bodybuilder,0,1_1,1,1,21
26,target,0,vallen,combinatie,vallen,0,1_1,1,1,21
27,target,0,weten,combinatie,bedenken,0,1_1,1,1,21
28,practice,1,dansen,combinatie,dansen,0,1_1,1,1,22
29,practice,1,koken,combinatie,bakken,0,1_1,1,1,22
30,target,1,boos,combinatie,boos,0,1_1,1,1,22
31,target,1,zoemen,combinatie,vliegen,0,1_1,1,1,22
32,target,1,stil,combinatie,stilte,0,1_1,1,1,22
33,target,1,ademen,combinatie,zuchten,0,1_1,1,1,22
34,target,1,zuigen,combinatie,zuigen,0,1_1,1,1,22
35,target,1,zwemmen,combinatie,zwemmen,0,1_1,1,1,22
36,target,1,lopen,combinatie,hardlopen,0,1_1,1,1,22
37,practice,0,snel,geluiden,wind,0,1_1,1,1,21
38,practice,0,comfortabel,geluiden,lopen,0,1_1,1,1,21
39,target,0,groot,geluiden,opstijgen,0,1_1,1,1,21
40,target,0,kind,geluiden,baby,0,1_1,1,1,21
41,target,0,blij,geluiden,kind,0,1_1,1,1,21
42,target,0,heet,geluiden,vliegen,0,1_1,1,1,21
43,target,0,zuur,geluiden,misselijk,0,1_1,1,1,21
44,target,0,kruipen,geluiden,roeien,0,1_1,1,1,21
45,target,0,gooien,geluiden,waaien,0,1_1,1,1,21
46,practice,1,snijden,geluiden,traplopen,0,1_1,1,1,22
47,practice,1,langzaam,geluiden,wind,0,1_1,1,1,22
48,target,1,ver,geluiden,drinken,0,1_1,1,1,22
49,target,1,vuur,geluiden,kruipen,0,1_1,1,1,22
50,target,1,slang,geluiden,slang,0,1_1,1,1,22
51,target,1,kauwen,geluiden,smakken,0,1_1,1,1,22
52,target,1,vechten,geluiden,klappen,0,1_1,1,1,22
53,target,1,grommen,geluiden,grommen,0,1_1,1,1,22
54,target,1,jagen,geluiden,pistool,0,1_1,1,1,22
1,practice,0,eend,geluiden,eend,0,1_2,2,1,21
2,practice,0,telefoon,geluiden,voicemail,0,1_2,2,1,21
3,practice,0,telefoon,geluiden,bellen,1,1_2,2,1,21
4,practice,0,telefoon,geluiden,intoetsen,2,1_2,2,1,21
5,target,0,hoorn,geluiden,blazen,0,1_2,2,1,21
6,target,0,hoorn,geluiden,rijden,1,1_2,2,1,21
7,target,0,hoorn,geluiden,orkest,2,1_2,2,1,21
8,target,0,bliksem,geluiden,slaan,0,1_2,2,1,21
9,target,0,bliksem,geluiden,wegwaaien,1,1_2,2,1,21
10,target,0,bliksem,geluiden,neerkomem,2,1_2,2,1,21
11,target,0,geur,geluiden,opsnuiven,0,1_2,2,1,21
12,target,0,geur,geluiden,walging,1,1_2,2,1,21
13,target,0,geur,geluiden,inademen,2,1_2,2,1,21
14,target,0,piepen,geluiden,aap,0,1_2,2,1,21
15,target,0,piepen,geluiden,aapje,1,1_2,2,1,21
16,target,0,piepen,geluiden,remmen,2,1_2,2,1,21
17,target,0,vangen,geluiden,iets pakken,0,1_2,2,1,21
18,target,0,vangen,geluiden,weggooien,1,1_2,2,1,21
19,target,0,vangen,geluiden,glijden,2,1_2,2,1,21
20,target,0,geven,geluiden,schommelen,0,1_2,2,1,21
21,target,0,geven,geluiden,verdergaan,1,1_2,2,1,21
22,target,0,geven,geluiden,zingen,2,1_2,2,1,21
23,target,0,slaan,geluiden,slaan,0,1_2,2,1,21
24,practice,1,glimlach,geluiden,lachen,0,1_2,2,1,22
25,practice,1,glimlach,geluiden,grinnikken,1,1_2,2,1,22
26,practice,1,glimlach,geluiden,zuchten,2,1_2,2,1,22
27,practice,1,fiets,geluiden,hijgen,0,1_2,2,1,22
28,practice,1,fiets,geluiden,hardlopen,1,1_2,2,1,22
29,practice,1,fiets,geluiden,ademhalen,2,1_2,2,1,22
30,target,1,koud,geluiden,zuchten,0,1_2,2,1,22
31,target,1,koud,geluiden,ontspannen,1,1_2,2,1,22
32,target,1,koud,geluiden,geen idee,2,1_2,2,1,22
33,target,1,dood,geluiden,vallen,0,1_2,2,1,22
34,target,1,dood,geluiden,neerschieten,1,1_2,2,1,22
35,target,1,dood,geluiden,pijn,2,1_2,2,1,22
36,target,1,snel,geluiden,lekken,0,1_2,2,1,22
37,target,1,snel,geluiden,regenen,1,1_2,2,1,22
38,target,1,snel,geluiden,storm,2,1_2,2,1,22
39,target,1,goed,geluiden,denken,0,1_2,2,1,22
40,target,1,goed,geluiden,blij,1,1_2,2,1,22
41,target,1,goed,geluiden,tevreden,2,1_2,2,1,22
42,target,1,verdrietig,geluiden,piepen,0,1_2,2,1,22
43,target,1,verdrietig,geluiden,huilen,1,1_2,2,1,22
44,target,1,verdrietig,geluiden,verdrietig,2,1_2,2,1,22
45,target,1,klein,geluiden,schattig,0,1_2,2,1,22
46,target,1,klein,geluiden,lief,1,1_2,2,1,22
47,target,1,klein,geluiden,aardig,2,1_2,2,1,22
48,target,1,zoet,geluiden,eten,0,1_2,2,1,22
49,target,1,zoet,geluiden,lekker,1,1_2,2,1,22
50,target,1,zoet,geluiden,smakelijk,2,1_2,2,1,22
51,practice,0,vliegtuig,gebaren,vliegen,0,1_2,2,1,21
52,practice,0,vliegtuig,gebaren,opstijgen,1,1_2,2,1,21
53,practice,0,vliegtuig,gebaren,rondvliegen,2,1_2,2,1,21
54,practice,0,juichen,gebaren,juichen,0,1_2,2,1,21
55,target,0,bitter,gebaren,zuur,0,1_2,2,1,21
56,target,0,bitter,gebaren,zout,1,1_2,2,1,21
57,target,0,bitter,gebaren,vies,2,1_2,2,1,21
58,target,0,vlieg,gebaren,vliegen,0,1_2,2,1,21
59,target,0,vlieg,gebaren,krimpen,1,1_2,2,1,21
60,target,0,vlieg,gebaren,wegvliegen,2,1_2,2,1,21
61,target,0,zout,gebaren,zuur,0,1_2,2,1,21
62,target,0,zout,gebaren,zout,1,1_2,2,1,21
63,target,0,langzaam,gebaren,lopen,0,1_2,2,1,21
64,target,0,langzaam,gebaren,zachtjes lopen,1,1_2,2,1,21
65,target,0,langzaam,gebaren,langzaam,2,1_2,2,1,21
66,target,0,staart,gebaren,wc rol,0,1_2,2,1,21
67,target,0,staart,gebaren,staartbackslash,1,1_2,2,1,21
68,target,0,horen,gebaren,doof,0,1_2,2,1,21
69,target,0,horen,gebaren,horen,1,1_2,2,1,21
70,target,0,fluisteren,gebaren,stil,0,1_2,2,1,21
71,target,0,fluisteren,gebaren,silte vragen,1,1_2,2,1,21
72,target,0,fluisteren,gebaren,vertellen,2,1_2,2,1,21
73,practice,1,bal,gebaren,rondje,0,1_2,2,1,22
74,practice,1,bal,gebaren,voetbal,1,1_2,2,1,22
75,practice,1,bal,gebaren,bal,2,1_2,2,1,22
76,practice,1,geheim,gebaren,fluisteren,0,1_2,2,1,22
77,practice,1,geheim,gebaren,eigen,1,1_2,2,1,22
78,practice,1,geheim,gebaren,mezelf,2,1_2,2,1,22
79,target,1,vogel,gebaren,bommetje,0,1_2,2,1,22
80,target,1,vogel,gebaren,vliegen,1,1_2,2,1,22
81,target,1,vogel,gebaren,meeuw,2,1_2,2,1,22
82,target,1,vis,gebaren,vissen,0,1_2,2,1,22
83,target,1,vis,gebaren,vis,1,1_2,2,1,22
84,target,1,misschien,gebaren,twijfelen,0,1_2,2,1,22
85,target,1,misschien,gebaren,twijfelachtig,1,1_2,2,1,22
86,target,1,misschien,gebaren,dubieus,2,1_2,2,1,22
87,target,1,oud,gebaren,bejaarde,0,1_2,2,1,22
88,target,1,oud,gebaren,oud,1,1_2,2,1,22
89,target,1,ziek,gebaren,overgeven,0,1_2,2,1,22
90,target,1,ziek,gebaren,overgegeven,1,1_2,2,1,22
91,target,1,ziek,gebaren,ziek,2,1_2,2,1,22
92,target,1,blazen,gebaren,blazen,0,1_2,2,1,22
93,target,1,staan,gebaren,staan,0,1_2,2,1,22
94,practice,0,klok,combinatie,klok,0,1_2,2,1,21
95,practice,0,zwaaien,combinatie,begroeten,0,1_2,2,1,21
96,practice,0,zwaaien,combinatie,zwaaien,1,1_2,2,1,21
97,target,0,berg,combinatie,reizen,0,1_2,2,1,21
98,target,0,berg,combinatie,berg,1,1_2,2,1,21
99,target,0,regen,combinatie,regenen,0,1_2,2,1,21
100,target,0,bang,combinatie,bang,0,1_2,2,1,21
101,target,0,onweer,combinatie,storm,0,1_2,2,1,21
102,target,0,onweer,combinatie,bliksem,1,1_2,2,1,21
103,target,0,onweer,combinatie,onweer,2,1_2,2,1,21
104,target,0,huilen,combinatie,huilen,0,1_2,2,1,21
105,target,0,likken,combinatie,likken,0,1_2,2,1,21
106,target,0,rennen,combinatie,hardlopen,0,1_2,2,1,21
107,target,0,rennen,combinatie,sprinten,1,1_2,2,1,21
108,target,0,rennen,combinatie,joggen,2,1_2,2,1,21
109,practice,1,sneeuw,combinatie,koud,0,1_2,2,1,22
110,practice,1,sneeuw,combinatie,skieen,1,1_2,2,1,22
111,practice,1,sneeuw,combinatie,winter,2,1_2,2,1,22
112,practice,1,zingen,combinatie,zingen,0,1_2,2,1,22
113,target,1,hond,combinatie,hondje,0,1_2,2,1,22
114,target,1,scherp,combinatie,aansteken,0,1_2,2,1,22
115,target,1,scherp,combinatie,snijden,1,1_2,2,1,22
116,target,1,scherp,combinatie,mes,2,1_2,2,1,22
117,target,1,bijten,combinatie,bijten,0,1_2,2,1,22
118,target,1,verbranden,combinatie,aansteken,0,1_2,2,1,22
119,target,1,verbranden,combinatie,vuur,1,1_2,2,1,22
120,target,1,verbranden,combinatie,brand,2,1_2,2,1,22
121,target,1,eten,combinatie,opeten,0,1_2,2,1,22
122,target,1,eten,combinatie,eten,1,1_2,2,1,22
123,target,1,ruiken,combinatie,ruiken,0,1_2,2,1,22
124,target,1,water,combinatie,regendrank,0,1_2,2,1,22
125,target,1,water,combinatie,beslaan,1,1_2,2,1,22
126,target,1,water,combinatie,slaan,2,1_2,2,1,22
1,practice,0,olifant,combinatie,olifant,0,20_1,1,20,23
2,practice,0,comfortabel,combinatie,knuffelen,0,20_1,1,20,23
3,target,0,ik,combinatie,ikzelf,0,20_1,1,20,23
4,target,0,snel,combinatie,rennen,0,20_1,1,20,23
5,target,0,niet,combinatie,fout,0,20_1,1,20,23
6,target,0,scherp,combinatie,verrekijker,0,20_1,1,20,23
7,target,0,klein,combinatie,lager,0,20_1,1,20,23
8,target,0,zoet,combinatie,lekker,0,20_1,1,20,23
9,target,0,vallen,combinatie,vallen,0,20_1,1,20,23
10,practice,1,snijden,combinatie,mes,0,20_1,1,20,24
11,practice,1,rijk,combinatie,geld,0,20_1,1,20,24
12,target,1,ver,combinatie,zoeken,0,20_1,1,20,24
13,target,1,zwaar,combinatie,uitgeput,0,20_1,1,20,24
14,target,1,onweer,combinatie,vuurwerk,0,20_1,1,20,24
15,target,1,bijten,combinatie,eten,0,20_1,1,20,24
16,target,1,verbranden,combinatie,regen,0,20_1,1,20,24
17,target,1,kauwen,combinatie,eten,0,20_1,1,20,24
18,target,1,slaan,combinatie,tennis,0,20_1,1,20,24
19,practice,0,gek,geluiden,paard,0,20_1,1,20,23
20,practice,0,haasten,geluiden,vluchten,0,20_1,1,20,23
21,target,0,vlieg,geluiden,bijen,0,20_1,1,20,23
22,target,0,oud,geluiden,pijn,0,20_1,1,20,23
23,target,0,regen,geluiden,plassen,0,20_1,1,20,23
24,target,0,kruipen,geluiden,huilen,0,20_1,1,20,23
25,target,0,huilen,geluiden,huilen,0,20_1,1,20,23
26,target,0,grommen,geluiden,leeuw,0,20_1,1,20,23
27,target,0,fluisteren,geluiden,seinen,0,20_1,1,20,23
28,practice,1,koken,geluiden,trein,0,20_1,1,20,24
29,practice,1,dansen,geluiden,muis,0,20_1,1,20,24
30,target,1,kat,geluiden,kat,0,20_1,1,20,24
31,target,1,vis,geluiden,vis,0,20_1,1,20,24
32,target,1,ziek,geluiden,ziek,0,20_1,1,20,24
33,target,1,stil,geluiden,stilte,0,20_1,1,20,24
34,target,1,zwemmen,geluiden,regen,0,20_1,1,20,24
35,target,1,gooien,geluiden,vliegtuig,0,20_1,1,20,24
36,target,1,kotsen,geluiden,kots,0,20_1,1,20,24
