welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,ppn,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,137.7436,27.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943]",,,0.0,9.0,9.0,52.0,1.0,vangen,vvangen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,139.1521,28.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614]",-0.07037037,2.1267,0.0,10.0,10.0,93.0,1.0,kleding,vkleding,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,141.3578,29.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347]",0.007407407,1.7404,0.0,11.0,11.0,182.0,1.0,naam,vnaam,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,143.446,30.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588]",0.057407407,1.4367,0.0,12.0,12.0,63.0,1.0,hartig,vhartig,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,144.9812,31.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795]",-0.02962963,1.3382,0.0,13.0,13.0,143.0,1.0,vermalen,vvermalen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,146.571,32.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507]",-0.118518519,1.1865,0.0,14.0,14.0,72.0,1.0,verrot,vverrot,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,148.5198,32.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507]",,,0.0,15.0,15.0,196.0,1.0,steen,vsteen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,149.2716,33.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927]",-0.177777778,1.1915,0.0,16.0,16.0,36.0,1.0,slecht,vslecht,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,151.6683,34.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546]",-0.064814815,1.6539,0.0,17.0,17.0,18.0,1.0,toekomst,vtoekomst,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,153.1999,35.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895]",-0.016666667,1.1263,0.0,18.0,18.0,76.0,1.0,blauw,vblauw,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,155.3727,36.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827000000476687]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827999999523172]",-0.037037037,1.9378,0.0,19.0,19.0,62.0,1.0,piepen,vpiepen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,156.3506,37.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827000000476687,0.31629999995232083]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827999999523172,0.31629999995232083]",-0.018518519,1.174,0.0,20.0,20.0,204.0,1.0,donker,vdonker,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,158.3694,38.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827000000476687,0.31629999995232083,0.36639999985695226]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827999999523172,0.31629999995232083,0.36639999985695226]",-0.042592593,1.1635,0.0,21.0,21.0,140.0,1.0,staan,vstaan,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,160.2864,39.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827000000476687,0.31629999995232083,0.36639999985695226,0.6993999998569507]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827999999523172,0.31629999995232083,0.36639999985695226,0.6995000000000005]",0.012962963,1.5202,0.0,22.0,22.0,81.0,1.0,vriend,vvriend,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-30_16h08.59.122,flesh_expressibility_dutch,2022.2.4,Win32,60.02040694,183238,,,,19.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,162.8642,40.0,"[0.5349999999999966,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.4488999998569483,0.48269999980925604,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33319999980926696,0.2662999999523237,0.2494999999999976,0.26640000009537346,0.24979999995231594,0.3329999999999984,0.28300000000000125,0.3164999999999907,0.2994000000953747,0.3332000000476967,0.3163999998569409,0.549700000047693,0.5494999999999948,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827000000476687,0.31629999995232083,0.36639999985695226,0.6993999998569507,0.29999999999998295]","[0.5352000000476806,0.31630000019073634,0.3162999999523066,0.3491999998092581,0.3331000001430482,0.44899999999999807,0.48279999995232004,0.4913000001907335,0.3672000000476885,0.34940000009535765,0.33329999995231674,0.2662999999523237,0.2496000001430474,0.26640000009537346,0.24979999995231594,0.3330999999046327,0.28300000000000125,0.3164999999999907,0.29949999999999477,0.33329999995231674,0.3165000000000191,0.549700000047693,0.5496000001430446,0.2996999998092633,0.36610000014303523,0.34979999995232447,0.3499999999999943,0.34950000000000614,0.4322999999523347,0.3169000000953588,0.26639999985695795,0.33359999990463507,0.6829999999999927,0.3495999999046546,0.31670000004768895,0.2827999999523172,0.31629999995232083,0.36639999985695226,0.6995000000000005,0.29999999999998295]",-0.148148148,2.069,0.0,23.0,23.0,70.0,1.0,aanraken,vaanraken,question_vocal.png,im_mouth.png,,,,,
