welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,button_confirm.numClicks,button_confirm.timesOn,button_confirm.timesOff,button_exit.numClicks,button_exit.timesOn,button_exit.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,102.1407,34.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735]",-0.164814815,1.4768,0.0,13.0,13.0,126.0,1.0,dij,mdij,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,103.6603,35.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237]",-0.05,1.1787,0.0,14.0,14.0,63.0,1.0,hartig,mhartig,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,105.2001,36.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894]",0.012962963,1.2702,0.0,15.0,15.0,91.0,1.0,koud,mkoud,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,106.6895,37.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796]",-0.062962963,1.1407,0.0,16.0,16.0,160.0,1.0,wie,mwie,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,108.2308,38.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304,0.2664999999999935]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796,0.2664999999999935]",0.016666667,1.3029,0.0,17.0,17.0,185.0,1.0,in,min,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,109.1872,39.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304,0.2664999999999935,0.2493999999761627]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796,0.2664999999999935,0.2493999999761627]",0.003703704,0.7041,0.0,18.0,18.0,122.0,1.0,lever,mlever,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,110.2074,40.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304,0.2664999999999935,0.2493999999761627,0.26650000000000773]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796,0.2664999999999935,0.2493999999761627,0.26660000002384265]",-0.022222222,0.7369,0.0,19.0,19.0,73.0,1.0,ruiken,mruiken,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,"[42.32920000004768,80.83079999995232,112.138]","[42.32929999995231,80.83089999997615,112.138]",3.0,"[43.656499999999994,81.89170000004769,113.23279999995232]","[43.65660000002384,81.89170000004769,113.23279999995232]",2.0,115.9287,41.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304,0.2664999999999935,0.2493999999761627,0.26650000000000773,0.28350000000000364]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796,0.2664999999999935,0.2493999999761627,0.26660000002384265,0.28350000000000364]",-0.037037037,2.5547,0.0,0.0,0.0,76.0,1.0,blauw,gblauw,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,118.8685,42.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304,0.2664999999999935,0.2493999999761627,0.26650000000000773,0.28350000000000364,0.26590000009537107]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796,0.2664999999999935,0.2493999999761627,0.26660000002384265,0.28350000000000364,0.26590000009537107]",-0.02962963,3.3184,0.0,1.0,1.0,43.0,1.0,rivier,grivier,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,121.0183,43.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304,0.2664999999999935,0.2493999999761627,0.26650000000000773,0.28350000000000364,0.26590000009537107,0.28249999999999886]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796,0.2664999999999935,0.2493999999761627,0.26660000002384265,0.28350000000000364,0.26590000009537107,0.28249999999999886]",-0.037037037,1.0722,0.0,2.0,2.0,105.0,1.0,arm,garm,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,122.0989,44.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304,0.2664999999999935,0.2493999999761627,0.26650000000000773,0.28350000000000364,0.26590000009537107,0.28249999999999886,0.24970000004768167]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796,0.2664999999999935,0.2493999999761627,0.26660000002384265,0.28350000000000364,0.26590000009537107,0.28249999999999886,0.24979999995231594]",-0.011111111,0.787,0.0,3.0,3.0,163.0,1.0,zout,gzout,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,123.2824,45.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304,0.2664999999999935,0.2493999999761627,0.26650000000000773,0.28350000000000364,0.26590000009537107,0.28249999999999886,0.24970000004768167,0.2664999999999793]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796,0.2664999999999935,0.2493999999761627,0.26660000002384265,0.28350000000000364,0.26590000009537107,0.28249999999999886,0.24979999995231594,0.26660000002382844]",-0.025925926,0.9362,0.0,4.0,4.0,135.0,1.0,wind,gwind,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,125.1766,46.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185,0.3996000000238382,0.2662000000476894,0.2834999999999894,0.29970000004769304,0.2664999999999935,0.2493999999761627,0.26650000000000773,0.28350000000000364,0.26590000009537107,0.28249999999999886,0.24970000004768167,0.2664999999999793,1.7818999999761616]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185,0.39970000004768735,0.2662999999523237,0.2834999999999894,0.29980000007152796,0.2664999999999935,0.2493999999761627,0.26660000002384265,0.28350000000000364,0.26590000009537107,0.28249999999999886,0.24979999995231594,0.26660000002382844,1.7818999999761616]",-0.135185185,2.2578,0.0,5.0,5.0,15.0,1.0,geel,ggeel,question_gesture.png,im_hand.png,,,,,
