welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,xRes,yRes,sensorypref[],sensorypref1,sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,368.0277,31.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189]",-0.901041667,5.2239,0.0,12.0,12.0,4.0,1.0,fluisteren,gfluisteren,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,373.8642,32.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623]",0.505208333,3.5297,0.0,13.0,13.0,174.0,1.0,staart,gstaart,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,377.9596,33.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142]",0.145833333,2.453,0.0,14.0,14.0,157.0,1.0,wortel,gwortel,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,381.4436,34.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782]",0.869791667,2.6031,0.0,15.0,15.0,54.0,1.0,snel,gsnel,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,384.9228,35.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964]",0.890625,2.6038,0.0,16.0,16.0,109.0,1.0,tong,gtong,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,388.6877,36.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155,0.5497000000477215]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964,0.5498000000119418]",0.940104167,2.2819,0.0,17.0,17.0,8.0,1.0,likken,glikken,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,391.6821,36.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155,0.5497000000477215]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964,0.5498000000119418]",,,0.0,18.0,18.0,2.0,1.0,luidruchtig,gluidruchtig,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,392.6036,37.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155,0.5497000000477215,0.7835000000000036]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964,0.5498000000119418,0.783599999964224]",0.692708333,2.4664,0.0,19.0,19.0,38.0,1.0,blij,gblij,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,395.7774,38.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155,0.5497000000477215,0.7835000000000036,0.815600000023835]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964,0.5498000000119418,0.783599999964224,0.8156999999880554]",-0.908854167,2.8759,0.0,20.0,20.0,15.0,1.0,geel,ggeel,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,399.4711,39.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155,0.5497000000477215,0.7835000000000036,0.815600000023835,1.1159999999999854]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964,0.5498000000119418,0.783599999964224,0.8156999999880554,1.1159999999999854]",0.893229167,2.4994,0.0,21.0,21.0,50.0,1.0,zwemmen,gzwemmen,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,403.1517,40.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155,0.5497000000477215,0.7835000000000036,0.815600000023835,1.1159999999999854,0.5496999999880927]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964,0.5498000000119418,0.783599999964224,0.8156999999880554,1.1159999999999854,0.5498000000119418]",-0.010416667,2.425,0.0,22.0,22.0,196.0,1.0,steen,gsteen,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,"[195.1995,320.6138999999762,446.81630000001195]","[195.19959999996425,320.61400000000003,446.81639999997617]",3.0,"[198.91140000003577,322.09470000004774,448.51300000000003]","[198.9115,322.09470000004774,448.5131000000239]",22.0,450.1511,40.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155,0.5497000000477215,0.7835000000000036,0.815600000023835,1.1159999999999854,0.5496999999880927]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964,0.5498000000119418,0.783599999964224,0.8156999999880554,1.1159999999999854,0.5498000000119418]",,,0.0,0.0,0.0,175.0,1.0,dik,mdik,question_multimodal.png,im_combination.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,450.9527,41.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155,0.5497000000477215,0.7835000000000036,0.815600000023835,1.1159999999999854,0.5496999999880927,0.849300000011965]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964,0.5498000000119418,0.783599999964224,0.8156999999880554,1.1159999999999854,0.5498000000119418,0.849300000011965]",0.838541667,3.3501,0.0,1.0,1.0,85.0,1.0,boven,mboven,question_multimodal.png,im_combination.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,455.2722,42.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085,0.6191999999880409,0.5664000000357419,0.9825000000000159,0.915599999964229,1.232899999976155,0.5497000000477215,0.7835000000000036,0.815600000023835,1.1159999999999854,0.5496999999880927,0.849300000011965,0.6495999999642663]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808,0.61930000001189,0.5664999999999623,0.9827000000477142,0.9156999999880782,1.2331000000237964,0.5498000000119418,0.783599999964224,0.8156999999880554,1.1159999999999854,0.5498000000119418,0.849300000011965,0.6496999999880586]",-0.875,3.5331,0.0,2.0,2.0,185.0,1.0,in,min,question_multimodal.png,im_combination.png,,,,,,
