welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,102.3471,20.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242]",-0.003703704,0.7425,0.0,19.0,19.0,44.0,1.0,lucht,glucht,question_gesture.png,im_hand.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"[76.97779999995231,106.57020000004768]","[76.97779999995231,106.57039999985695]",2.0,"[78.40820000004769,108.08370000004768]","[78.40829999995232,108.08379999995232]",1.0,108.9603,21.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984]",-0.15,0.7993,0.0,0.0,0.0,44.0,1.0,lucht,mlucht,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,110.104,22.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082]",-0.159259259,0.6535,0.0,1.0,1.0,4.0,1.0,fluisteren,mfluisteren,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,111.1208,23.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167]",-0.05,0.7009,0.0,2.0,2.0,67.0,1.0,ruw,mruw,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,112.1231,24.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935]",0.001851852,0.7458,0.0,3.0,3.0,36.0,1.0,slecht,mslecht,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,113.0742,25.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125]",-0.083333333,0.7218,0.0,4.0,4.0,133.0,1.0,ster,mster,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,114.0903,26.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343]",-0.12962963,0.7219,0.0,5.0,5.0,8.0,1.0,likken,mlikken,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,115.1215,27.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678]",0.127777778,0.731,0.0,6.0,6.0,128.0,1.0,weten,mweten,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,116.3288,28.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447]",-0.318518519,0.631,0.0,7.0,7.0,197.0,1.0,rots,mrots,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,117.3114,29.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26640000009537346]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26650000000000773]",-0.044444444,0.624,0.0,8.0,8.0,76.0,1.0,blauw,mblauw,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,118.3551,30.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26640000009537346,0.41640000009536493]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26650000000000773,0.41640000009536493]",-0.051851852,0.7363,0.0,9.0,9.0,64.0,1.0,smaak,msmaak,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,119.3638,31.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26640000009537346,0.41640000009536493,0.2667000000476776]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26650000000000773,0.41640000009536493,0.2667000000476776]",-0.011111111,0.6017,0.0,10.0,10.0,78.0,1.0,wit,mwit,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,120.3994,32.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26640000009537346,0.41640000009536493,0.2667000000476776,0.2662000000476894]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26650000000000773,0.41640000009536493,0.2667000000476776,0.2663000001907392]",-0.02962963,0.7197,0.0,11.0,11.0,22.0,1.0,sommige,msommige,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,121.3698,33.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26640000009537346,0.41640000009536493,0.2667000000476776,0.2662000000476894,1.781800000190728]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26650000000000773,0.41640000009536493,0.2667000000476776,0.2663000001907392,1.781800000190728]",-0.048148148,0.7028,0.0,12.0,12.0,105.0,1.0,arm (lichaam),marm (lichaam),question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,123.8255,34.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26640000009537346,0.41640000009536493,0.2667000000476776,0.2662000000476894,1.781800000190728,0.38310000014305956]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26650000000000773,0.41640000009536493,0.2667000000476776,0.2663000001907392,1.781800000190728,0.38310000014305956]",0.005555556,0.7224,0.0,13.0,13.0,41.0,1.0,bliksem,mbliksem,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,124.9722,35.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26640000009537346,0.41640000009536493,0.2667000000476776,0.2662000000476894,1.781800000190728,0.38310000014305956,0.233299999952294]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26650000000000773,0.41640000009536493,0.2667000000476776,0.2663000001907392,1.781800000190728,0.38310000014305956,0.233299999952294]",0.024074074,0.7267,0.0,14.0,14.0,165.0,1.0,hard,mhard,question_multimodal.png,im_combination.png,,,,,
,,,410740,1,21,2023-06-01_10h28.57.295,flesh_expressibility_dutch,2022.2.4,Win32,60.70908208,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,125.8831,36.0,"[0.36650000000000205,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.28300000000000125,0.38299999999999557,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23319999980927264,0.3329999999999984,0.2332999999523082,0.2496000001430474,0.26639999985694374,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26640000009537346,0.41640000009536493,0.2667000000476776,0.2662000000476894,1.781800000190728,0.38310000014305956,0.233299999952294,0.6332000000476796]","[0.36660000014305183,0.29999999999999716,0.33320000004768247,0.2661000001430551,0.5497999999523131,0.2830999999046355,0.38309999990462984,0.2997000000476788,0.28310000014305103,0.2164000000953763,0.5827999999523286,0.5499000000953771,0.23310000014303967,0.2999000000953629,0.5330000000000013,0.3163999998569409,0.3164000000953706,0.2330000000000041,0.23320000004768815,0.23329999995232242,0.3329999999999984,0.2332999999523082,0.24970000004768167,0.2664999999999935,0.28300000000000125,0.2500999999046343,0.6164000000953678,0.34979999995232447,0.26650000000000773,0.41640000009536493,0.2667000000476776,0.2663000001907392,1.781800000190728,0.38310000014305956,0.233299999952294,0.6332000000476796]",-0.068518519,0.6419,0.0,15.0,15.0,168.0,1.0,schaduw,mschaduw,question_multimodal.png,im_combination.png,,,,,
