welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,xRes,yRes,sensorypref[],sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,480.8471,17.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575]",0.312962963,4.3582,0.0,20.0,20.0,195.0,1.0,roken,mroken,question_multimodal.png,im_combination.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,485.7892,18.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963]",-0.698148148,16.0249,0.0,21.0,21.0,121.0,1.0,voet,mvoet,question_multimodal.png,im_combination.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,502.8949,19.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784]",0.292592593,9.2597,0.0,22.0,22.0,169.0,1.0,zien,mzien,question_multimodal.png,im_combination.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,512.6204,20.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935]",0.488888889,8.2868,0.0,23.0,23.0,44.0,1.0,lucht,mlucht,question_multimodal.png,im_combination.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"[327.09810000000004,529.5141000000001]","[327.0981999999999,529.5141000000001]",2.0,"[329.3962000000002,546.3464]","[329.3962000000002,546.3464999999999]",4.0,547.7213,20.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935]",,,0.0,0.0,0.0,201.0,1.0,gisteren,vgisteren,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,548.8019,21.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652]",-0.490740741,9.8338,0.0,1.0,1.0,89.0,1.0,jagen,vjagen,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,559.4845,22.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188]",-0.290740741,16.2767,0.0,2.0,2.0,33.0,1.0,dromen,vdromen,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,582.006,22.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188]",,,0.0,3.0,3.0,93.0,1.0,kleding,vkleding,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,582.4841,23.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998]",-0.5,35.1895,0.0,4.0,4.0,105.0,1.0,arm,varm,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,619.9888,23.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998]",,,0.0,5.0,5.0,40.0,1.0,bang,vbang,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,620.9698,24.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927]",-0.494444444,5.254,0.0,6.0,6.0,83.0,1.0,uit,vuit,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,627.1822,25.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4.000100000000089]",-1.0,6.1606,0.0,7.0,7.0,180.0,1.0,het,vhet,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,634.0116,26.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4,0.599999999999909]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4.000100000000089,0.6001000000001113]",-0.694444444,10.7518,0.0,8.0,8.0,24.0,1.0,levend,vlevend,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,645.3404,26.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4,0.599999999999909]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4.000100000000089,0.6001000000001113]",,,0.0,9.0,9.0,182.0,1.0,naam,vnaam,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,646.3453,27.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4,0.599999999999909,0.6332000000002154]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4.000100000000089,0.6001000000001113,0.6332000000002154]",-0.518518519,12.1341,0.0,10.0,10.0,174.0,1.0,staart,vstaart,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,659.7465,28.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4,0.599999999999909,0.6332000000002154,0.6006000000000995]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4.000100000000089,0.6001000000001113,0.6332000000002154,0.6006000000000995]",-0.907407407,8.5556,0.0,11.0,11.0,61.0,1.0,laag,vlaag,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,668.0656,29.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4,0.599999999999909,0.6332000000002154,0.6006000000000995,2.300000000000068]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4.000100000000089,0.6001000000001113,0.6332000000002154,0.6006000000000995,2.300000000000068]",-0.914814815,8.0529,0.0,12.0,12.0,116.0,1.0,oog,voog,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,678.4281,30.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4,0.599999999999909,0.6332000000002154,0.6006000000000995,2.300000000000068,0.8330999999998312]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4.000100000000089,0.6001000000001113,0.6332000000002154,0.6006000000000995,2.300000000000068,0.8330999999998312]",0.087037037,8.9535,0.0,13.0,13.0,73.0,1.0,ruiken,vruiken,question_vocal.png,im_mouth.png,,,,,
,,,582962,1,3,2023-05-31_09h20.58.768,flesh_expressibility_dutch,2022.2.4,Win32,60.5877007,,,,25.0,1.0,Nederlands,,,,,,Engels,3.0,Spaans,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,688.2418,31.0,"[0.5834000000001538,1.5501000000001,0.9166999999999916,0.6167000000002076,0.5493999999998778,2.6999000000001274,0.6497000000001663,1.3165999999998803,0.5998000000000161,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5667000000001963,2.750599999999963,1.6662999999999784,5.733399999999847,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4,0.599999999999909,0.6332000000002154,0.6006000000000995,2.300000000000068,0.8330999999998312,1.0667000000000826]","[0.5834000000001538,1.5501999999999612,0.9166999999999916,0.6167000000002076,0.5494999999999663,2.6999000000001274,0.6498000000000275,1.3165999999998803,0.5998999999998773,2.066299999999785,2.650000000000034,0.7998000000000616,0.8000000000000114,0.5168000000000461,0.6334000000001652,0.8324999999999818,0.5668000000000575,2.750599999999963,1.6662999999999784,5.733499999999935,1.1334000000001652,6.233400000000188,31.68349999999998,1.150199999999927,4.000100000000089,0.6001000000001113,0.6332000000002154,0.6006000000000995,2.300000000000068,0.8330999999998312,1.0667999999999438]",-0.307407407,15.2469,0.0,14.0,14.0,173.0,1.0,klein,vklein,question_vocal.png,im_mouth.png,,,,,
