welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,button_confirm.numClicks,button_confirm.timesOn,button_confirm.timesOff,button_exit.numClicks,button_exit.timesOn,button_exit.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,72.4611,16.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023]",-0.375925926,0.9293,0.0,18.0,18.0,104.0,1.0,luis,mluis,question_multimodal.png,im_combination.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,73.4682,17.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673]",-0.364814815,0.6794,0.0,19.0,19.0,114.0,1.0,borst,mborst,question_multimodal.png,im_combination.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,74.5891,18.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116]",-0.390740741,0.7205,0.0,20.0,20.0,126.0,1.0,dij,mdij,question_multimodal.png,im_combination.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,75.7216,19.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049]",-0.412962963,0.8056,0.0,21.0,21.0,130.0,1.0,regen,mregen,question_multimodal.png,im_combination.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,76.7728,20.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265]",-0.388888889,0.7375,0.0,22.0,22.0,40.0,1.0,bang,mbang,question_multimodal.png,im_combination.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"[48.96029999998212,78.73559999999405]","[48.96029999998212,78.73559999999405]",2.0,"[50.13959999999404,79.84869999998809]","[50.13959999999404,79.84869999998809]",1.0,80.9911,21.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634]",-0.381481481,1.6803,0.0,0.0,0.0,58.0,1.0,wanneer,gwanneer,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,82.8628,22.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785]",-0.374074074,0.6739,0.0,1.0,1.0,157.0,1.0,wortel,gwortel,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,84.095,23.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398]",-0.327777778,0.8695,0.0,2.0,2.0,202.0,1.0,vlinder,gvlinder,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,84.9987,24.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134]",-0.390740741,0.6915,0.0,3.0,3.0,133.0,1.0,ster,gster,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,85.9992,25.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077]",-0.451851852,0.6051,0.0,4.0,4.0,10.0,1.0,strak,gstrak,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,87.5153,25.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077]",,,0.0,5.0,5.0,171.0,1.0,zwaar,gzwaar,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,88.1197,26.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096]",-0.475925926,1.0543,0.0,6.0,6.0,178.0,1.0,hij,ghij,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,89.3794,27.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771]",-0.396296296,0.745,0.0,7.0,7.0,89.0,1.0,jagen,gjagen,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,90.4817,28.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275]",-0.494444444,0.6127,0.0,8.0,8.0,5.0,1.0,honing,ghoning,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,91.5158,29.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275,0.33319999998806793]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275,0.33319999998806793]",-0.507407407,0.7042,0.0,9.0,9.0,21.0,1.0,heden,gheden,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,92.4969,30.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275,0.33319999998806793,0.3663000000119183]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275,0.33319999998806793,0.3664000000059531]",-0.388888889,0.7366,0.0,10.0,10.0,22.0,1.0,sommige,gsommige,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,93.5682,31.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275,0.33319999998806793,0.3663000000119183,0.29970000001787866]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275,0.33319999998806793,0.3664000000059531,0.29970000001787866]",-0.444444444,0.6278,0.0,11.0,11.0,134.0,1.0,water,gwater,question_gesture.png,im_hand.png,,,,,
,,,1,1,2023-05-02_16h20.39.666,flesh_expressibility_dutch,2022.2.4,Win32,59.70505702,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BS,5.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,94.6636,32.0,"[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.34960000002384106,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5332999999821197,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.3162000000178864,0.31640000000597013,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275,0.33319999998806793,0.3663000000119183,0.29970000001787866,0.2826999999880826]","[0.41619999998808055,0.41640000000595734,0.34979999998212463,0.3829000000059608,0.3497000000178758,0.33310000002385465,0.3330000000000126,0.33340000000596604,0.5334000000059689,0.33319999998808214,0.33309999999403317,0.33340000000596604,0.3668999999761553,0.4324000000059556,0.35010000002384345,0.33250000000001023,0.3664000000059673,0.31630000001192116,0.3165000000000049,0.26660000002384265,0.41619999998806634,0.2996999999880785,0.3166000000238398,0.2998000000119134,0.28319999998807077,0.5162999999821096,0.3827000000178771,0.2997999999821275,0.33319999998806793,0.3664000000059531,0.29970000001787866,0.28279999998211736]",-0.446296296,0.7868,0.0,12.0,12.0,106.0,1.0,hand,ghand,question_gesture.png,im_hand.png,,,,,
